건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2009,2011,대우오피스텔,면목동,"9,000",중랑구,5,0,26,52.02,72-36,11260,5
2003,2011,한일써너스빌,상봉동,"7,500",중랑구,5,0,1,30.88,81-5,11260,3
2003,2011,한일써너스빌,상봉동,"2,000",중랑구,5,50,2,32.48,81-5,11260,21
2004,2011,라메즈오피스텔(104-32),상봉동,"7,000",중랑구,5,0,3,26.6,104-32,11260,5
2003,2011,한일써너스빌,상봉동,"8,000",중랑구,5,0,6,32.48,81-5,11260,15
2004,2011,경운오피스텔,상봉동,"5,500",중랑구,5,0,7,18.83,88-46,11260,7
2003,2011,한일써너스빌,상봉동,"8,000",중랑구,5,0,7,32.48,81-5,11260,23
2003,2011,한일써너스빌,상봉동,"8,000",중랑구,5,0,9,30.88,81-5,11260,4
2003,2011,승조오피스텔,상봉동,"1,000",중랑구,5,45,11,27.6,88-58,11260,2
2000,2011,시네마시티,상봉동,"1,500",중랑구,5,25,12,31.68,92-2,11260,14
2008,2011,한일써너스빌리젠시 2단지,망우동,"3,000",중랑구,5,80,14,59.61,495,11260,12
2003,2011,금강리빙스텔,신내동,"3,000",중랑구,5,45,2,35.1,646,11260,3
2003,2011,디아뜨갤러리,신내동,"9,000",중랑구,5,0,4,35.1,648,11260,2
2003,2011,디아뜨갤러리,신내동,"2,000",중랑구,5,60,6,35.1,648,11260,5
2003,2011,금강리빙스텔,신내동,"4,000",중랑구,5,35,10,35.1,646,11260,4
2003,2011,디아뜨갤러리,신내동,"4,000",중랑구,5,30,17,35.1,648,11260,4
2003,2011,금강리빙스텔,신내동,"1,000",중랑구,5,63,21,39.15,646,11260,5
2003,2011,한일써너스빌,상봉동,"9,000",중랑구,6,0,7,42.04,81-5,11260,25
2000,2011,시네마시티,상봉동,"5,000",중랑구,6,0,10,38.88,92-2,11260,14
2004,2011,라메즈오피스텔(104-32),상봉동,"7,000",중랑구,6,0,11,26.6,104-32,11260,5
2003,2011,한일써너스빌,상봉동,"8,800",중랑구,6,0,15,42.04,81-5,11260,16
2000,2011,시네마시티,상봉동,"4,000",중랑구,6,0,16,31.68,92-2,11260,8
2003,2011,한일써너스빌,상봉동,"1,000",중랑구,6,60,20,32.48,81-5,11260,5
2003,2011,한일써너스빌,상봉동,"3,000",중랑구,6,40,30,32.48,81-5,11260,25
2008,2011,한일써너스빌리젠시 1단지,망우동,"16,000",중랑구,6,0,3,59.28,479,11260,16
2008,2011,한일써너스빌리젠시 2단지,망우동,"2,000",중랑구,6,80,11,59.63,495,11260,3
2008,2011,한일써너스빌리젠시 2단지,망우동,"14,500",중랑구,6,0,21,59.63,495,11260,12
2003,2011,디아뜨갤러리,신내동,"1,000",중랑구,6,56,6,35.1,648,11260,4
2003,2011,엘리어트하우스,신내동,"6,000",중랑구,6,0,17,18.59,644,11260,4
2003,2011,금강리빙스텔,신내동,"2,000",중랑구,6,60,18,39.15,646,11260,3
2003,2011,디아뜨갤러리,신내동,"1,000",중랑구,6,70,21,35.1,648,11260,4
2003,2011,엘리어트하우스,신내동,"6,000",중랑구,6,0,28,19.72,644,11260,5
2003,2011,금강리빙스텔,신내동,"8,000",중랑구,6,0,28,33.3,646,11260,5
2007,2011,리더스빌딩,면목동,"1,000",중랑구,7,45,23,19.25,633-9,11260,7
2006,2011,성원빌,상봉동,"3,000",중랑구,7,20,4,21.83,115-70,11260,4
2000,2011,시네마시티,상봉동,"4,000",중랑구,7,0,10,31.68,92-2,11260,13
2000,2011,시네마시티,상봉동,"3,000",중랑구,7,0,18,31.68,92-2,11260,12
2003,2011,한일써너스빌,상봉동,"1,000",중랑구,7,65,30,37.56,81-5,11260,23
2011,2011,(174-20),묵동,"9,500",중랑구,7,0,20,16.53,174-20,11260,2
2008,2011,한일써너스빌리젠시 1단지,망우동,"16,000",중랑구,7,0,17,59.61,479,11260,19
2003,2011,엘리어트하우스,신내동,"1,000",중랑구,7,57,16,29.69,644,11260,3
2003,2011,디아뜨갤러리,신내동,"9,000",중랑구,7,0,21,35.1,648,11260,4
2003,2011,디아뜨갤러리,신내동,"9,000",중랑구,7,0,23,35.1,648,11260,2
2003,2011,금강리빙스텔,신내동,"3,000",중랑구,7,45,29,35.1,646,11260,5
2002,2011,갑을 오피스텔,상봉동,"5,000",중랑구,8,0,2,22.55,84-5,11260,3
2003,2011,한일써너스빌,상봉동,"2,000",중랑구,8,47,6,27.53,81-5,11260,3
2004,2011,미래오피스텔,상봉동,"2,500",중랑구,8,25,17,22.1,106-4,11260,4
2000,2011,시네마시티,상봉동,"3,000",중랑구,8,0,18,31.68,92-2,11260,13
2003,2011,승조오피스텔,상봉동,"6,000",중랑구,8,0,22,27.66,88-58,11260,5
2004,2011,성은오피스텔,상봉동,"5,300",중랑구,8,0,28,17.6,101-29,11260,3
2011,2011,(174-20),묵동,"2,000",중랑구,8,35,27,16.53,174-20,11260,3
2004,2011,스파텔,묵동,"1,000",중랑구,8,40,27,24.8,176-11,11260,4
2008,2011,한일써너스빌리젠시 2단지,망우동,"8,000",중랑구,8,50,6,59.28,495,11260,22
2008,2011,한일써너스빌리젠시 1단지,망우동,"2,000",중랑구,8,100,30,59.28,479,11260,11
2003,2011,금강리빙스텔,신내동,"8,500",중랑구,8,0,10,37.35,646,11260,4
2003,2011,금강리빙스텔,신내동,"8,000",중랑구,8,0,20,35.1,646,11260,5
2003,2011,디아뜨갤러리,신내동,"8,500",중랑구,8,0,24,35.1,648,11260,3
2003,2011,금강리빙스텔,신내동,"1,000",중랑구,8,60,31,33.3,646,11260,4
2002,2011,서일타운,면목동,"2,000",중랑구,9,30,10,28.18,68-2,11260,5
2002,2011,서일타운,면목동,"6,000",중랑구,9,0,21,28.18,68-2,11260,7
2009,2011,성진빌딩,면목동,"3,000",중랑구,9,40,26,30.56,105-43,11260,6
2003,2011,한일써너스빌,상봉동,"3,000",중랑구,9,40,1,32.48,81-5,11260,21
2003,2011,한일써너스빌,상봉동,"9,300",중랑구,9,0,5,37.56,81-5,11260,12
2003,2011,한일써너스빌,상봉동,"3,000",중랑구,9,60,5,42.04,81-5,11260,10
2006,2011,성원빌,상봉동,"1,000",중랑구,9,45,6,21.35,115-70,11260,4
2000,2011,시네마시티,상봉동,"4,500",중랑구,9,0,25,31.68,92-2,11260,11
2002,2011,갑을 오피스텔,상봉동,"4,000",중랑구,9,10,26,22.55,84-5,11260,4
2004,2011,라메즈오피스텔(104-32),상봉동,"9,000",중랑구,9,0,27,28.4,104-32,11260,5
2004,2011,라메즈오피스텔(104-21),상봉동,"5,500",중랑구,9,0,30,22.32,104-21,11260,3
2008,2011,한일써너스빌리젠시 2단지,망우동,"17,000",중랑구,9,0,23,59.29,495,11260,14
2003,2011,엘리어트하우스,신내동,"1,000",중랑구,9,45,15,21.65,644,11260,4
2009,2011,대우오피스텔,면목동,"8,000",중랑구,10,0,6,38.58,72-36,11260,7
2009,2011,대우오피스텔,면목동,"5,500",중랑구,10,25,7,38.58,72-36,11260,8
2009,2011,성진빌딩,면목동,"2,000",중랑구,10,40,15,23,105-43,11260,5
2009,2011,대우오피스텔,면목동,"6,000",중랑구,10,0,18,18.97,72-36,11260,4
2009,2011,성진빌딩,면목동,"3,000",중랑구,10,35,22,23.46,105-43,11260,3
2009,2011,대우오피스텔,면목동,"6,000",중랑구,10,0,27,18.97,72-36,11260,7
2006,2011,오피스텔 리움,상봉동,"1,000",중랑구,10,55,5,25.4,128-9,11260,8
2000,2011,시네마시티,상봉동,"1,000",중랑구,10,45,25,38.88,92-2,11260,12
2004,2011,미래오피스텔,상봉동,"5,000",중랑구,10,0,26,10.89,106-4,11260,6
2003,2011,디아뜨갤러리,신내동,"9,000",중랑구,10,0,8,35.1,648,11260,5
2003,2011,디아뜨갤러리,신내동,"2,000",중랑구,10,20,31,36.66,648,11260,5
2009,2011,성진빌딩,면목동,"1,000",중랑구,11,60,3,29.8,105-43,11260,8
2009,2011,대우오피스텔,면목동,"6,000",중랑구,11,0,18,18.97,72-36,11260,8
2007,2011,리더스빌딩,면목동,500,중랑구,11,45,22,19.25,633-9,11260,4
2004,2011,성은오피스텔,상봉동,"5,300",중랑구,11,0,13,17.6,101-29,11260,4
2004,2011,라메즈오피스텔(104-32),상봉동,"2,000",중랑구,11,50,15,35.69,104-32,11260,3
2003,2011,한일써너스빌,상봉동,"3,000",중랑구,11,40,23,34.8,81-5,11260,6
2011,2011,(174-20),묵동,"5,300",중랑구,11,0,19,16.53,174-20,11260,2
2004,2011,묵동신도주상복합,묵동,"7,000",중랑구,11,0,22,28.51,169-10,11260,4
2003,2011,디아뜨갤러리,신내동,"9,500",중랑구,11,0,15,35.1,648,11260,3
2003,2011,금강리빙스텔,신내동,"3,000",중랑구,11,45,19,35.1,646,11260,5
2003,2011,금강리빙스텔,신내동,"1,000",중랑구,11,60,24,33.3,646,11260,5
2009,2011,성진빌딩,면목동,"5,000",중랑구,12,25,28,27.36,105-43,11260,5
2007,2011,리더스빌딩,면목동,"1,000",중랑구,12,40,28,19.25,633-9,11260,8
2007,2011,리더스빌딩,면목동,"2,000",중랑구,12,30,28,19.25,633-9,11260,2
2004,2011,라메즈오피스텔(104-32),상봉동,"1,000",중랑구,12,47,3,26.6,104-32,11260,7
2002,2011,갑을 오피스텔,상봉동,"5,000",중랑구,12,0,7,27.75,84-5,11260,4
2004,2011,오피스텔(101-30),상봉동,"2,000",중랑구,12,35,12,22.74,101-30,11260,5
2004,2011,성은오피스텔,상봉동,"4,500",중랑구,12,5,15,18.77,101-29,11260,3
2006,2011,성원빌,상봉동,"5,500",중랑구,12,0,20,21.35,115-70,11260,3
2004,2011,미래오피스텔,상봉동,"5,000",중랑구,12,0,26,25.02,106-4,11260,5
2006,2011,오피스텔 리움,상봉동,"1,000",중랑구,12,50,27,23.32,128-9,11260,8
2006,2011,오피스텔 리움,상봉동,"2,500",중랑구,12,35,29,24.36,128-9,11260,6
2003,2011,디아뜨갤러리,신내동,"9,500",중랑구,12,0,6,35.1,648,11260,2
2003,2011,엘리어트하우스,신내동,500,중랑구,12,55,19,25.5,644,11260,5
2009,2012,대우오피스텔,면목동,"6,000",중랑구,1,0,2,18.97,72-36,11260,6
2007,2012,리더스빌딩,면목동,500,중랑구,1,45,4,19.25,633-9,11260,5
2007,2012,리더스빌딩,면목동,"2,000",중랑구,1,33,7,19.25,633-9,11260,2
2007,2012,리더스빌딩,면목동,"1,000",중랑구,1,40,11,19.25,633-9,11260,6
2007,2012,리더스빌딩,면목동,"1,000",중랑구,1,40,14,19.25,633-9,11260,7
2009,2012,대우오피스텔,면목동,"5,000",중랑구,1,10,25,18.97,72-36,11260,3
2009,2012,대우오피스텔,면목동,"6,000",중랑구,1,0,30,18.97,72-36,11260,3
2006,2012,오피스텔 리움,상봉동,"3,000",중랑구,1,35,9,24.36,128-9,11260,8
2003,2012,1,상봉동,"15,000",중랑구,1,0,9,62.72,128-4,11260,2
2003,2012,한일써너스빌,상봉동,"9,000",중랑구,1,0,12,32.48,81-5,11260,12
2004,2012,라메즈오피스텔(104-32),상봉동,"9,000",중랑구,1,0,19,28.4,104-32,11260,7
2003,2012,한일써너스빌,상봉동,"2,000",중랑구,1,60,21,37.56,81-5,11260,22
2004,2012,라메즈오피스텔(104-32),상봉동,"4,500",중랑구,1,0,30,26.6,104-32,11260,4
2004,2012,미래오피스텔,상봉동,"6,000",중랑구,1,0,31,26.52,106-4,11260,4
2003,2012,한일써너스빌,상봉동,"2,000",중랑구,1,50,31,32.48,81-5,11260,16
2003,2012,디아뜨갤러리,신내동,"3,000",중랑구,1,40,3,35.1,648,11260,2
2003,2012,금강리빙스텔,신내동,"9,000",중랑구,1,0,16,33.3,646,11260,5
2007,2012,리더스빌딩,면목동,"1,000",중랑구,2,40,3,19.25,633-9,11260,4
2007,2012,리더스빌딩,면목동,"1,000",중랑구,2,45,5,19.25,633-9,11260,4
2002,2012,서일타운,면목동,"5,500",중랑구,2,0,8,26.57,68-2,11260,6
2007,2012,리더스빌딩,면목동,"1,000",중랑구,2,55,25,24.38,633-9,11260,4
2009,2012,성진빌딩,면목동,"1,000",중랑구,2,60,29,30.56,105-43,11260,3
2004,2012,미래오피스텔,상봉동,"6,000",중랑구,2,0,1,19.64,106-4,11260,7
2003,2012,한일써너스빌,상봉동,500,중랑구,2,65,2,32.48,81-5,11260,17
2002,2012,갑을 오피스텔,상봉동,"5,000",중랑구,2,0,2,29.01,84-5,11260,5
2004,2012,라메즈오피스텔(104-32),상봉동,"9,000",중랑구,2,0,3,28.4,104-32,11260,4
2004,2012,경운오피스텔,상봉동,"6,000",중랑구,2,0,4,28.82,88-46,11260,4
2006,2012,성원빌,상봉동,"3,000",중랑구,2,20,8,21.83,115-70,11260,4
2002,2012,갑을 오피스텔,상봉동,"5,000",중랑구,2,0,15,30.05,84-5,11260,4
2004,2012,오피스텔(101-30),상봉동,"1,000",중랑구,2,40,19,18.45,101-30,11260,2
2004,2012,라메즈오피스텔(104-32),상봉동,"3,000",중랑구,2,35,20,28.4,104-32,11260,2
2003,2012,한일써너스빌,상봉동,"1,000",중랑구,2,60,21,32.48,81-5,11260,22
2004,2012,묵동신도주상복합,묵동,"2,000",중랑구,2,50,14,28.51,169-10,11260,3
2008,2012,한일써너스빌리젠시 1단지,망우동,"10,000",중랑구,2,30,1,59.63,479,11260,13
2003,2012,디아뜨갤러리,신내동,"9,000",중랑구,2,0,1,36.66,648,11260,3
2003,2012,디아뜨갤러리,신내동,"9,000",중랑구,2,0,11,35.1,648,11260,2
2003,2012,금강리빙스텔,신내동,"9,000",중랑구,2,0,15,33.3,646,11260,5
2003,2012,금강리빙스텔,신내동,"2,000",중랑구,2,50,17,35.1,646,11260,3
2003,2012,금강리빙스텔,신내동,"9,000",중랑구,2,0,25,35.1,646,11260,4
2003,2012,금강리빙스텔,신내동,"1,000",중랑구,2,60,27,35.1,646,11260,5
2007,2012,리더스빌딩,면목동,"1,000",중랑구,3,42,2,19.25,633-9,11260,3
2002,2012,서일타운,면목동,"5,000",중랑구,3,0,13,25.76,68-2,11260,5
2002,2012,서일타운,면목동,"2,000",중랑구,3,30,13,26.57,68-2,11260,5
2000,2012,시네마시티,상봉동,"4,000",중랑구,3,0,13,38.88,92-2,11260,9
2006,2012,오피스텔 리움,상봉동,500,중랑구,3,52,14,23.32,128-9,11260,3
2003,2012,한일써너스빌,상봉동,"9,000",중랑구,3,0,28,32.48,81-5,11260,16
2004,2012,묵동신도주상복합,묵동,"1,000",중랑구,3,55,3,28.51,169-10,11260,3
2004,2012,묵동신도주상복합,묵동,"8,500",중랑구,3,0,10,37.67,169-10,11260,4
2004,2012,스파텔,묵동,"1,000",중랑구,3,41,17,23.52,176-11,11260,4
2008,2012,한일써너스빌리젠시 1단지,망우동,"1,500",중랑구,3,105,14,59.28,479,11260,23
2003,2012,금강리빙스텔,신내동,"3,000",중랑구,3,40,14,35.55,646,11260,5
2003,2012,디아뜨갤러리,신내동,"10,000",중랑구,3,0,15,35.1,648,11260,2
2003,2012,엘리어트하우스,신내동,"1,000",중랑구,3,50,22,23.93,644,11260,4
2003,2012,디아뜨갤러리,신내동,"9,500",중랑구,3,0,24,35.1,648,11260,5
2009,2012,대우오피스텔,면목동,"6,000",중랑구,4,0,4,18.97,72-36,11260,3
2009,2012,성진빌딩,면목동,"3,000",중랑구,4,40,24,23.92,105-43,11260,9
2007,2012,리더스빌딩,면목동,"1,000",중랑구,4,40,25,19.25,633-9,11260,6
2003,2012,한일써너스빌,상봉동,"10,000",중랑구,4,0,2,42.04,81-5,11260,16
2000,2012,시네마시티,상봉동,"5,000",중랑구,4,0,13,38.88,92-2,11260,10
2003,2012,한일써너스빌,상봉동,"7,700",중랑구,4,0,20,30.88,81-5,11260,3
2003,2012,한일써너스빌,상봉동,"1,000",중랑구,4,65,20,37.56,81-5,11260,8
2004,2012,경운오피스텔,상봉동,"6,000",중랑구,4,0,23,26.07,88-46,11260,3
2003,2012,한일써너스빌,상봉동,"1,500",중랑구,4,55,27,33.08,81-5,11260,4
2003,2012,금강리빙스텔,신내동,"1,500",중랑구,4,55,7,35.1,646,11260,3
2003,2012,엘리어트하우스,신내동,"1,000",중랑구,4,40,20,18.59,644,11260,5
2002,2012,서일타운,면목동,"3,000",중랑구,5,15,3,13.5,68-2,11260,4
2007,2012,리더스빌딩,면목동,700,중랑구,5,43,12,19.25,633-9,11260,4
2002,2012,서일타운,면목동,500,중랑구,5,40,14,25.76,68-2,11260,7
2009,2012,대우오피스텔,면목동,"9,000",중랑구,5,0,19,38.58,72-36,11260,5
2006,2012,성원빌,상봉동,"3,000",중랑구,5,25,2,21.35,115-70,11260,3
2003,2012,한일써너스빌,상봉동,"8,500",중랑구,5,0,10,32.48,81-5,11260,23
2003,2012,한일써너스빌,상봉동,"8,500",중랑구,5,0,11,32.48,81-5,11260,21
2004,2012,(128-5),상봉동,"11,000",중랑구,5,0,19,43.49,128-5,11260,2
2004,2012,라메즈오피스텔(104-32),상봉동,"7,000",중랑구,5,0,21,26.6,104-32,11260,2
2003,2012,(174-32),묵동,"1,000",중랑구,5,35,29,19.32,174-32,11260,2
2003,2012,금강리빙스텔,신내동,"9,500",중랑구,5,0,7,33.3,646,11260,3
2003,2012,디아뜨갤러리,신내동,"9,000",중랑구,5,0,7,35.1,648,11260,3
2003,2012,디아뜨갤러리,신내동,"3,000",중랑구,5,40,8,35.1,648,11260,4
2007,2012,리더스빌딩,면목동,"1,000",중랑구,6,40,11,19.25,633-9,11260,6
2006,2012,오피스텔 리움,상봉동,"1,000",중랑구,6,55,2,25.4,128-9,11260,4
2003,2012,한일써너스빌,상봉동,"7,000",중랑구,6,20,6,37.56,81-5,11260,17
2003,2012,한일써너스빌,상봉동,"1,000",중랑구,6,60,16,32.48,81-5,11260,8
2004,2012,라메즈오피스텔(104-32),상봉동,"6,000",중랑구,6,20,16,26.6,104-32,11260,6
2003,2012,한일써너스빌,상봉동,"8,500",중랑구,6,0,19,32.48,81-5,11260,17
2003,2012,(174-32),묵동,800,중랑구,6,35,18,19.32,174-32,11260,4
2003,2012,(174-32),묵동,"2,000",중랑구,6,30,28,21.42,174-32,11260,2
2003,2012,엘리어트하우스,신내동,500,중랑구,6,45,2,18.59,644,11260,3
2003,2012,엘리어트하우스,신내동,"6,000",중랑구,6,0,11,18.59,644,11260,3
2003,2012,금강리빙스텔,신내동,"9,500",중랑구,6,0,18,33.3,646,11260,5
2003,2012,금강리빙스텔,신내동,"1,000",중랑구,6,60,27,33.3,646,11260,5
2002,2012,서일타운,면목동,"2,000",중랑구,7,30,9,28.18,68-2,11260,4
2007,2012,리더스빌딩,면목동,"1,000",중랑구,7,40,30,19.25,633-9,11260,5
2009,2012,성진빌딩,면목동,"3,000",중랑구,7,40,31,23.92,105-43,11260,7
2003,2012,한일써너스빌,상봉동,"3,000",중랑구,7,40,3,32.48,81-5,11260,25
2004,2012,오피스텔(101-30),상봉동,"1,000",중랑구,7,47,4,19.99,101-30,11260,5
2002,2012,갑을 오피스텔,상봉동,"5,500",중랑구,7,0,5,22.55,84-5,11260,3
2003,2012,한일써너스빌,상봉동,"9,000",중랑구,7,0,9,32.48,81-5,11260,20
2000,2012,시네마시티,상봉동,"5,000",중랑구,7,0,10,38.88,92-2,11260,11
2002,2012,갑을 오피스텔,상봉동,"5,000",중랑구,7,0,13,25.75,84-5,11260,2
2003,2012,한일써너스빌,상봉동,"10,000",중랑구,7,0,16,42.04,81-5,11260,8
2004,2012,오피스텔(101-30),상봉동,"1,000",중랑구,7,37,18,21.64,101-30,11260,4
2004,2012,(128-5),상봉동,"16,000",중랑구,7,0,23,81.3,128-5,11260,5
2006,2012,오피스텔 리움,상봉동,500,중랑구,7,60,23,24.14,128-9,11260,5
2003,2012,한일써너스빌,상봉동,"1,500",중랑구,7,53,30,30.88,81-5,11260,3
2004,2012,삼호오피스텔,묵동,500,중랑구,7,50,20,23.46,176-12,11260,3
2012,2012,(171-29),묵동,"3,000",중랑구,7,30,27,20.15,171-29,11260,3
2008,2012,한일써너스빌리젠시 2단지,망우동,"17,000",중랑구,7,0,9,59.2,495,11260,4
2003,2012,디아뜨갤러리,신내동,"1,000",중랑구,7,60,16,35.1,648,11260,2
2003,2012,엘리어트하우스,신내동,500,중랑구,7,40,20,18.59,644,11260,3
2003,2012,금강리빙스텔,신내동,"9,000",중랑구,7,0,25,37.35,646,11260,4
2003,2012,디아뜨갤러리,신내동,"10,000",중랑구,7,0,31,42.02,648,11260,2
2009,2012,성진빌딩,면목동,"3,300",중랑구,8,35,30,27.36,105-43,11260,3
2003,2012,한일써너스빌,상봉동,"1,000",중랑구,8,60,2,32.48,81-5,11260,9
2002,2012,갑을 오피스텔,상봉동,"5,500",중랑구,8,0,3,25.75,84-5,11260,4
2002,2012,갑을 오피스텔,상봉동,"5,500",중랑구,8,0,4,22.55,84-5,11260,2
2002,2012,갑을 오피스텔,상봉동,"5,500",중랑구,8,0,9,25.75,84-5,11260,3
2004,2012,라메즈오피스텔(104-32),상봉동,"9,000",중랑구,8,0,17,28.4,104-32,11260,6
2003,2012,한일써너스빌,상봉동,"10,000",중랑구,8,0,17,42.04,81-5,11260,11
2002,2012,갑을 오피스텔,상봉동,"5,000",중랑구,8,0,21,25.75,84-5,11260,2
2003,2012,한일써너스빌,상봉동,"1,000",중랑구,8,65,29,32.48,81-5,11260,5
