건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2004,2017,월드 오피스텔II,정릉동,"5,000",성북구,12,22,19,17.92,882-5,11290,4
2004,2017,월드 오피스텔II,정릉동,"3,000",성북구,12,38,30,24.32,882-5,11290,3
2015,2017,로얄파크빌,종암동,"16,000",성북구,12,0,7,73.82,3-1278,11290,3
2017,2017,HK팰리스,하월곡동,"27,000",성북구,12,0,22,65.59,90-1261,11290,5
2003,2017,브룩스톤오피스텔,석관동,"7,000",성북구,12,25,16,33.15,135-2,11290,6
2003,2017,브룩스톤오피스텔,석관동,"10,000",성북구,12,10,20,33.15,135-2,11290,3
2015,2018,휴아름 스튜디오,성북동1가,"1,000",성북구,1,60,9,17.42,35-22,11290,4
2015,2018,휴아름 스튜디오,성북동1가,"2,000",성북구,1,65,16,17.8,35-22,11290,4
2003,2018,부라다리빙텔,동소문동4가,"1,000",성북구,1,55,9,24.7,75-2,11290,8
2003,2018,부라다리빙텔,동소문동4가,"1,000",성북구,1,50,11,22.8,75-2,11290,9
2015,2018,시티플레이스,동소문동6가,"19,000",성북구,1,0,5,18.44,3-1,11290,2
2015,2018,시티플레이스,동소문동6가,"19,000",성북구,1,0,5,18.44,3-1,11290,5
2003,2018,해피엔딩 오피스텔,동소문동6가,"13,000",성북구,1,0,8,34.03,143-5,11290,6
2015,2018,시티플레이스,동소문동6가,"1,000",성북구,1,75,15,18.44,3-1,11290,3
2015,2018,시티플레이스,동소문동6가,"1,000",성북구,1,75,17,18.44,3-1,11290,7
2003,2018,돈암동 메트로빌,동소문동6가,"1,000",성북구,1,75,20,28.47,121,11290,3
2015,2018,시티플레이스,동소문동6가,"2,000",성북구,1,70,21,18.44,3-1,11290,5
2015,2018,시티플레이스,동소문동6가,"1,000",성북구,1,75,22,18.44,3-1,11290,7
2003,2018,해피엔딩 오피스텔,동소문동6가,"1,000",성북구,1,60,22,34.85,143-5,11290,5
2014,2018,(345-1),삼선동4가,"14,000",성북구,1,0,3,29.53,345-1,11290,5
2014,2018,(345-1),삼선동4가,"14,000",성북구,1,0,18,28.11,345-1,11290,6
2014,2018,(345-1),삼선동4가,"13,000",성북구,1,0,22,29.53,345-1,11290,10
2014,2018,(345-1),삼선동4가,"14,000",성북구,1,0,27,29.53,345-1,11290,11
2014,2018,(298-7),삼선동5가,"5,000",성북구,1,33,5,18.6,298-7,11290,10
2014,2018,(298-7),삼선동5가,"4,000",성북구,1,41,6,18.6,298-7,11290,8
2014,2018,(298-7),삼선동5가,"5,000",성북구,1,33,6,18.6,298-7,11290,8
2014,2018,(298-7),삼선동5가,"4,000",성북구,1,41,15,18.6,298-7,11290,7
2003,2018,광남 제니텔,삼선동5가,"1,000",성북구,1,55,16,27.69,298-10,11290,5
2014,2018,(298-7),삼선동5가,"3,000",성북구,1,49,18,18.6,298-7,11290,5
2003,2018,광남 제니텔,삼선동5가,"1,000",성북구,1,55,19,27.69,298-10,11290,6
2014,2018,(298-7),삼선동5가,"5,000",성북구,1,33,20,18.6,298-7,11290,10
2014,2018,(298-7),삼선동5가,"4,000",성북구,1,41,26,18.6,298-7,11290,6
2014,2018,(298-7),삼선동5가,"5,000",성북구,1,43,29,21.67,298-7,11290,9
2010,2018,코아루센타시아,동선동1가,"5,000",성북구,1,55,5,54.66,121-6,11290,3
2014,2018,(121-5),동선동1가,"11,000",성북구,1,0,11,17.28,121-5,11290,3
2002,2018,동선아르텔,동선동1가,"8,000",성북구,1,0,20,21.46,85-66,11290,5
2011,2018,벨라미아 오피스텔,동선동4가,"3,000",성북구,1,55,14,21.77,295-4,11290,14
2011,2018,벨라미아 오피스텔,동선동4가,"10,000",성북구,1,30,14,21.69,295-4,11290,10
,2018,디와이주택,동선동4가,"3,000",성북구,1,85,20,29.79,169,11290,3
2014,2018,영팰리스,동선동4가,"3,000",성북구,1,50,25,33.34,148,11290,2
2008,2018,동선동 한양수자인,동선동4가,"2,000",성북구,1,50,26,29.19,295-1,11290,3
2002,2018,(119-9),안암동2가,"1,000",성북구,1,45,6,25.2,119-9,11290,6
2002,2018,이-파크,보문동2가,"2,000",성북구,1,45,25,23.18,111,11290,5
2002,2018,이-파크,보문동2가,500,성북구,1,45,27,23.18,111,11290,6
2004,2018,월드 오피스텔II,정릉동,500,성북구,1,47,2,17.36,882-5,11290,2
2004,2018,월드 오피스텔II,정릉동,"2,000",성북구,1,40,8,17.92,882-5,11290,6
2015,2018,정안타워빌,정릉동,"22,000",성북구,1,0,12,62.17,480-1,11290,4
2015,2018,정안타워빌,정릉동,"22,000",성북구,1,0,15,62.17,480-1,11290,5
2015,2018,정안타워빌,정릉동,"22,000",성북구,1,0,20,62.17,480-1,11290,2
2017,2018,HK팰리스,하월곡동,"27,000",성북구,1,0,5,65.59,90-1261,11290,4
2017,2018,HK팰리스,하월곡동,"27,000",성북구,1,0,26,65.59,90-1261,11290,5
2003,2018,브룩스톤오피스텔,석관동,"7,000",성북구,1,25,12,33.15,135-2,11290,4
2003,2018,부라다리빙텔,동소문동4가,"1,000",성북구,2,50,20,22.8,75-2,11290,7
2015,2018,시티플레이스,동소문동6가,"4,000",성북구,2,60,9,18.44,3-1,11290,3
2003,2018,해피엔딩 오피스텔,동소문동6가,"14,000",성북구,2,0,22,38.93,143-5,11290,10
2015,2018,시티플레이스,동소문동6가,"1,000",성북구,2,75,24,18.3,3-1,11290,2
2014,2018,(345-1),삼선동4가,"14,000",성북구,2,0,1,28.11,345-1,11290,5
2014,2018,(345-1),삼선동4가,"14,000",성북구,2,0,23,29.8,345-1,11290,9
2014,2018,(298-7),삼선동5가,"15,000",성북구,2,0,1,31.97,298-7,11290,6
2014,2018,(298-7),삼선동5가,"15,000",성북구,2,0,1,31.97,298-7,11290,9
2003,2018,광남 제니텔,삼선동5가,"1,000",성북구,2,55,6,27.69,298-10,11290,12
