건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2004,2011,백명트렌디타워,노량진동,"1,000",동작구,8,60,12,28.39,194-3,11590,11
2003,2011,(219-11),사당동,"2,000",동작구,8,50,13,23.68,219-11,11590,2
2004,2011,다라실,사당동,"3,000",동작구,8,38,18,16.5,1031-23,11590,6
2003,2011,(336-6),대방동,"7,000",동작구,8,0,20,27.3,336-6,11590,6
2004,2011,(17-24),대방동,"1,000",동작구,8,42,24,27.08,17-24,11590,4
2004,2011,(17-24),대방동,"1,000",동작구,8,45,24,25.87,17-24,11590,5
2003,2011,대방오피스텔,대방동,500,동작구,8,47,24,22.23,337-1,11590,3
2006,2011,동작상떼빌,신대방동,"12,500",동작구,8,0,8,52.49,719,11590,6
2006,2011,동작상떼빌,신대방동,"13,000",동작구,8,0,13,51.21,719,11590,8
2006,2011,동작상떼빌,신대방동,"4,500",동작구,8,115,16,86.39,719,11590,17
2006,2011,동작상떼빌,신대방동,"19,000",동작구,8,0,18,62.43,719,11590,14
2006,2011,동작상떼빌,신대방동,"17,500",동작구,8,0,20,90.63,719,11590,4
2006,2011,동작상떼빌,신대방동,"20,000",동작구,8,0,26,62.43,719,11590,9
2003,2011,아카데미하우스,상도동,"4,500",동작구,9,0,17,13.44,183-15,11590,2
2004,2011,리버힐,흑석동,"8,000",동작구,9,0,16,21.6,143-23,11590,1
2004,2011,리버힐,흑석동,"6,500",동작구,9,0,28,17.64,143-23,11590,1
2002,2011,남성오피스텔,사당동,"2,000",동작구,9,30,20,15.51,212-1,11590,5
2003,2011,대방동 오피스텔,대방동,"8,000",동작구,9,0,7,22.98,385-22,11590,6
2003,2011,대방오피스텔,대방동,"7,000",동작구,9,0,8,22.23,337-1,11590,7
2003,2011,대방오피스텔,대방동,"6,700",동작구,9,0,20,22.23,337-1,11590,7
2006,2011,동작상떼빌,신대방동,"17,000",동작구,9,0,17,51.21,719,11590,6
2006,2011,동작상떼빌,신대방동,"20,000",동작구,9,0,23,65.53,719,11590,19
2006,2011,동작상떼빌,신대방동,"18,000",동작구,9,0,26,86.39,719,11590,4
2006,2011,동작상떼빌,신대방동,"13,000",동작구,9,0,30,51.21,719,11590,4
2003,2011,(219-11),사당동,"8,000",동작구,10,0,26,23.68,219-11,11590,4
2003,2011,(394-5),대방동,"6,000",동작구,10,0,17,21.84,394-5,11590,5
2003,2011,(394-5),대방동,"6,000",동작구,10,0,22,21.84,394-5,11590,5
2006,2011,동작상떼빌,신대방동,"18,000",동작구,10,0,4,52.49,719,11590,5
2006,2011,동작상떼빌,신대방동,"13,000",동작구,10,0,15,38.07,719,11590,14
2006,2011,동작상떼빌,신대방동,"21,000",동작구,10,0,20,65.53,719,11590,18
2003,2011,(219-11),사당동,"9,000",동작구,11,0,18,26.45,219-11,11590,3
2003,2011,대방오피스텔,대방동,"6,000",동작구,11,0,11,22.23,337-1,11590,3
2003,2011,대방오피스텔,대방동,"6,000",동작구,11,0,25,22.23,337-1,11590,2
2006,2011,동작상떼빌,신대방동,"18,000",동작구,11,0,5,52.49,719,11590,6
2006,2011,동작상떼빌,신대방동,"1,000",동작구,11,90,6,41.48,719,11590,6
2006,2011,동작상떼빌,신대방동,"4,000",동작구,11,100,16,62.43,719,11590,20
2006,2011,동작상떼빌,신대방동,"17,000",동작구,11,0,19,52.49,719,11590,8
2006,2011,동작상떼빌,신대방동,"19,000",동작구,11,0,19,61.37,719,11590,5
2006,2011,동작상떼빌,신대방동,"19,500",동작구,11,0,22,61.37,719,11590,21
2006,2011,동작상떼빌,신대방동,"21,000",동작구,11,0,29,65.53,719,11590,18
2003,2011,아카데미하우스,상도동,"4,500",동작구,12,0,1,13.86,183-15,11590,4
2003,2011,아카데미하우스,상도동,"4,500",동작구,12,0,8,13.02,183-15,11590,4
2003,2011,아카데미하우스,상도동,500,동작구,12,40,11,13.44,183-15,11590,2
2003,2011,아카데미하우스,상도동,"4,500",동작구,12,0,29,13.44,183-15,11590,5
2004,2011,다라실,사당동,"7,000",동작구,12,0,2,16,1031-23,11590,3
2002,2011,이수오피스텔,사당동,"6,500",동작구,12,0,5,13.5,1007-29,11590,6
2004,2011,다라실,사당동,"6,000",동작구,12,0,24,13.5,1031-23,11590,2
2003,2011,(219-11),사당동,"4,000",동작구,12,30,28,20.72,219-11,11590,5
2003,2011,(219-11),사당동,"3,000",동작구,12,40,28,23.68,219-11,11590,2
2006,2011,동작상떼빌,신대방동,"17,000",동작구,12,0,1,62.43,719,11590,21
2006,2011,동작상떼빌,신대방동,"19,000",동작구,12,0,8,62.43,719,11590,19
2006,2011,동작상떼빌,신대방동,"8,500",동작구,12,45,17,40.17,719,11590,17
2006,2011,동작상떼빌,신대방동,"15,000",동작구,12,0,19,51.21,719,11590,7
2006,2011,동작상떼빌,신대방동,"18,000",동작구,12,0,24,62.43,719,11590,25
2006,2011,동작상떼빌,신대방동,"22,000",동작구,12,0,30,86.39,719,11590,16
2004,2012,백명트렌디타워,노량진동,"1,000",동작구,1,66,25,28.39,194-3,11590,14
2003,2012,아카데미하우스,상도동,"4,700",동작구,1,0,3,12.38,183-15,11590,5
2003,2012,옥동오피스텔,상도동,"6,000",동작구,1,0,11,20.09,183-28,11590,5
2003,2012,옥동오피스텔,상도동,"6,000",동작구,1,0,27,18.24,183-28,11590,2
2004,2012,다라실,사당동,"4,500",동작구,1,15,14,13.5,1031-23,11590,5
2012,2012,엘리지움,사당동,"15,000",동작구,1,0,17,28.12,1007-3,11590,7
2002,2012,남성오피스텔,사당동,"1,000",동작구,1,40,20,15.51,212-1,11590,3
2003,2012,대방동 오피스텔,대방동,"8,500",동작구,1,0,15,25.13,385-22,11590,3
2003,2012,대방오피스텔,대방동,"1,000",동작구,1,50,29,22.23,337-1,11590,6
2006,2012,동작상떼빌,신대방동,"21,000",동작구,1,0,3,90.63,719,11590,15
2006,2012,동작상떼빌,신대방동,"17,000",동작구,1,0,9,52.49,719,11590,7
2006,2012,동작상떼빌,신대방동,"21,000",동작구,1,0,19,90.63,719,11590,25
2006,2012,동작상떼빌,신대방동,"22,000",동작구,1,0,28,86.39,719,11590,20
2003,2012,(219-11),사당동,"1,000",동작구,2,55,1,20.72,219-11,11590,5
2004,2012,다라실,사당동,"1,000",동작구,2,43,3,13.5,1031-23,11590,7
2002,2012,(1007-19),사당동,"10,000",동작구,2,0,9,32.11,1007-19,11590,4
2012,2012,엘리지움,사당동,"12,000",동작구,2,0,11,22.46,1007-3,11590,5
2002,2012,남성오피스텔,사당동,"1,000",동작구,2,40,17,15.51,212-1,11590,4
2004,2012,다라실,사당동,"4,000",동작구,2,28,18,16,1031-23,11590,6
2012,2012,엘리지움,사당동,"12,000",동작구,2,0,19,22.46,1007-3,11590,4
2004,2012,다라실,사당동,"1,000",동작구,2,43,20,13.5,1031-23,11590,4
2012,2012,엘리지움,사당동,"10,000",동작구,2,0,21,21.79,1007-3,11590,6
2012,2012,엘리지움,사당동,"5,000",동작구,2,37,27,21.79,1007-3,11590,10
2002,2012,남성오피스텔,사당동,"3,000",동작구,2,20,28,15.51,212-1,11590,4
2012,2012,엘리지움,사당동,"1,000",동작구,2,60,29,21.79,1007-3,11590,5
2003,2012,(394-5),대방동,"2,000",동작구,2,35,4,21.84,394-5,11590,7
2003,2012,(394-5),대방동,"6,000",동작구,2,0,21,22.68,394-5,11590,2
2003,2012,(394-5),대방동,"6,000",동작구,2,0,21,21.84,394-5,11590,8
2003,2012,(394-5),대방동,"3,300",동작구,2,20,23,19.74,394-5,11590,7
2003,2012,대방오피스텔,대방동,"3,000",동작구,2,30,25,20.52,337-1,11590,6
2003,2012,(336-6),대방동,"7,500",동작구,2,0,28,27.3,336-6,11590,6
2006,2012,동작상떼빌,신대방동,"19,500",동작구,2,0,6,61.37,719,11590,21
2004,2012,백명트렌디타워,노량진동,"7,000",동작구,3,0,20,25.3,194-3,11590,11
2004,2012,리버힐,흑석동,"8,000",동작구,3,0,25,32.01,143-23,11590,1
2002,2012,남성오피스텔,사당동,"2,000",동작구,3,30,2,15.98,212-1,11590,4
2004,2012,다라실,사당동,"2,000",동작구,3,33,2,13.5,1031-23,11590,6
2012,2012,엘리지움,사당동,"10,000",동작구,3,0,6,22.46,1007-3,11590,3
2012,2012,엘리지움,사당동,"5,000",동작구,3,30,10,22.46,1007-3,11590,10
2002,2012,이수오피스텔,사당동,"5,500",동작구,3,0,21,12.75,1007-29,11590,6
2012,2012,엘리지움,사당동,"10,000",동작구,3,0,24,22.46,1007-3,11590,9
2002,2012,이수오피스텔,사당동,"6,000",동작구,3,0,25,12.75,1007-29,11590,6
2012,2012,엘리지움,사당동,"9,000",동작구,3,0,30,21.79,1007-3,11590,7
2012,2012,엘리지움,사당동,"3,000",동작구,3,35,31,22.95,1007-3,11590,3
2003,2012,대방오피스텔,대방동,"6,500",동작구,3,0,26,20.52,337-1,11590,5
2003,2012,(394-5),대방동,"6,000",동작구,3,0,31,21.84,394-5,11590,4
2006,2012,동작상떼빌,신대방동,"20,000",동작구,3,0,21,90.63,719,11590,14
2006,2012,동작상떼빌,신대방동,"16,000",동작구,3,10,24,61.37,719,11590,18
2006,2012,동작상떼빌,신대방동,"18,000",동작구,3,0,30,62.43,719,11590,4
2003,2012,아카데미하우스,상도동,"4,500",동작구,4,0,14,13.86,183-15,11590,3
2004,2012,리버힐,흑석동,"5,500",동작구,4,0,9,17.64,143-23,11590,1
2012,2012,엘리지움,사당동,"10,000",동작구,4,5,2,22.95,1007-3,11590,5
2002,2012,(1007-19),사당동,"5,000",동작구,4,30,3,32.11,1007-19,11590,2
2002,2012,남성오피스텔,사당동,"2,000",동작구,4,30,9,15.18,212-1,11590,2
2003,2012,(219-11),사당동,"1,000",동작구,4,60,10,23.68,219-11,11590,4
2012,2012,엘리지움,사당동,"1,000",동작구,4,70,10,22.46,1007-3,11590,6
2012,2012,엘리지움,사당동,"13,500",동작구,4,0,11,28.12,1007-3,11590,8
2012,2012,엘리지움,사당동,"8,000",동작구,4,15,12,21.79,1007-3,11590,8
2012,2012,엘리지움,사당동,"10,000",동작구,4,5,13,22.95,1007-3,11590,6
2012,2012,엘리지움,사당동,"13,500",동작구,4,0,13,28.12,1007-3,11590,9
2012,2012,엘리지움,사당동,"6,000",동작구,4,55,15,28.12,1007-3,11590,11
2012,2012,엘리지움,사당동,"12,000",동작구,4,0,15,22.46,1007-3,11590,8
2012,2012,엘리지움,사당동,"14,000",동작구,4,0,15,28.12,1007-3,11590,4
2004,2012,다라실,사당동,"4,000",동작구,4,15,16,13.5,1031-23,11590,3
2012,2012,엘리지움,사당동,"13,000",동작구,4,17,16,28.12,1007-3,11590,10
2003,2012,(219-11),사당동,"7,000",동작구,4,15,21,23.68,219-11,11590,4
2003,2012,(219-11),사당동,"3,000",동작구,4,50,24,26.45,219-11,11590,2
2002,2012,이수오피스텔,사당동,"5,500",동작구,4,0,25,12.75,1007-29,11590,5
2004,2012,다라실,사당동,"5,000",동작구,4,18,26,16.5,1031-23,11590,6
2006,2012,동작상떼빌,신대방동,"21,000",동작구,4,0,6,86.39,719,11590,21
2003,2012,옥동오피스텔,상도동,"1,500",동작구,5,42,6,20.09,183-28,11590,4
2012,2012,엘리지움,사당동,"5,000",동작구,5,30,1,22.46,1007-3,11590,3
2012,2012,엘리지움,사당동,"4,000",동작구,5,55,2,22.46,1007-3,11590,6
2012,2012,엘리지움,사당동,"10,000",동작구,5,0,9,21.79,1007-3,11590,11
2012,2012,엘리지움,사당동,"11,500",동작구,5,0,11,22.46,1007-3,11590,6
2002,2012,이수오피스텔,사당동,"5,500",동작구,5,0,12,13.32,1007-29,11590,2
2003,2012,(394-5),대방동,"6,000",동작구,5,0,29,22.68,394-5,11590,2
2006,2012,동작상떼빌,신대방동,"3,000",동작구,5,70,5,38.07,719,11590,25
2006,2012,동작상떼빌,신대방동,"18,000",동작구,5,0,9,52.49,719,11590,5
2006,2012,동작상떼빌,신대방동,"15,500",동작구,5,0,14,40.17,719,11590,12
2006,2012,동작상떼빌,신대방동,"15,000",동작구,5,0,17,41.48,719,11590,9
2004,2012,리버힐,흑석동,"5,500",동작구,6,0,22,17.64,143-23,11590,1
2012,2012,엘리지움,사당동,"12,000",동작구,6,0,6,22.46,1007-3,11590,9
2012,2012,엘리지움,사당동,"3,000",동작구,6,45,6,22.95,1007-3,11590,9
2012,2012,(142-1),사당동,"3,000",동작구,6,50,11,18.81,142-1,11590,8
2012,2012,엘리지움,사당동,"1,000",동작구,6,70,12,22.46,1007-3,11590,11
2003,2012,(219-11),사당동,"9,000",동작구,6,0,19,26.45,219-11,11590,1
2002,2012,(1007-19),사당동,"4,500",동작구,6,10,23,23.19,1007-19,11590,6
2012,2012,(142-1),사당동,"4,000",동작구,6,40,29,18.24,142-1,11590,6
2012,2012,(142-1),사당동,"1,000",동작구,6,60,30,18.24,142-1,11590,5
2006,2012,동작상떼빌,신대방동,"22,000",동작구,6,0,1,86.39,719,11590,13
2006,2012,동작상떼빌,신대방동,"20,000",동작구,6,0,6,65.53,719,11590,24
2006,2012,동작상떼빌,신대방동,"5,000",동작구,6,80,18,51.21,719,11590,5
2006,2012,동작상떼빌,신대방동,"8,000",동작구,6,60,18,52.49,719,11590,7
2006,2012,동작상떼빌,신대방동,"22,000",동작구,6,0,20,86.39,719,11590,17
2006,2012,동작상떼빌,신대방동,"18,000",동작구,6,0,25,52.49,719,11590,5
2003,2012,옥동오피스텔,상도동,"5,500",동작구,7,0,6,18.24,183-28,11590,3
2003,2012,아카데미하우스,상도동,"1,000",동작구,7,30,11,13.86,183-15,11590,1
2003,2012,옥동오피스텔,상도동,"6,000",동작구,7,0,28,18.24,183-28,11590,4
2004,2012,다라실,사당동,"1,000",동작구,7,43,2,13.5,1031-23,11590,3
2012,2012,엘리지움,사당동,"2,500",동작구,7,50,21,22.46,1007-3,11590,7
2012,2012,엘리지움,사당동,"5,000",동작구,7,55,28,22.95,1007-3,11590,7
2003,2012,(219-11),사당동,"5,000",동작구,7,35,31,23.68,219-11,11590,2
2004,2012,다라실,사당동,"3,000",동작구,7,33,31,16.5,1031-23,11590,5
2006,2012,동작상떼빌,신대방동,"8,000",동작구,7,70,3,65.53,719,11590,21
2006,2012,동작상떼빌,신대방동,"16,000",동작구,7,0,4,41.48,719,11590,20
2006,2012,동작상떼빌,신대방동,"15,000",동작구,7,0,14,41.48,719,11590,5
2006,2012,동작상떼빌,신대방동,"20,000",동작구,7,0,20,61.37,719,11590,7
2006,2012,동작상떼빌,신대방동,"3,000",동작구,7,85,21,52.49,719,11590,6
2006,2012,동작상떼빌,신대방동,"16,500",동작구,7,0,25,52.49,719,11590,4
2003,2012,아카데미하우스,상도동,"3,000",동작구,8,15,11,13.86,183-15,11590,3
2003,2012,(219-11),사당동,"7,000",동작구,8,0,4,23.68,219-11,11590,3
2004,2012,다라실,사당동,"3,000",동작구,8,30,4,16,1031-23,11590,3
2012,2012,(142-1),사당동,"9,000",동작구,8,0,6,18.81,142-1,11590,7
2004,2012,다라실,사당동,"1,000",동작구,8,45,12,13.5,1031-23,11590,8
2012,2012,엘리지움,사당동,"12,000",동작구,8,0,16,22.46,1007-3,11590,10
2004,2012,다라실,사당동,500,동작구,8,50,21,13.5,1031-23,11590,3
2012,2012,엘리지움,사당동,"12,000",동작구,8,0,23,22.46,1007-3,11590,4
2003,2012,(394-5),대방동,"4,000",동작구,8,15,16,22.65,394-5,11590,7
2003,2012,대방동 오피스텔,대방동,"7,000",동작구,8,10,17,22.98,385-22,11590,3
2003,2012,대방오피스텔,대방동,"7,000",동작구,8,0,25,22.23,337-1,11590,7
2006,2012,동작상떼빌,신대방동,"20,000",동작구,8,0,17,62.43,719,11590,7
2006,2012,동작상떼빌,신대방동,"24,000",동작구,8,0,23,90.63,719,11590,6
2012,2012,동양스마트빌,상도동,"3,000",동작구,9,40,20,19.31,324-23,11590,3
2003,2012,아카데미하우스,상도동,"4,500",동작구,9,0,27,13.86,183-15,11590,2
2012,2012,(142-1),사당동,"1,500",동작구,9,57,12,18.24,142-1,11590,8
2004,2012,다라실,사당동,"4,000",동작구,9,18,15,13.5,1031-23,11590,5
2012,2012,엘리지움,사당동,"8,000",동작구,9,30,17,22.46,1007-3,11590,9
2002,2012,남성오피스텔,사당동,500,동작구,9,45,26,15.98,212-1,11590,5
2003,2012,(394-5),대방동,"6,000",동작구,9,0,1,21.84,394-5,11590,5
2006,2012,동작상떼빌,신대방동,"21,000",동작구,9,0,15,62.43,719,11590,11
2006,2012,동작상떼빌,신대방동,"18,000",동작구,9,0,19,86.39,719,11590,7
2006,2012,동작상떼빌,신대방동,"15,000",동작구,9,0,22,41.48,719,11590,5
2006,2012,동작상떼빌,신대방동,"21,000",동작구,9,0,22,65.53,719,11590,13
2004,2012,다라실,사당동,"3,000",동작구,10,35,6,16.5,1031-23,11590,3
2004,2012,다라실,사당동,"3,000",동작구,10,25,8,13.5,1031-23,11590,4
2003,2012,대방오피스텔,대방동,500,동작구,10,43,13,22.23,337-1,11590,3
2003,2012,대방오피스텔,대방동,"1,000",동작구,10,50,29,20.52,337-1,11590,7
2006,2012,동작상떼빌,신대방동,"15,000",동작구,10,60,4,86.39,719,11590,17
2006,2012,동작상떼빌,신대방동,"19,000",동작구,10,0,5,62.43,719,11590,15
2006,2012,동작상떼빌,신대방동,"17,500",동작구,10,0,13,52.49,719,11590,4
2006,2012,동작상떼빌,신대방동,"2,500",동작구,10,130,16,86.39,719,11590,19
2006,2012,동작상떼빌,신대방동,"5,500",동작구,10,55,30,41.48,719,11590,7
2003,2012,옥동오피스텔,상도동,"5,300",동작구,11,0,5,18.24,183-28,11590,2
2003,2012,아카데미하우스,상도동,"4,500",동작구,11,0,15,13.86,183-15,11590,2
2004,2012,다라실,사당동,"4,000",동작구,11,15,1,13.5,1031-23,11590,8
2012,2012,엘리지움,사당동,"10,000",동작구,11,10,3,22.46,1007-3,11590,10
2012,2012,(142-1),사당동,"9,500",동작구,11,0,6,18.81,142-1,11590,5
2012,2012,(142-1),사당동,"1,000",동작구,11,60,9,18.24,142-1,11590,6
2012,2012,(142-1),사당동,"3,000",동작구,11,50,17,18.81,142-1,11590,6
2003,2012,(219-11),사당동,"5,000",동작구,11,30,28,23.68,219-11,11590,4
2003,2012,대방오피스텔,대방동,"6,500",동작구,11,0,3,22.23,337-1,11590,5
2012,2012,동양스마트빌,상도동,"1,500",동작구,12,48,12,19.38,324-23,11590,3
2012,2012,동양스마트빌,상도동,"2,000",동작구,12,45,17,19.31,324-23,11590,2
2003,2012,아카데미하우스,상도동,"4,500",동작구,12,0,26,13.86,183-15,11590,4
2002,2012,이수오피스텔,사당동,"5,000",동작구,12,0,10,12.75,1007-29,11590,3
2002,2012,이수오피스텔,사당동,"5,000",동작구,12,0,10,12.75,1007-29,11590,2
2002,2012,(1007-19),사당동,"6,000",동작구,12,15,13,32.7,1007-19,11590,4
2003,2012,(219-11),사당동,"5,000",동작구,12,35,14,25.89,219-11,11590,1
2012,2012,(142-1),사당동,"2,500",동작구,12,50,15,18.24,142-1,11590,5
2002,2012,이수오피스텔,사당동,"6,000",동작구,12,0,18,13.32,1007-29,11590,5
2004,2012,다라실,사당동,"2,000",동작구,12,43,20,16,1031-23,11590,7
2012,2012,엘리지움,사당동,"12,000",동작구,12,0,29,22.95,1007-3,11590,8
2003,2012,(394-5),대방동,500,동작구,12,40,1,21.84,394-5,11590,3
2003,2012,(394-5),대방동,"2,000",동작구,12,30,14,24.3,394-5,11590,4
2003,2012,(394-5),대방동,"6,000",동작구,12,0,15,22.65,394-5,11590,8
2003,2012,(394-5),대방동,"2,000",동작구,12,35,17,21.84,394-5,11590,7
2003,2012,(394-5),대방동,"1,000",동작구,12,45,30,21.84,394-5,11590,6
2006,2012,동작상떼빌,신대방동,"21,000",동작구,12,0,3,61.37,719,11590,23
2006,2012,동작상떼빌,신대방동,"23,000",동작구,12,0,10,86.39,719,11590,12
2006,2012,동작상떼빌,신대방동,"3,000",동작구,12,90,20,65.53,719,11590,11
2006,2012,동작상떼빌,신대방동,"2,000",동작구,12,140,29,86.39,719,11590,23
2004,2013,백명트렌디타워,노량진동,"3,000",동작구,1,55,22,30.89,194-3,11590,5
2003,2013,아카데미하우스,상도동,"4,500",동작구,1,0,26,13.86,183-15,11590,4
2003,2013,아카데미하우스,상도동,"4,500",동작구,1,0,28,13.86,183-15,11590,5
2012,2013,(142-1),사당동,"1,500",동작구,1,65,5,18.81,142-1,11590,4
2003,2013,(219-11),사당동,"5,000",동작구,1,35,5,25.9,219-11,11590,3
2003,2013,(219-11),사당동,"8,500",동작구,1,0,9,25.89,219-11,11590,6
2003,2013,(219-11),사당동,"4,000",동작구,1,40,10,26.45,219-11,11590,5
2003,2013,(219-11),사당동,"5,000",동작구,1,35,10,26.64,219-11,11590,4
2004,2013,다라실,사당동,"3,000",동작구,1,20,10,13.5,1031-23,11590,5
2004,2013,다라실,사당동,"5,000",동작구,1,15,12,16,1031-23,11590,3
2003,2013,(219-11),사당동,"7,000",동작구,1,0,15,17.39,219-11,11590,6
2003,2013,(219-11),사당동,"9,000",동작구,1,0,23,23.68,219-11,11590,3
2003,2013,(394-5),대방동,"5,500",동작구,1,0,21,22.65,394-5,11590,6
2006,2013,동작상떼빌,신대방동,"3,000",동작구,1,70,7,41.48,719,11590,7
