건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2003,2011,고산빌딩,노고산동,"6,000",마포구,2,15,12,23.47,107-82,11440,2
2003,2011,(54-63),노고산동,"2,500",마포구,2,35,15,16.83,54-63,11440,2
2003,2011,(109-59),노고산동,"3,000",마포구,2,40,16,37.86,109-59,11440,2
2003,2011,에스빌,노고산동,"5,000",마포구,2,20,19,23.32,56-54,11440,2
2003,2011,고산빌딩,노고산동,"6,000",마포구,2,0,21,18.94,107-82,11440,1
2003,2011,정호오피스텔(56-64),노고산동,"5,500",마포구,2,0,23,17.36,56-64,11440,3
2004,2011,정호 오피스텔,노고산동,"1,500",마포구,2,50,24,22.88,54-98,11440,2
2004,2011,광명빌,노고산동,"2,500",마포구,2,30,28,16.08,54-47,11440,4
2002,2011,세방테크빌,창전동,"7,000",마포구,2,0,19,20.3,402-17,11440,3
2002,2011,제이캐슬레지던스,상수동,"1,000",마포구,2,50,6,21.06,345-3,11440,3
2003,2011,상수 아뜨리에,상수동,"8,200",마포구,2,0,9,16.86,93-89,11440,4
2002,2011,제이캐슬레지던스,상수동,"1,000",마포구,2,50,14,21.06,345-3,11440,3
2003,2011,상수 아뜨리에,상수동,"8,200",마포구,2,0,19,16.86,93-89,11440,5
2004,2011,동양한강트레벨,서교동,"3,000",마포구,2,60,11,29.09,394-25,11440,4
2003,2011,(478-23),서교동,"5,000",마포구,2,41,15,37.14,478-23,11440,2
2003,2011,(458-15),서교동,"1,000",마포구,2,60,28,25.35,458-15,11440,5
2003,2011,엘림오피스텔,합정동,"9,000",마포구,2,0,9,23.94,354-34,11440,6
2004,2011,그레이스 오피스텔,합정동,"8,500",마포구,2,0,19,22.11,381-31,11440,3
2003,2011,엘림오피스텔,합정동,"8,500",마포구,2,0,19,21.83,354-34,11440,6
2004,2011,그레이스 오피스텔,합정동,"9,000",마포구,2,0,21,22.5,381-31,11440,12
2006,2011,KCC엠파이어리버,합정동,"18,000",마포구,2,0,25,63.39,381-16,11440,7
2005,2011,이안상암Ⅱ,성산동,"19,500",마포구,2,0,10,79.4,592-6,11440,7
2003,2011,골든빌오피스텔(50-10),성산동,"7,500",마포구,2,0,11,26.79,50-10,11440,6
2007,2011,대명비첸시티오피스텔,성산동,"20,000",마포구,2,0,12,71.58,591-4,11440,11
2002,2011,현일오피스텔,성산동,"6,300",마포구,2,0,17,29,210-26,11440,5
2004,2011,금창타워,성산동,"8,500",마포구,2,0,21,17.91,123-8,11440,5
2003,2011,샬롬 오피스텔,성산동,"5,000",마포구,2,50,21,36.72,278-8,11440,2
2003,2011,샬롬 오피스텔,성산동,"5,000",마포구,2,15,22,18.45,278-8,11440,4
2003,2011,골든빌오피스텔(50-10),성산동,"8,300",마포구,2,0,26,34.77,50-10,11440,3
2005,2011,이안상암Ⅱ,성산동,"16,000",마포구,2,0,26,65.96,592-6,11440,7
2005,2011,이안상암Ⅱ,성산동,"16,000",마포구,2,0,26,60.46,592-6,11440,11
2005,2011,이안상암Ⅱ,성산동,"15,500",마포구,2,0,28,60.46,592-6,11440,5
2007,2011,DMC 이안상암1단지,상암동,"20,000",마포구,2,0,19,103.62,1654,11440,10
2007,2011,DMC 이안상암1단지,상암동,"21,000",마포구,2,0,23,102.86,1654,11440,5
2007,2011,DMC 이안상암1단지,상암동,500,마포구,2,170,25,99.18,1654,11440,29
2007,2011,DMC 이안상암2단지,상암동,"18,000",마포구,2,0,27,98.87,1653,11440,7
1990,2011,풍림브이아이피텔,공덕동,500,마포구,3,60,3,33.45,404,11440,16
2002,2011,(15-3),공덕동,"5,500",마포구,3,0,8,19.72,15-3,11440,10
2002,2011,(15-3),공덕동,"8,000",마포구,3,0,12,27.97,15-3,11440,13
2002,2011,(15-3),공덕동,"1,000",마포구,3,47,14,22.02,15-3,11440,6
2002,2011,(15-3),공덕동,"6,500",마포구,3,0,26,21.45,15-3,11440,9
2005,2011,에스케이허브그린,도화동,"12,500",마포구,3,0,5,27.79,556,11440,17
2006,2011,마포트라팰리스,도화동,"6,000",마포구,3,150,12,73.72,559,11440,18
2006,2011,마포트라팰리스,도화동,"30,000",마포구,3,0,15,106.47,559,11440,12
2006,2011,마포트라팰리스,도화동,"7,000",마포구,3,140,15,80.3,559,11440,21
2006,2011,마포트라팰리스,도화동,"26,500",마포구,3,0,18,80.3,559,11440,24
2006,2011,마포트라팰리스,도화동,"29,000",마포구,3,0,25,80.3,559,11440,26
2006,2011,마포트라팰리스,도화동,"28,000",마포구,3,0,29,73.72,559,11440,15
2006,2011,마포트라팰리스,도화동,"30,000",마포구,3,0,30,76.81,559,11440,22
2003,2011,삼부골든타워,염리동,"13,000",마포구,3,0,8,32.5,164-4,11440,8
2003,2011,삼부골든타워,염리동,"1,000",마포구,3,70,9,32.5,164-4,11440,2
2003,2011,삼부골든타워,염리동,"12,800",마포구,3,20,12,48.6,164-4,11440,2
2003,2011,삼부골든타워,염리동,"12,000",마포구,3,0,24,32.5,164-4,11440,7
2006,2011,아이비타워,노고산동,"13,000",마포구,3,0,6,37.42,106-5,11440,9
2003,2011,에스빌,노고산동,"4,500",마포구,3,10,12,19.58,56-54,11440,5
2003,2011,다손오피스텔,노고산동,"2,000",마포구,3,40,12,19.27,56-52,11440,5
2003,2011,에스빌,노고산동,"5,500",마포구,3,0,19,18.36,56-54,11440,3
1998,2011,(1-1),노고산동,"4,000",마포구,3,40,24,41.04,1-1,11440,8
2003,2011,다손오피스텔,노고산동,"4,000",마포구,3,20,24,19.27,56-52,11440,5
2002,2011,제이캐슬레지던스,상수동,"8,000",마포구,3,0,1,21.06,345-3,11440,4
2003,2011,BR엘리텔,상수동,"5,000",마포구,3,50,3,24,141-1,11440,6
2002,2011,오벨리스크,상수동,"7,000",마포구,3,0,30,19.3,339-15,11440,5
2005,2011,명지한강빌드웰,서교동,"10,000",마포구,3,0,4,27.46,394-45,11440,14
2004,2011,동양한강트레벨,서교동,"1,000",마포구,3,90,11,35.57,394-25,11440,11
2003,2011,에덴 팰리스 오피스텔,서교동,"9,000",마포구,3,0,24,19.8,458-11,11440,4
2006,2011,동교동 와우재,동교동,"6,000",마포구,3,10,15,21.78,184-22,11440,5
2004,2011,효성홍익인간오피스텔,동교동,"10,560",마포구,3,0,31,43.46,155-27,11440,9
2004,2011,그레이스 오피스텔,합정동,"8,500",마포구,3,0,3,22.11,381-31,11440,2
2004,2011,그레이스 오피스텔,합정동,"9,000",마포구,3,0,9,22.11,381-31,11440,9
2003,2011,엘림오피스텔,합정동,"10,000",마포구,3,0,12,30.33,354-34,11440,5
2003,2011,월드오피스텔,합정동,"8,500",마포구,3,0,16,20.52,362-14,11440,7
2003,2011,월드오피스텔,합정동,"6,000",마포구,3,22,30,20.52,362-14,11440,4
2004,2011,금창타워,성산동,"9,000",마포구,3,0,2,17.91,123-8,11440,5
2003,2011,골든빌오피스텔(50-10),성산동,300,마포구,3,65,4,23.4,50-10,11440,6
2006,2011,삼라마이다스,성산동,"17,500",마포구,3,0,5,66.51,590-2,11440,5
2006,2011,삼라마이다스,성산동,"18,500",마포구,3,0,5,66.51,590-2,11440,5
2007,2011,대명비첸시티오피스텔,성산동,"1,350",마포구,3,120,9,71.58,591-4,11440,8
2005,2011,이안상암,성산동,"16,000",마포구,3,0,12,60.62,591-1,11440,8
2003,2011,동호 오피스텔,성산동,"7,000",마포구,3,0,18,20.16,277-4,11440,2
2005,2011,이안상암Ⅱ,성산동,"5,000",마포구,3,105,24,75.69,592-6,11440,8
2005,2011,이안상암Ⅱ,성산동,"17,000",마포구,3,0,26,60.46,592-6,11440,7
2003,2011,골든빌오피스텔(50-10),성산동,"1,000",마포구,3,50,26,23.76,50-10,11440,7
2003,2011,골든빌오피스텔(50-10),성산동,"1,000",마포구,3,50,28,25.9,50-10,11440,5
2007,2011,DMC 이안상암1단지,상암동,"22,000",마포구,3,0,9,103.4,1654,11440,29
2005,2011,마포공덕파크팰리스Ⅱ,공덕동,"15,000",마포구,4,0,6,33.01,462,11440,13
2002,2011,(15-3),공덕동,"6,500",마포구,4,0,16,19.72,15-3,11440,8
2005,2011,메트로디오빌,신공덕동,"1,000",마포구,4,95,19,40.3,167,11440,14
2011,2011,펜트라우스,신공덕동,"17,000",마포구,4,0,27,42.94,172,11440,11
2004,2011,마포 한화 오벨리스크,도화동,"11,000",마포구,4,0,4,28.71,555,11440,23
2006,2011,마포트라팰리스,도화동,"5,000",마포구,4,160,5,80.3,559,11440,19
2006,2011,마포트라팰리스,도화동,"3,000",마포구,4,180,11,73.72,559,11440,25
2006,2011,마포트라팰리스,도화동,"30,000",마포구,4,0,15,98.86,559,11440,8
2004,2011,마포 한화 오벨리스크,도화동,"1,000",마포구,4,110,19,33.93,555,11440,7
2006,2011,마포트라팰리스,도화동,"29,000",마포구,4,0,23,80.3,559,11440,17
1992,2011,강변한신코아,마포동,"6,500",마포구,4,0,6,26.4,350,11440,17
2003,2011,뷰이십일 오피스텔,대흥동,"1,000",마포구,4,50,25,16.56,3-59,11440,4
2003,2011,(54-88),노고산동,"4,500",마포구,4,0,7,14.35,54-88,11440,2
1998,2011,(1-1),노고산동,"3,500",마포구,4,40,9,33.66,1-1,11440,7
1998,2011,(1-1),노고산동,"4,000",마포구,4,35,9,31.37,1-1,11440,4
1999,2011,신촌르·메이에르타운(Ⅱ),노고산동,"7,000",마포구,4,0,9,26.07,31-90,11440,8
2003,2011,(54-63),노고산동,"3,000",마포구,4,35,13,19.37,54-63,11440,3
1999,2011,신촌르·메이에르타운(Ⅱ),노고산동,"4,000",마포구,4,30,21,26.07,31-90,11440,8
2003,2011,(54-88),노고산동,"5,500",마포구,4,0,23,14.88,54-88,11440,5
2003,2011,에스빌,노고산동,"5,500",마포구,4,0,25,19.58,56-54,11440,1
2002,2011,제이캐슬레지던스,상수동,"8,000",마포구,4,0,1,21.06,345-3,11440,5
2002,2011,제이캐슬레지던스,상수동,"1,000",마포구,4,50,9,21.06,345-3,11440,3
2002,2011,제이캐슬레지던스,상수동,"1,000",마포구,4,50,18,21.06,345-3,11440,7
2002,2011,농은오피스텔,신정동,"7,500",마포구,4,0,13,25.2,96-32,11440,3
2002,2011,밸 매송,서교동,"1,000",마포구,4,60,4,35.34,478-21,11440,6
2003,2011,엘리트오피스텔,서교동,"1,000",마포구,4,55,16,29.75,458-16,11440,7
2003,2011,에덴 팰리스 오피스텔,서교동,"9,000",마포구,4,0,23,19.8,458-11,11440,7
2003,2011,파라다이스텔,동교동,"10,000",마포구,4,0,1,34.86,159-6,11440,14
2004,2011,그레이스 오피스텔,합정동,"9,000",마포구,4,0,6,22.11,381-31,11440,2
2003,2011,월드오피스텔,합정동,"8,500",마포구,4,0,12,21.06,362-14,11440,4
2003,2011,월드오피스텔,합정동,"3,000",마포구,4,50,20,20.52,362-14,11440,3
2003,2011,월드오피스텔,합정동,"8,500",마포구,4,0,22,20.52,362-14,11440,7
2004,2011,그레이스 오피스텔,합정동,"9,500",마포구,4,0,25,22.5,381-31,11440,9
2005,2011,이안상암Ⅱ,성산동,"7,000",마포구,4,70,2,60.46,592-6,11440,11
2005,2011,이안상암Ⅱ,성산동,"19,000",마포구,4,0,6,65.96,592-6,11440,13
2002,2011,현일오피스텔,성산동,"6,000",마포구,4,0,20,22.2,210-26,11440,4
2002,2011,현일오피스텔,성산동,"7,000",마포구,4,0,20,29,210-26,11440,2
2002,2011,그린 오피스텔,성산동,500,마포구,4,50,21,20.9,648-8,11440,4
2005,2011,이안상암Ⅱ,성산동,"15,000",마포구,4,0,23,60.46,592-6,11440,4
2006,2011,삼라마이다스,성산동,"16,000",마포구,4,0,26,80.66,590-2,11440,10
2003,2011,샬롬 오피스텔,성산동,"3,000",마포구,4,40,29,19.38,278-8,11440,4
2007,2011,DMC 이안상암2단지,상암동,"20,000",마포구,4,0,2,89.29,1653,11440,16
2007,2011,DMC 이안상암1단지,상암동,"7,000",마포구,4,100,5,93.09,1654,11440,25
2007,2011,DMC 이안상암1단지,상암동,"21,000",마포구,4,0,14,111.34,1654,11440,3
2007,2011,DMC 이안상암1단지,상암동,"20,000",마포구,4,0,23,99.18,1654,11440,21
2004,2011,마포 신영 지웰,공덕동,"5,000",마포구,5,100,10,53.16,461,11440,7
2011,2011,펜트라우스,신공덕동,"17,000",마포구,5,0,6,42.94,172,11440,3
2011,2011,펜트라우스,신공덕동,"8,000",마포구,5,50,20,42.94,172,11440,8
2006,2011,마포트라팰리스,도화동,"30,000",마포구,5,0,4,83.87,559,11440,20
2006,2011,마포트라팰리스,도화동,"2,000",마포구,5,180,5,83.87,559,11440,31
2006,2011,마포트라팰리스,도화동,"26,500",마포구,5,0,12,73.72,559,11440,12
2006,2011,마포트라팰리스,도화동,"35,000",마포구,5,0,16,106.47,559,11440,19
2006,2011,마포트라팰리스,도화동,"35,000",마포구,5,0,26,106.47,559,11440,11
1988,2011,고려아카데미텔,도화동,"2,000",마포구,5,37,28,20.25,36,11440,14
2006,2011,마포트라팰리스,도화동,"36,000",마포구,5,0,28,106.47,559,11440,13
2006,2011,마포트라팰리스,도화동,"26,000",마포구,5,0,30,76.81,559,11440,16
2006,2011,마포트라팰리스,도화동,"30,000",마포구,5,0,30,80.3,559,11440,29
1992,2011,강변한신코아,마포동,"6,000",마포구,5,20,1,47.52,350,11440,11
1992,2011,강변한신코아,마포동,"15,000",마포구,5,0,10,47.52,350,11440,11
2003,2011,뷰이십일 오피스텔,대흥동,"6,000",마포구,5,0,6,16.56,3-59,11440,4
2003,2011,뷰이십일 오피스텔,대흥동,"3,000",마포구,5,30,10,16.56,3-59,11440,4
2003,2011,에스빌,노고산동,"7,500",마포구,5,0,2,14.62,56-54,11440,1
2003,2011,고산빌딩,노고산동,"6,500",마포구,5,0,10,19.11,107-82,11440,5
2003,2011,(54-88),노고산동,"4,500",마포구,5,0,17,9.1,54-88,11440,5
2003,2011,에스빌,노고산동,"6,000",마포구,5,0,18,19.58,56-54,11440,5
1998,2011,(1-1),노고산동,"4,000",마포구,5,30,18,31.37,1-1,11440,5
2003,2011,상수 아뜨리에,상수동,"7,100",마포구,5,0,9,14.6,93-89,11440,7
2002,2011,제이캐슬레지던스,상수동,500,마포구,5,55,10,21.06,345-3,11440,4
2003,2011,BR엘리텔,상수동,"6,000",마포구,5,0,14,19.88,141-1,11440,6
2002,2011,제이캐슬레지던스,상수동,"7,500",마포구,5,0,27,21.06,345-3,11440,5
2003,2011,상수 아뜨리에,상수동,"8,000",마포구,5,0,31,16.1,93-89,11440,5
2003,2011,에덴 팰리스 오피스텔,서교동,"9,000",마포구,5,0,11,19.8,458-11,11440,7
2003,2011,엘리트오피스텔,서교동,"1,000",마포구,5,55,15,29.75,458-16,11440,7
2005,2011,명지한강빌드웰,서교동,"3,000",마포구,5,40,16,27.46,394-45,11440,4
2003,2011,엘리트오피스텔,서교동,"1,000",마포구,5,55,18,29.75,458-16,11440,3
1999,2011,서교타워,서교동,500,마포구,5,70,19,34.65,353-1,11440,10
2003,2011,에덴 팰리스 오피스텔,서교동,"9,000",마포구,5,0,20,19.8,458-11,11440,7
2004,2011,효성홍익인간오피스텔,동교동,"7,000",마포구,5,30,4,32.25,155-27,11440,6
2005,2011,이안상암Ⅱ,성산동,"17,500",마포구,5,0,7,60.46,592-6,11440,7
2004,2011,골든빌오피스텔(51-2),성산동,"1,000",마포구,5,50,16,23.54,51-2,11440,5
2006,2011,삼라마이다스,성산동,"20,000",마포구,5,0,16,80.66,590-2,11440,4
2005,2011,이안상암,성산동,"17,000",마포구,5,0,16,60.62,591-1,11440,10
2005,2011,이안상암,성산동,"17,000",마포구,5,0,19,60.62,591-1,11440,15
2005,2011,이안상암,성산동,"20,000",마포구,5,0,21,76.04,591-1,11440,8
2004,2011,골든빌오피스텔(51-2),성산동,"7,000",마포구,5,0,26,23.76,51-2,11440,8
2005,2011,이안상암Ⅱ,성산동,"15,000",마포구,5,30,30,79.4,592-6,11440,7
2007,2011,DMC 이안상암1단지,상암동,"18,000",마포구,5,0,10,103.62,1654,11440,24
2003,2011,(331-22),아현동,"2,000",마포구,6,35,15,22.3,331-22,11440,2
2003,2011,(331-22),아현동,"1,000",마포구,6,40,17,22.3,331-22,11440,3
2004,2011,마포 신영 지웰,공덕동,"14,000",마포구,6,0,14,29.33,461,11440,11
2006,2011,신공덕동 오피스텔,신공덕동,"7,000",마포구,6,0,6,22.22,15-63,11440,4
2011,2011,펜트라우스,신공덕동,"8,000",마포구,6,50,7,41.78,172,11440,5
2011,2011,펜트라우스,신공덕동,"20,000",마포구,6,0,11,59.68,172,11440,10
2011,2011,펜트라우스,신공덕동,"33,900",마포구,6,0,17,59.92,172,11440,13
2011,2011,펜트라우스,신공덕동,"16,500",마포구,6,0,17,41.83,172,11440,3
2011,2011,마포케이씨씨웰츠타워,신공덕동,"6,000",마포구,6,55,27,33.06,171,11440,4
2005,2011,메트로디오빌,신공덕동,"16,300",마포구,6,0,27,40.3,167,11440,5
2011,2011,마포케이씨씨웰츠타워,신공덕동,"22,000",마포구,6,0,28,49.28,171,11440,3
2006,2011,마포트라팰리스,도화동,"28,000",마포구,6,0,7,83.87,559,11440,22
2005,2011,에스케이허브그린,도화동,"14,000",마포구,6,0,9,38.51,556,11440,9
2006,2011,마포트라팰리스,도화동,"27,000",마포구,6,0,9,80.3,559,11440,8
1988,2011,고려아카데미텔,도화동,"3,000",마포구,6,10,15,20.25,36,11440,17
2006,2011,마포트라팰리스,도화동,"28,000",마포구,6,0,18,80.3,559,11440,12
2006,2011,마포트라팰리스,도화동,"30,000",마포구,6,0,25,80.3,559,11440,13
1988,2011,고려아카데미텔,도화동,400,마포구,6,35,27,20.25,36,11440,11
1988,2011,고려아카데미텔,도화동,500,마포구,6,50,30,33.27,36,11440,12
2003,2011,삼부골든타워,염리동,"12,000",마포구,6,0,2,32.5,164-4,11440,10
2003,2011,삼부골든타워,염리동,"13,500",마포구,6,0,18,32.5,164-4,11440,8
2004,2011,(109-100),노고산동,"7,000",마포구,6,0,3,20.88,109-100,11440,4
2003,2011,(54-88),노고산동,"4,500",마포구,6,0,6,14.37,54-88,11440,2
1998,2011,(1-1),노고산동,"3,500",마포구,6,40,17,31.12,1-1,11440,8
2003,2011,정호오피스텔(56-64),노고산동,"2,000",마포구,6,40,21,23.04,56-64,11440,4
2004,2011,정호 오피스텔,노고산동,"2,000",마포구,6,35,25,15.6,54-98,11440,3
2003,2011,상수 아뜨리에,상수동,"7,100",마포구,6,0,1,14.6,93-89,11440,5
2005,2011,세방글로벌시티,상수동,"13,000",마포구,6,0,7,29.5,157-1,11440,15
2003,2011,상수 아뜨리에,상수동,"7,100",마포구,6,0,8,14.6,93-89,11440,5
2005,2011,세방글로벌시티,상수동,"10,000",마포구,6,0,14,29.89,157-1,11440,9
2003,2011,BR엘리텔,상수동,"9,000",마포구,6,0,29,35.63,141-1,11440,6
2004,2011,동양한강트레벨,서교동,"11,000",마포구,6,0,4,29.09,394-25,11440,15
2003,2011,엘리트오피스텔,서교동,"4,500",마포구,6,20,8,29.75,458-16,11440,7
2003,2011,엘리트오피스텔,서교동,"2,000",마포구,6,50,10,29.75,458-16,11440,4
2002,2011,밸 매송,서교동,"1,000",마포구,6,60,22,35.34,478-21,11440,7
2005,2011,명지한강빌드웰,서교동,"2,000",마포구,6,65,25,32.99,394-45,11440,5
2003,2011,(478-23),서교동,"1,000",마포구,6,55,25,23.37,478-23,11440,4
2003,2011,(478-23),서교동,"1,000",마포구,6,50,25,23.78,478-23,11440,2
2004,2011,효성홍익인간오피스텔,동교동,500,마포구,6,70,23,32.92,155-27,11440,6
2003,2011,월드오피스텔,합정동,"6,000",마포구,6,22,6,20.52,362-14,11440,4
2003,2011,월드오피스텔,합정동,"8,500",마포구,6,0,9,21.06,362-14,11440,5
2004,2011,그레이스 오피스텔,합정동,"9,500",마포구,6,0,16,22.5,381-31,11440,10
2003,2011,엘림오피스텔,합정동,"9,500",마포구,6,0,22,21.83,354-34,11440,3
2004,2011,그레이스 오피스텔,합정동,"9,500",마포구,6,0,22,22.5,381-31,11440,11
2004,2011,그레이스 오피스텔,합정동,"9,000",마포구,6,0,23,22.11,381-31,11440,10
2003,2011,월드오피스텔,합정동,"4,000",마포구,6,40,27,20.52,362-14,11440,4
2004,2011,그레이스 오피스텔,합정동,"14,000",마포구,6,0,30,41.99,381-31,11440,12
2005,2011,이안상암Ⅱ,성산동,"16,000",마포구,6,0,1,60.46,592-6,11440,4
2004,2011,골든빌오피스텔(51-2),성산동,"7,000",마포구,6,0,4,23.86,51-2,11440,8
2005,2011,이안상암Ⅱ,성산동,"20,500",마포구,6,0,4,79.4,592-6,11440,8
2004,2011,금창타워,성산동,"8,500",마포구,6,0,20,17.91,123-8,11440,7
2003,2011,샬롬 오피스텔,성산동,"7,000",마포구,6,0,20,18.9,278-8,11440,2
2005,2011,이안상암,성산동,"18,000",마포구,6,0,20,76.04,591-1,11440,9
2004,2011,골든빌오피스텔(51-2),성산동,"7,000",마포구,6,0,22,24.38,51-2,11440,6
2005,2011,이안상암,성산동,"10,000",마포구,6,50,27,60.62,591-1,11440,15
2004,2011,금창타워,성산동,"9,000",마포구,6,0,30,17.91,123-8,11440,6
2007,2011,DMC 이안상암2단지,상암동,"20,000",마포구,6,0,6,89.29,1653,11440,8
