건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2003,2011,(1529-68),봉천동,"5,500",관악구,2,0,21,24.18,1529-68,11620,3
2003,2011,(1529-68),봉천동,"5,700",관악구,2,0,21,24.18,1529-68,11620,2
2003,2011,한빛오피스텔,봉천동,"6,500",관악구,2,0,21,20.23,40-24,11620,4
2004,2011,(1564-1),봉천동,"4,000",관악구,2,15,21,17.5,1564-1,11620,2
2003,2011,하우피스오피스텔,봉천동,"1,000",관악구,2,55,22,27.38,725-4,11620,2
2003,2011,리더스 오피스텔,봉천동,"5,000",관악구,2,0,22,17.6,969-51,11620,5
2003,2011,하우피스오피스텔,봉천동,"3,500",관악구,2,25,23,25.2,725-4,11620,4
2003,2011,동아타운21,봉천동,"9,000",관악구,2,0,24,36.12,7-312,11620,3
2003,2011,미래오피스텔,봉천동,"6,000",관악구,2,32,24,29.88,874-22,11620,2
2010,2011,케이타워 오피스텔,봉천동,"3,000",관악구,2,40,24,18.24,882-4,11620,3
2010,2011,케이타워 오피스텔,봉천동,"3,000",관악구,2,40,24,18.24,882-4,11620,8
2003,2011,미래오피스텔,봉천동,"4,000",관악구,2,30,25,19.8,874-22,11620,6
2001,2011,(1654-1),봉천동,"5,500",관악구,2,0,25,16.02,1654-1,11620,5
1999,2011,오너벤쳐타운,봉천동,"6,800",관악구,2,0,25,31.13,1661-4,11620,5
2003,2011,하우피스오피스텔,봉천동,"1,000",관악구,2,50,26,25.2,725-4,11620,6
1998,2011,제일캠퍼스텔,봉천동,"2,000",관악구,2,20,26,15.28,1566-10,11620,1
1990,2011,세종오피스텔,봉천동,"1,000",관악구,2,45,28,21.44,865-2,11620,3
2003,2011,런던오피스텔,신림동,"3,000",관악구,2,15,1,13.76,1474-7,11620,6
2004,2011,케피탈,신림동,"3,000",관악구,2,25,1,18.33,529-1,11620,3
2002,2011,베리타스 서울,신림동,"6,000",관악구,2,0,7,17.28,107-100,11620,7
2004,2011,케피탈,신림동,"1,000",관악구,2,40,8,18,529-1,11620,4
2004,2011,엘리젠트오피스텔,신림동,"7,000",관악구,2,0,8,24,94-208,11620,8
2002,2011,대광솔레 오피스텔,신림동,"5,500",관악구,2,0,8,22.68,1667-9,11620,4
2003,2011,(1437-16),신림동,"2,000",관악구,2,45,9,24.5,1437-16,11620,2
2003,2011,(1462-12),신림동,"6,500",관악구,2,15,9,21.84,1462-12,11620,4
2003,2011,(1462-12),신림동,"1,000",관악구,2,60,9,21.28,1462-12,11620,5
2004,2011,화인리더스,신림동,"6,700",관악구,2,0,9,23.52,1568-37,11620,3
2002,2011,로데오오피스텔,신림동,"4,000",관악구,2,0,10,20.25,1438-12,11620,7
2001,2011,(1419-32),신림동,500,관악구,2,40,11,14.64,1419-32,11620,4
1998,2011,신림오피스텔,신림동,"7,000",관악구,2,0,12,28.35,1431-38,11620,8
2004,2011,화인벨라까샤,신림동,"2,000",관악구,2,30,12,17.2,1568-23,11620,2
2002,2011,(1420-24),신림동,"1,000",관악구,2,36,12,15.3,1420-24,11620,3
2001,2011,(1417-28),신림동,"5,000",관악구,2,0,12,20.1,1417-28,11620,3
2003,2011,런던오피스텔,신림동,500,관악구,2,40,12,14.72,1474-7,11620,3
2002,2011,대광솔레 오피스텔,신림동,"5,500",관악구,2,0,14,22.68,1667-9,11620,2
2003,2011,e-샤르망,신림동,"6,000",관악구,2,0,14,24.5,1464-5,11620,6
2003,2011,런던오피스텔,신림동,"5,500",관악구,2,0,14,16.22,1474-7,11620,6
2002,2011,대광솔레 오피스텔,신림동,"4,500",관악구,2,10,16,22.68,1667-9,11620,6
2003,2011,(1462-12),신림동,"8,000",관악구,2,0,16,21.84,1462-12,11620,4
2002,2011,로데오오피스텔,신림동,"5,500",관악구,2,0,17,18.63,1438-12,11620,4
2004,2011,화인리더스,신림동,"6,800",관악구,2,0,18,23.52,1568-37,11620,7
2004,2011,화인리더스,신림동,"6,700",관악구,2,0,18,21.56,1568-37,11620,5
2002,2011,(1421-11),신림동,"1,000",관악구,2,40,19,18.13,1421-11,11620,3
2003,2011,e-샤르망,신림동,"3,000",관악구,2,35,19,24.5,1464-5,11620,7
2003,2011,런던오피스텔,신림동,"5,300",관악구,2,0,20,16.22,1474-7,11620,5
2002,2011,(1420-19),신림동,"5,000",관악구,2,0,23,15.48,1420-19,11620,4
2002,2011,(1420-19),신림동,"5,000",관악구,2,0,25,18.48,1420-19,11620,5
2005,2011,한울오피스텔,신림동,"2,000",관악구,2,15,26,14.04,1474-5,11620,3
2004,2011,(1427-2),신림동,500,관악구,2,44,28,17.46,1427-2,11620,6
2005,2011,(1474-9),신림동,"4,500",관악구,2,0,28,16.07,1474-9,11620,2
2000,2011,관악산오피스텔,남현동,"7,500",관악구,2,0,1,18.29,602-58,11620,8
2004,2011,드림뷰오피스텔,남현동,500,관악구,2,40,1,14.28,602-51,11620,6
2003,2011,뉴타운오피스텔,남현동,"5,800",관악구,2,2,6,15.3,602-36,11620,2
2005,2011,(1061-18),남현동,"10,000",관악구,2,0,8,25.05,1061-18,11620,13
2002,2011,프론티아 오피스텔,남현동,"1,000",관악구,2,45,8,16.1,1059-6,11620,6
2002,2011,프론티아 오피스텔,남현동,"1,000",관악구,2,40,8,16.1,1059-6,11620,3
2004,2011,드림뷰오피스텔,남현동,"3,000",관악구,2,25,8,16.83,602-51,11620,3
1998,2011,사당아트오피스텔,남현동,"6,500",관악구,2,0,8,18.03,602-47,11620,7
1998,2011,사당아트오피스텔,남현동,"7,000",관악구,2,0,8,17.86,602-47,11620,2
2005,2011,(1061-18),남현동,"7,000",관악구,2,30,9,28.05,1061-18,11620,11
2001,2011,(602-35),남현동,"6,000",관악구,2,20,9,20.79,602-35,11620,5
2001,2011,(602-35),남현동,"9,000",관악구,2,0,10,20.79,602-35,11620,6
2001,2011,(602-35),남현동,"6,000",관악구,2,20,12,20.79,602-35,11620,1
1998,2011,사당아트오피스텔,남현동,"8,000",관악구,2,0,13,21.64,602-47,11620,5
