,gu,date,평당보증금,평당월세
1142,동대문구,2016-03,130.8753086419753,0.0
1143,동대문구,2016-04,184.52812500000013,0.0
1144,동대문구,2016-05,234.65102040816336,0.0
1145,동대문구,2016-06,159.54310344827593,0.0
1146,동대문구,2016-07,182.4041666666667,0.0
1147,동대문구,2016-08,194.1573529411765,0.0
1148,동대문구,2016-09,210.8329113924051,0.0
1149,동대문구,2016-10,197.92307692307693,0.0
1150,동대문구,2016-11,194.99285714285696,0.0
1151,동대문구,2016-12,192.94603174603202,0.0
1152,동대문구,2017-01,215.3331288343558,0.0
1153,동대문구,2017-02,190.83475177304945,0.0
1154,동대문구,2017-03,199.2067415730339,0.0
1155,동대문구,2017-04,226.2799999999998,0.0
1156,동대문구,2017-05,268.4105263157894,0.0
1157,동대문구,2017-06,274.2158415841581,0.0
1158,동대문구,2017-07,210.23909090909098,0.0
1159,동대문구,2017-08,258.17625000000004,0.0
1160,동대문구,2017-09,200.83593749999991,0.0
1161,동대문구,2017-10,194.70499999999987,0.0
1162,동대문구,2017-11,231.51388888888883,0.0
1163,동대문구,2017-12,258.5000000000004,0.0
1164,동대문구,2018-01,217.60680272108857,0.0
1165,동대문구,2018-02,180.1195652173914,0.0
1166,동대문구,2018-03,229.2853211009175,0.0
1167,동대문구,2018-04,229.8970588235295,0.0
1168,동대문구,2018-05,238.4880000000001,0.0
1169,동대문구,2018-06,201.23614457831331,0.0
1170,동대문구,2018-07,224.61941747572817,0.0
1171,동대문구,2018-08,257.1075471698114,0.0
1172,동대문구,2018-09,297.60422535211296,0.0
1173,동대문구,2018-10,314.4871559633029,0.0
1174,동대문구,2018-11,343.9453125000003,0.0
1175,동대문구,2018-12,242.47500000000014,0.0
1176,동대문구,2019-01,205.90740740740736,0.0
1177,동대문구,2019-02,259.62916666666683,0.0
1178,동대문구,2019-03,380.32697368421015,0.0
1179,동대문구,2019-04,383.71621621621654,0.0
1180,동대문구,2019-05,359.96434108527154,0.0
1181,동대문구,2019-06,343.0732758620694,0.0
1182,동대문구,2019-07,263.90955882352984,0.0
1183,동대문구,2019-08,256.4417322834647,0.0
1184,동대문구,2019-09,295.38991596638675,0.0
1185,동대문구,2019-10,363.93046875,0.0
1186,동대문구,2019-11,404.3549999999994,0.0
1187,동대문구,2019-12,362.88846153846083,0.0
1188,동작구,2011-01,221.1380952380952,0.0
1189,동작구,2011-02,158.33749999999998,0.0
1190,동작구,2011-03,187.63000000000002,0.0
1191,동작구,2011-04,221.78749999999994,0.0
1192,동작구,2011-05,196.26250000000002,0.0
1193,동작구,2011-06,238.64285714285714,0.0
1194,동작구,2011-07,270.90000000000003,0.0
1195,동작구,2011-08,155.22307692307692,0.0
1196,동작구,2011-09,296.9545454545454,0.0
1197,동작구,2011-10,315.34999999999997,0.0
1198,동작구,2011-11,258.29,0.0
1199,동작구,2011-12,289.97333333333336,0.0
1200,동작구,2012-01,261.4461538461539,0.0
1201,동작구,2012-02,229.23157894736846,0.0
1202,동작구,2012-03,294.9875000000001,0.0
1203,동작구,2012-04,314.29047619047617,0.0
1204,동작구,2012-05,299.3636363636363,0.0
1205,동작구,2012-06,226.44666666666663,0.0
1206,동작구,2012-07,218.9714285714286,0.0
1207,동작구,2012-08,287.6230769230769,0.0
1208,동작구,2012-09,249.79090909090908,0.0
1209,동작구,2012-10,160.88888888888889,0.0
1210,동작구,2012-11,286.6333333333334,0.0
1211,동작구,2012-12,204.35500000000008,0.0
1212,동작구,2013-01,207.59444444444452,0.0
1213,동작구,2013-02,249.73333333333332,0.0
1214,동작구,2013-03,168.90526315789484,0.0
1215,동작구,2013-04,259.6666666666667,0.0
1216,동작구,2013-05,277.27142857142854,0.0
1217,동작구,2013-06,230.68333333333337,0.0
1218,동작구,2013-07,222.98181818181817,0.0
1219,동작구,2013-08,247.9444444444446,0.0
1220,동작구,2013-09,264.54444444444437,0.0
1221,동작구,2013-10,229.70000000000002,0.0
1222,동작구,2013-11,248.48750000000004,0.0
1223,동작구,2013-12,272.5769230769232,0.0
1224,동작구,2014-01,235.83999999999995,0.0
1225,동작구,2014-02,213.12105263157892,0.0
1226,동작구,2014-03,263.6124999999999,0.0
1227,동작구,2014-04,271.0818181818182,0.0
1228,동작구,2014-05,347.13750000000005,0.0
1229,동작구,2014-06,238.46000000000004,0.0
1230,동작구,2014-07,217.81333333333336,0.0
1231,동작구,2014-08,253.05,0.0
1232,동작구,2014-09,276.7222222222222,0.0
1233,동작구,2014-10,257.1307692307691,0.0
1234,동작구,2014-11,300.12222222222215,0.0
1235,동작구,2014-12,199.00999999999996,0.0
1236,동작구,2015-01,220.84117647058824,0.0
1237,동작구,2015-02,192.9708333333334,0.0
1238,동작구,2015-03,156.63888888888897,0.0
1239,동작구,2015-04,190.4333333333333,0.0
1240,동작구,2015-05,204.83333333333334,0.0
1241,동작구,2015-06,252.59999999999997,0.0
1242,동작구,2015-07,276.75,0.0
1243,동작구,2015-08,240.70714285714286,0.0
1244,동작구,2015-09,235.525,0.0
1245,동작구,2015-10,215.19310344827596,0.0
1246,동작구,2015-11,116.97500000000015,0.0
1247,동작구,2015-12,138.49000000000035,0.0
1248,동작구,2016-01,207.48593750000003,0.0
1249,동작구,2016-02,217.85636363636348,0.0
1250,동작구,2016-03,215.904347826087,0.0
1251,동작구,2016-04,157.78750000000008,0.0
1252,동작구,2016-05,220.27142857142866,0.0
1253,동작구,2016-06,159.28823529411767,0.0
1254,동작구,2016-07,227.703448275862,0.0
1255,동작구,2016-08,272.22608695652167,0.0
1256,동작구,2016-09,136.52666666666664,0.0
1257,동작구,2016-10,262.6999999999999,0.0
1258,동작구,2016-11,324.18000000000006,0.0
1259,동작구,2016-12,160.95600000000002,0.0
1260,동작구,2017-01,178.04333333333332,0.0
1261,동작구,2017-02,185.03750000000008,0.0
1262,동작구,2017-03,267.1366666666667,0.0
1263,동작구,2017-04,116.77777777777773,0.0
1264,동작구,2017-05,151.5388888888889,0.0
1265,동작구,2017-06,221.3999999999999,0.0
1266,동작구,2017-07,205.72000000000008,0.0
1267,동작구,2017-08,170.20999999999998,0.0
1268,동작구,2017-09,194.99999999999997,0.0
1269,동작구,2017-10,124.73333333333338,0.0
1270,동작구,2017-11,163.81176470588233,0.0
1271,동작구,2017-12,198.49787234042574,0.0
1272,동작구,2018-01,329.27000000000015,0.0
1273,동작구,2018-02,199.61764705882348,0.0
1274,동작구,2018-03,165.5526315789474,0.0
1275,동작구,2018-04,235.41470588235302,0.0
1276,동작구,2018-05,191.93333333333337,0.0
1277,동작구,2018-06,174.41562500000003,0.0
1278,동작구,2018-07,225.25333333333344,0.0
1279,동작구,2018-08,227.73225806451606,0.0
1280,동작구,2018-09,234.15600000000003,0.0
1281,동작구,2018-10,298.709090909091,0.0
1282,동작구,2018-11,238.07142857142858,0.0
1283,동작구,2018-12,207.00243902439036,0.0
1284,동작구,2019-01,269.2706896551726,0.0
1285,동작구,2019-02,215.71388888888893,0.0
1286,동작구,2019-03,315.14074074074085,0.0
1287,동작구,2019-04,252.79499999999993,0.0
1288,동작구,2019-05,244.77096774193552,0.0
1289,동작구,2019-06,232.48285714285734,0.0
1290,동작구,2019-07,287.39999999999986,0.0
1291,동작구,2019-08,247.52222222222224,0.0
1292,동작구,2019-09,247.28235294117644,0.0
1293,동작구,2019-10,197.64814814814818,0.0
1294,동작구,2019-11,254.5965517241381,0.0
1295,동작구,2019-12,274.056,0.0
1296,마포구,2011-01,206.63207547169816,0.0
1297,마포구,2011-02,259.74705882352936,0.0
1298,마포구,2011-03,252.29999999999995,0.0
1299,마포구,2011-04,223.62888888888884,0.0
1300,마포구,2011-05,262.697619047619,0.0
1301,마포구,2011-06,279.28070175438575,0.0
1302,마포구,2011-07,246.54918032786864,0.0
1303,마포구,2011-08,193.2796296296297,0.0
1304,마포구,2011-09,257.48039215686265,0.0
1305,마포구,2011-10,242.57560975609766,0.0
1306,마포구,2011-11,253.83499999999995,0.0
1307,마포구,2011-12,259.028813559322,0.0
1308,마포구,2012-01,269.43500000000006,0.0
1309,마포구,2012-02,199.62461538461545,0.0
1310,마포구,2012-03,235.85081967213122,0.0
1311,마포구,2012-04,254.4800000000002,0.0
1312,마포구,2012-05,214.15614035087705,0.0
1313,마포구,2012-06,237.87636363636346,0.0
1314,마포구,2012-07,236.62600000000006,0.0
1315,마포구,2012-08,266.875,0.0
1316,마포구,2012-09,244.61891891891892,0.0
1317,마포구,2012-10,273.62456140350866,0.0
1318,마포구,2012-11,276.37352941176454,0.0
1319,마포구,2012-12,273.6056338028168,0.0
1320,마포구,2013-01,280.7068965517243,0.0
1321,마포구,2013-02,306.05584415584417,0.0
1322,마포구,2013-03,267.1446153846154,0.0
1323,마포구,2013-04,285.3366197183098,0.0
1324,마포구,2013-05,281.323300970874,0.0
1325,마포구,2013-06,280.9260563380285,0.0
1326,마포구,2013-07,235.31739130434764,0.0
1327,마포구,2013-08,190.5214285714285,0.0
1328,마포구,2013-09,227.66949152542387,0.0
1329,마포구,2013-10,234.3246913580247,0.0
1330,마포구,2013-11,266.7373626373626,0.0
1331,마포구,2013-12,271.21958762886584,0.0
1332,마포구,2014-01,236.28792270531352,0.0
1333,마포구,2014-02,216.48017621145414,0.0
1334,마포구,2014-03,182.8937931034481,0.0
1335,마포구,2014-04,208.91946902654877,0.0
1336,마포구,2014-05,240.85398230088484,0.0
1337,마포구,2014-06,270.7232323232322,0.0
1338,마포구,2014-07,249.85873015872988,0.0
1339,마포구,2014-08,205.53522012578628,0.0
1340,마포구,2014-09,250.28333333333327,0.0
1341,마포구,2014-10,296.0815217391301,0.0
1342,마포구,2014-11,253.43541666666695,0.0
1343,마포구,2014-12,295.3339743589744,0.0
1344,마포구,2015-01,259.85322033898296,0.0
1345,마포구,2015-02,202.4623430962344,0.0
1346,마포구,2015-03,230.9892682926831,0.0
1347,마포구,2015-04,220.77898089172012,0.0
1348,마포구,2015-05,230.8723880597016,0.0
1349,마포구,2015-06,281.00434782608704,0.0
1350,마포구,2015-07,258.52280701754376,0.0
1351,마포구,2015-08,193.55,0.0
1352,마포구,2015-09,253.92056074766347,0.0
1353,마포구,2015-10,255.2581395348841,0.0
1354,마포구,2015-11,235.0986111111113,0.0
1355,마포구,2015-12,258.96024096385554,0.0
1356,마포구,2016-01,277.92159624413176,0.0
1357,마포구,2016-02,236.79047619047608,0.0
1358,마포구,2016-03,275.6518248175183,0.0
1359,마포구,2016-04,266.47741935483896,0.0
1360,마포구,2016-05,274.70965517241393,0.0
1361,마포구,2016-06,242.9208092485554,0.0
1362,마포구,2016-07,242.49743589743616,0.0
1363,마포구,2016-08,247.63032258064516,0.0
1364,마포구,2016-09,278.3957446808511,0.0
1365,마포구,2016-10,342.17639751552747,0.0
1366,마포구,2016-11,292.19159663865526,0.0
1367,마포구,2016-12,303.9677685950414,0.0
1368,마포구,2017-01,265.95598290598366,0.0
1369,마포구,2017-02,246.80173913043524,0.0
1370,마포구,2017-03,330.24944444444446,0.0
1371,마포구,2017-04,341.04731182795683,0.0
1372,마포구,2017-05,338.19384615384615,0.0
1373,마포구,2017-06,296.72138728323654,0.0
1374,마포구,2017-07,280.59267015706826,0.0
1375,마포구,2017-08,281.7333333333337,0.0
1376,마포구,2017-09,319.60897435897454,0.0
1377,마포구,2017-10,339.2967741935489,0.0
1378,마포구,2017-11,357.145416666667,0.0
1379,마포구,2017-12,384.0589576547226,0.0
1380,마포구,2018-01,338.5033854166663,0.0
1381,마포구,2018-02,313.4868852459023,0.0
1382,마포구,2018-03,355.39841269841213,0.0
1383,마포구,2018-04,360.33941605839414,0.0
1384,마포구,2018-05,408.1537572254338,0.0
1385,마포구,2018-06,370.20255591054246,0.0
1386,마포구,2018-07,292.9918032786892,0.0
1387,마포구,2018-08,328.84490566037846,0.0
1388,마포구,2018-09,377.89246231155823,0.0
1389,마포구,2018-10,405.042765273312,0.0
1390,마포구,2018-11,392.4748366013077,0.0
1391,마포구,2018-12,359.07154929577433,0.0
1392,마포구,2019-01,341.75774058577247,0.0
1393,마포구,2019-02,321.8020905923345,0.0
1394,마포구,2019-03,332.1054687500006,0.0
1395,마포구,2019-04,418.67842465753466,0.0
1396,마포구,2019-05,353.4574712643688,0.0
1397,마포구,2019-06,330.14713114754204,0.0
1398,마포구,2019-07,317.71824104234446,0.0
1399,마포구,2019-08,301.98860759493726,0.0
1400,마포구,2019-09,360.2411764705883,0.0
1401,마포구,2019-10,407.9296551724141,0.0
1402,마포구,2019-11,471.69392265193324,0.0
1403,마포구,2019-12,430.26729411764535,0.0
1404,서대문구,2011-01,243.43684210526325,0.0
1405,서대문구,2011-02,228.94117647058803,0.0
1406,서대문구,2011-03,221.85833333333332,0.0
1407,서대문구,2011-04,154.38181818181812,0.0
1408,서대문구,2011-05,250.86190476190473,0.0
1409,서대문구,2011-06,216.88999999999996,0.0
1410,서대문구,2011-07,230.35,0.0
1411,서대문구,2011-08,269.5111111111112,0.0
1412,서대문구,2011-09,231.18571428571425,0.0
1413,서대문구,2011-10,137.5285714285714,0.0
1414,서대문구,2011-11,261.5083333333334,0.0
1415,서대문구,2011-12,180.1142857142857,0.0
1416,서대문구,2012-01,221.6458333333333,0.0
1417,서대문구,2012-02,232.14999999999992,0.0
1418,서대문구,2012-03,274.89411764705875,0.0
1419,서대문구,2012-04,253.50833333333324,0.0
1420,서대문구,2012-05,178.35882352941175,0.0
1421,서대문구,2012-06,214.06842105263158,0.0
1422,서대문구,2012-07,281.255,0.0
1423,서대문구,2012-08,249.75714285714295,0.0
1424,서대문구,2012-09,271.98333333333335,0.0
1425,서대문구,2012-10,235.26799999999992,0.0
1426,서대문구,2012-11,238.93200000000004,0.0
1427,서대문구,2012-12,270.9461538461537,0.0
1428,서대문구,2013-01,247.66046511627914,0.0
1429,서대문구,2013-02,237.8969696969696,0.0
1430,서대문구,2013-03,229.5428571428571,0.0
1431,서대문구,2013-04,201.16666666666663,0.0
1432,서대문구,2013-05,231.56470588235305,0.0
1433,서대문구,2013-06,218.185,0.0
1434,서대문구,2013-07,241.49599999999995,0.0
1435,서대문구,2013-08,170.06206896551723,0.0
1436,서대문구,2013-09,208.57000000000002,0.0
1437,서대문구,2013-10,246.81249999999991,0.0
1438,서대문구,2013-11,273.5095238095238,0.0
1439,서대문구,2013-12,259.6305555555555,0.0
1440,서대문구,2014-01,250.9871794871796,0.0
1441,서대문구,2014-02,228.39999999999986,0.0
1442,서대문구,2014-03,258.78787878787864,0.0
1443,서대문구,2014-04,259.8411764705882,0.0
1444,서대문구,2014-05,385.8190476190474,0.0
1445,서대문구,2014-06,355.52399999999994,0.0
1446,서대문구,2014-07,305.25238095238103,0.0
1447,서대문구,2014-08,301.38999999999976,0.0
1448,서대문구,2014-09,357.2695652173912,0.0
1449,서대문구,2014-10,312.1117647058823,0.0
1450,서대문구,2014-11,381.7727272727272,0.0
1451,서대문구,2014-12,360.3018181818179,0.0
1452,서대문구,2015-01,205.64565217391313,0.0
1453,서대문구,2015-02,231.7050000000001,0.0
1454,서대문구,2015-03,269.15384615384625,0.0
1455,서대문구,2015-04,305.335,0.0
1456,서대문구,2015-05,313.20833333333337,0.0
1457,서대문구,2015-06,291.0,0.0
1458,서대문구,2015-07,274.41935483870975,0.0
1459,서대문구,2015-08,315.0108108108109,0.0
1460,서대문구,2015-09,375.5703703703702,0.0
1461,서대문구,2015-10,337.4526315789473,0.0
1462,서대문구,2015-11,293.8243243243244,0.0
1463,서대문구,2015-12,285.9833333333335,0.0
1464,서대문구,2016-01,244.6017857142856,0.0
1465,서대문구,2016-02,253.07380952380953,0.0
1466,서대문구,2016-03,323.18275862068964,0.0
1467,서대문구,2016-04,323.83888888888896,0.0
1468,서대문구,2016-05,299.70416666666677,0.0
1469,서대문구,2016-06,278.98799999999994,0.0
1470,서대문구,2016-07,263.37272727272733,0.0
1471,서대문구,2016-08,314.13181818181823,0.0
1472,서대문구,2016-09,233.2703703703705,0.0
1473,서대문구,2016-10,368.6521739130434,0.0
1474,서대문구,2016-11,236.4456521739133,0.0
1475,서대문구,2016-12,329.6694444444446,0.0
1476,서대문구,2017-01,368.5240000000001,0.0
1477,서대문구,2017-02,340.0774999999998,0.0
1478,서대문구,2017-03,329.24782608695654,0.0
1479,서대문구,2017-04,367.6250000000002,0.0
1480,서대문구,2017-05,350.3666666666665,0.0
1481,서대문구,2017-06,281.1757575757576,0.0
1482,서대문구,2017-07,296.31944444444446,0.0
1483,서대문구,2017-08,288.43170731707335,0.0
1484,서대문구,2017-09,262.7,0.0
1485,서대문구,2017-10,278.4759999999999,0.0
1486,서대문구,2017-11,407.41836734693885,0.0
1487,서대문구,2017-12,406.8080459770116,0.0
1488,서대문구,2018-01,332.487,0.0
1489,서대문구,2018-02,294.55573770491804,0.0
1490,서대문구,2018-03,338.48421052631596,0.0
1491,서대문구,2018-04,500.2634146341464,0.0
1492,서대문구,2018-05,356.9666666666665,0.0
1493,서대문구,2018-06,409.23658536585367,0.0
1494,서대문구,2018-07,410.79183673469356,0.0
1495,서대문구,2018-08,375.006976744186,0.0
1496,서대문구,2018-09,487.58823529411785,0.0
1497,서대문구,2018-10,497.713157894737,0.0
1498,서대문구,2018-11,396.41702127659585,0.0
1499,서대문구,2018-12,380.55416666666696,0.0
1500,서대문구,2019-01,402.80166666666616,0.0
1501,서대문구,2019-02,361.78000000000026,0.0
1502,서대문구,2019-03,293.5914285714285,0.0
1503,서대문구,2019-04,422.28499999999997,0.0
1504,서대문구,2019-05,365.52500000000026,0.0
1505,서대문구,2019-06,288.6324999999999,0.0
1506,서대문구,2019-07,334.4146341463414,0.0
1507,서대문구,2019-08,328.98596491228056,0.0
1508,서대문구,2019-09,517.4530612244899,0.0
1509,서대문구,2019-10,515.1538461538468,0.0
1510,서대문구,2019-11,489.0084507042253,0.0
1511,서대문구,2019-12,445.3150943396228,0.0
1512,서초구,2011-01,245.17499999999998,0.0
1513,서초구,2011-02,256.39000000000004,0.0
1514,서초구,2011-03,176.92857142857144,0.0
1515,서초구,2011-04,235.1142857142857,0.0
1516,서초구,2011-05,212.78461538461536,0.0
1517,서초구,2011-06,304.0916666666665,0.0
1518,서초구,2011-07,223.1916666666666,0.0
1519,서초구,2011-08,257.7,0.0
1520,서초구,2011-09,338.6944444444444,0.0
1521,서초구,2011-10,245.4928571428572,0.0
1522,서초구,2011-11,230.4181818181818,0.0
1523,서초구,2011-12,280.442857142857,0.0
1524,서초구,2012-01,154.41111111111113,0.0
1525,서초구,2012-02,253.26190476190476,0.0
1526,서초구,2012-03,185.35833333333332,0.0
1527,서초구,2012-04,208.92500000000004,0.0
1528,서초구,2012-05,278.4727272727273,0.0
1529,서초구,2012-06,133.89090909090905,0.0
1530,서초구,2012-07,190.4923076923077,0.0
1531,서초구,2012-08,286.35499999999996,0.0
1532,서초구,2012-09,253.04761904761895,0.0
1533,서초구,2012-10,359.60999999999996,0.0
1534,서초구,2012-11,217.23199999999989,0.0
1535,서초구,2012-12,263.59999999999985,0.0
1536,서초구,2013-01,305.7425,0.0
1537,서초구,2013-02,213.0977272727272,0.0
1538,서초구,2013-03,245.27924528301892,0.0
1539,서초구,2013-04,230.76857142857153,0.0
1540,서초구,2013-05,273.6945945945946,0.0
1541,서초구,2013-06,209.3571428571429,0.0
1542,서초구,2013-07,259.269090909091,0.0
1543,서초구,2013-08,280.45833333333366,0.0
1544,서초구,2013-09,310.26086956521726,0.0
1545,서초구,2013-10,325.3612903225805,0.0
1546,서초구,2013-11,338.2062500000002,0.0
1547,서초구,2013-12,238.91052631578958,0.0
1548,서초구,2014-01,353.19512195121956,0.0
1549,서초구,2014-02,258.104255319149,0.0
1550,서초구,2014-03,281.4018181818183,0.0
1551,서초구,2014-04,323.2714285714285,0.0
1552,서초구,2014-05,303.9615384615383,0.0
1553,서초구,2014-06,290.7815789473682,0.0
1554,서초구,2014-07,271.5299999999999,0.0
1555,서초구,2014-08,290.2,0.0
1556,서초구,2014-09,284.1714285714285,0.0
1557,서초구,2014-10,350.15333333333336,0.0
1558,서초구,2014-11,250.99696969696953,0.0
1559,서초구,2014-12,270.1451612903226,0.0
1560,서초구,2015-01,272.72264150943397,0.0
1561,서초구,2015-02,255.89473684210546,0.0
1562,서초구,2015-03,308.36202531645586,0.0
1563,서초구,2015-04,293.5395348837205,0.0
1564,서초구,2015-05,255.68571428571437,0.0
1565,서초구,2015-06,257.5597222222222,0.0
1566,서초구,2015-07,318.0902439024391,0.0
1567,서초구,2015-08,318.7897959183673,0.0
1568,서초구,2015-09,279.29999999999995,0.0
1569,서초구,2015-10,221.7843137254903,0.0
1570,서초구,2015-11,421.3706896551721,0.0
1571,서초구,2015-12,375.0276190476187,0.0
1572,서초구,2016-01,314.07938144329904,0.0
1573,서초구,2016-02,266.95487804878053,0.0
1574,서초구,2016-03,331.5297619047621,0.0
1575,서초구,2016-04,303.40533333333343,0.0
1576,서초구,2016-05,316.8569230769231,0.0
1577,서초구,2016-06,263.8381818181818,0.0
1578,서초구,2016-07,330.5158730158732,0.0
1579,서초구,2016-08,449.1144736842108,0.0
1580,서초구,2016-09,354.48032786885267,0.0
1581,서초구,2016-10,277.6925619834717,0.0
1582,서초구,2016-11,317.34947368421064,0.0
1583,서초구,2016-12,331.51975308642,0.0
1584,서초구,2017-01,373.22100000000023,0.0
1585,서초구,2017-02,260.3224806201554,0.0
1586,서초구,2017-03,351.13043478260886,0.0
1587,서초구,2017-04,376.5382978723408,0.0
1588,서초구,2017-05,377.32666666666654,0.0
1589,서초구,2017-06,413.68308823529463,0.0
1590,서초구,2017-07,401.6636363636364,0.0
1591,서초구,2017-08,352.7558823529415,0.0
1592,서초구,2017-09,381.2490740740742,0.10138888888888888
1593,서초구,2017-10,413.59176470588267,0.3552941176470588
1594,서초구,2017-11,367.14545454545464,0.41846590909090914
1595,서초구,2017-12,343.354838709678,0.42043010752688165
1596,서초구,2018-01,344.14827586206894,0.42543103448275865
1597,서초구,2018-02,354.32608695652186,0.3993478260869565
1598,서초구,2018-03,388.50465116279065,0.3488372093023256
1599,서초구,2018-04,500.85703703703626,0.257037037037037
1600,서초구,2018-05,469.5907692307695,0.2923076923076924
1601,서초구,2018-06,465.50381679389295,0.30343511450381677
1602,서초구,2018-07,453.6423076923071,0.3791666666666668
1603,서초구,2018-08,424.86335403726724,0.41242236024844714
1604,서초구,2018-09,410.61478260869615,0.4432608695652175
1605,서초구,2018-10,346.9999999999998,0.4645522388059703
1606,서초구,2018-11,457.03070866141735,0.33720472440944876
1607,서초구,2018-12,464.7761904761906,0.3304421768707482
1608,서초구,2019-01,458.980656934305,0.37810218978102206
1609,서초구,2019-02,370.8340314136117,0.48442408376963386
1610,서초구,2019-03,451.5529411764707,0.344485294117647
1611,서초구,2019-04,421.2070796460179,0.375
1612,서초구,2019-05,400.0936170212767,0.3728723404255319
1613,서초구,2019-06,421.2465648854964,0.3637404580152672
1614,서초구,2019-07,432.0765151515158,0.3662878787878788
1615,서초구,2019-08,436.30814814814875,0.3451851851851851
1616,서초구,2019-09,459.20176991150396,0.3643805309734513
1617,서초구,2019-10,407.14240000000007,0.3984
1618,서초구,2019-11,420.40303030303056,0.38655303030303034
1619,서초구,2019-12,371.9304054054059,0.44425675675675685
1620,성동구,2011-01,223.6296874999999,0.315625
1621,성동구,2011-02,193.8510204081632,0.4265306122448979
1622,성동구,2011-03,198.45714285714257,0.4473214285714286
1623,성동구,2011-04,186.336923076923,0.5207692307692308
1624,성동구,2011-05,217.0041666666667,0.31875000000000003
1625,성동구,2011-06,220.64999999999998,0.31805555555555554
1626,성동구,2011-07,221.2242424242424,0.3212121212121213
1627,성동구,2011-08,202.42972972972962,0.4121621621621621
1628,성동구,2011-09,223.54444444444445,0.37962962962962965
1629,성동구,2011-10,216.69534883720928,0.34302325581395354
1630,성동구,2011-11,224.03103448275863,0.27931034482758627
1631,성동구,2011-12,214.56842105263135,0.368421052631579
1632,성동구,2012-01,214.15000000000003,0.38804347826086955
1633,성동구,2012-02,220.57758620689646,0.31810344827586207
1634,성동구,2012-03,231.12682926829262,0.35609756097560974
1635,성동구,2012-04,212.38888888888877,0.44722222222222224
1636,성동구,2012-05,240.3435897435897,0.3012820512820512
1637,성동구,2012-06,230.2675,0.3400000000000001
1638,성동구,2012-07,180.78461538461534,0.48205128205128206
1639,성동구,2012-08,229.37297297297314,0.4013513513513514
1640,성동구,2012-09,220.6346153846155,0.42499999999999993
1641,성동구,2012-10,183.57999999999993,0.4477777777777777
1642,성동구,2012-11,230.31304347826074,0.31195652173913047
1643,성동구,2012-12,209.3499999999999,0.39624999999999994
1644,성동구,2013-01,212.67833333333343,0.42749999999999994
1645,성동구,2013-02,194.0836363636364,0.47363636363636347
1646,성동구,2013-03,233.01395348837207,0.41162790697674423
1647,성동구,2013-04,215.19807692307683,0.4999999999999999
1648,성동구,2013-05,241.87857142857135,0.42053571428571435
1649,성동구,2013-06,189.89000000000001,0.5333333333333334
1650,성동구,2013-07,188.1276595744681,0.5468085106382979
1651,성동구,2013-08,179.50877192982446,0.8061403508771934
1652,성동구,2013-09,176.29285714285723,0.7226190476190479
1653,성동구,2013-10,184.58644067796604,0.7177966101694915
1654,성동구,2013-11,201.66666666666652,0.6525641025641025
1655,성동구,2013-12,197.63396226415085,0.5613207547169812
1656,성동구,2014-01,212.59736842105266,0.48421052631578954
1657,성동구,2014-02,190.95769230769213,0.6262820512820514
1658,성동구,2014-03,233.4545454545454,0.42840909090909096
1659,성동구,2014-04,239.21481481481496,0.4398148148148148
1660,성동구,2014-05,214.73421052631585,0.5657894736842107
1661,성동구,2014-06,198.56578947368425,0.5697368421052631
1662,성동구,2014-07,188.26666666666674,0.5537037037037037
1663,성동구,2014-08,201.93478260869546,0.592391304347826
1664,성동구,2014-09,206.54399999999995,0.6239999999999999
1665,성동구,2014-10,220.09750000000008,0.6012499999999998
1666,성동구,2014-11,168.26486486486493,0.758108108108108
1667,성동구,2014-12,208.60588235294134,0.6019607843137254
1668,성동구,2015-01,216.08356164383568,0.545890410958904
1669,성동구,2015-02,177.19318181818176,0.6284090909090909
1670,성동구,2015-03,169.7894736842105,0.6885964912280702
1671,성동구,2015-04,231.776,0.5400000000000001
1672,성동구,2015-05,180.970588235294,0.676470588235294
1673,성동구,2015-06,216.37575757575758,0.506060606060606
1674,성동구,2015-07,167.71499999999997,0.675
1675,성동구,2015-08,205.64897959183665,0.673469387755102
1676,성동구,2015-09,209.10714285714283,0.6071428571428571
1677,성동구,2015-10,237.20961538461546,0.5759615384615384
1678,성동구,2015-11,276.3523076923079,0.49846153846153846
1679,성동구,2015-12,215.69607843137246,0.6450980392156864
1680,성동구,2016-01,143.55428571428567,0.8657142857142855
1681,성동구,2016-02,222.46774193548367,0.532258064516129
1682,성동구,2016-03,173.0142857142856,0.7044642857142857
1683,성동구,2016-04,207.6659574468084,0.6510638297872339
1684,성동구,2016-05,192.37058823529406,0.6333333333333334
1685,성동구,2016-06,198.28799999999995,0.6560000000000001
1686,성동구,2016-07,252.7864197530868,0.5253086419753086
1687,성동구,2016-08,270.1011904761903,0.5306547619047621
1688,성동구,2016-09,235.05797101449284,0.6065217391304344
1689,성동구,2016-10,240.02745098039208,0.5970588235294118
1690,성동구,2016-11,183.56451612903228,0.7677419354838706
1691,성동구,2016-12,262.4561797752808,0.5848314606741575
1692,성동구,2017-01,269.0168141592918,0.6765486725663717
1693,성동구,2017-02,265.1382978723402,0.7489361702127662
1694,성동구,2017-03,286.3379310344825,0.7385057471264368
1695,성동구,2017-04,230.16031746031754,0.6999999999999998
1696,성동구,2017-05,270.56833333333356,0.5883333333333333
1697,성동구,2017-06,261.9086206896551,0.6594827586206896
1698,성동구,2017-07,279.7453488372094,0.6232558139534882
1699,성동구,2017-08,328.7645833333337,0.5026041666666669
