"year","month","gu","price"
"2013","04",도봉구,353.9
"2013","04",동대문구,403.5
"2013","04",동작구,487.5
"2013","04",마포구,536.7
"2013","04",서대문구,409.9
"2013","04",서초구,675.7
"2013","04",성동구,435.7
"2013","04",성북구,456.7
"2013","04",송파구,548.2
"2013","04",양천구,449.1
"2013","04",영등포구,460.5
"2013","04",용산구,678.4
"2013","04",은평구,370.0
"2013","04",종로구,544.1
"2013","04",중구,714.8
"2013","04",중랑구,365.9
"2013","05",강남구,714.8
"2013","05",강동구,478.1
"2013","05",강북구,353.1
"2013","05",강서구,358.9
"2013","05",관악구,413.1
"2013","05",광진구,491.0
"2013","05",구로구,371.0
"2013","05",금천구,305.8
"2013","05",노원구,345.7
"2013","05",도봉구,322.9
"2013","05",동대문구,398.2
"2013","05",동작구,501.3
"2013","05",마포구,551.6
"2013","05",서대문구,444.8
"2013","05",서초구,627.4
"2013","05",성동구,487.6
"2013","05",성북구,417.1
"2013","05",송파구,544.1
"2013","05",양천구,409.4
"2013","05",영등포구,472.7
"2013","05",용산구,657.3
"2013","05",은평구,365.4
"2013","05",종로구,504.9
"2013","05",중구,565.3
"2013","05",중랑구,362.8
"2013","06",강남구,677.2
"2013","06",강동구,465.3
"2013","06",강북구,350.1
"2013","06",강서구,386.1
"2013","06",관악구,410.1
"2013","06",광진구,484.7
"2013","06",구로구,372.8
"2013","06",금천구,344.7
"2013","06",노원구,370.4
"2013","06",도봉구,314.8
"2013","06",동대문구,426.3
"2013","06",동작구,477.2
"2013","06",마포구,578.6
"2013","06",서대문구,413.3
"2013","06",서초구,642.1
"2013","06",성동구,463.6
"2013","06",성북구,399.0
"2013","06",송파구,546.4
"2013","06",양천구,376.4
"2013","06",영등포구,468.0
"2013","06",용산구,700.6
"2013","06",은평구,348.4
"2013","06",종로구,532.6
"2013","06",중구,605.0
"2013","06",중랑구,370.4
"2013","07",강남구,971.1
"2013","07",강동구,475.2
"2013","07",강북구,412.9
"2013","07",강서구,391.5
"2013","07",관악구,425.7
"2013","07",광진구,506.9
"2013","07",구로구,417.7
"2013","07",금천구,343.6
"2013","07",노원구,359.0
"2013","07",도봉구,341.1
"2013","07",동대문구,394.5
"2013","07",동작구,483.1
"2013","07",마포구,539.8
"2013","07",서대문구,435.6
"2013","07",서초구,697.2
"2013","07",성동구,448.9
"2013","07",성북구,400.2
"2013","07",송파구,547.1
"2013","07",양천구,391.4
"2013","07",영등포구,449.1
"2013","07",용산구,618.0
"2013","07",은평구,398.1
"2013","07",종로구,568.7
"2013","07",중구,578.4
"2013","07",중랑구,364.5
"2013","08",강남구,702.0
"2013","08",강동구,436.9
"2013","08",강북구,359.8
"2013","08",강서구,374.4
"2013","08",관악구,424.5
"2013","08",광진구,465.9
"2013","08",구로구,405.9
"2013","08",금천구,347.2
"2013","08",노원구,404.6
"2013","08",도봉구,321.4
"2013","08",동대문구,400.6
"2013","08",동작구,431.6
"2013","08",마포구,531.4
"2013","08",서대문구,415.7
"2013","08",서초구,700.6
"2013","08",성동구,465.2
"2013","08",성북구,420.5
"2013","08",송파구,532.6
"2013","08",양천구,377.5
"2013","08",영등포구,513.7
"2013","08",용산구,651.5
"2013","08",은평구,345.3
"2013","08",종로구,589.2
"2013","08",중구,540.9
"2013","08",중랑구,353.6
"2013","09",강남구,755.7
"2013","09",강동구,652.8
"2013","09",강북구,347.7
"2013","09",강서구,354.7
"2013","09",관악구,424.2
"2013","09",광진구,449.5
"2013","09",구로구,380.7
"2013","09",금천구,358.2
"2013","09",노원구,460.3
"2013","09",도봉구,320.4
"2013","09",동대문구,390.8
"2013","09",동작구,513.0
"2013","09",마포구,526.2
"2013","09",서대문구,425.6
"2013","09",서초구,669.5
"2013","09",성동구,500.2
"2013","09",성북구,416.1
"2013","09",송파구,623.2
"2013","09",양천구,405.2
"2013","09",영등포구,462.0
"2013","09",용산구,600.3
"2013","09",은평구,357.8
"2013","09",종로구,555.8
"2013","09",중구,530.3
"2013","09",중랑구,353.1
"2013","10",강남구,792.6
"2013","10",강동구,493.3
"2013","10",강북구,361.2
"2013","10",강서구,410.1
"2013","10",관악구,426.3
"2013","10",광진구,511.6
"2013","10",구로구,384.4
"2013","10",금천구,338.5
"2013","10",노원구,334.4
"2013","10",도봉구,316.8
"2013","10",동대문구,370.2
"2013","10",동작구,452.7
"2013","10",마포구,539.0
"2013","10",서대문구,409.3
"2013","10",서초구,707.4
"2013","10",성동구,475.7
"2013","10",성북구,399.7
"2013","10",송파구,580.2
"2013","10",양천구,395.4
"2013","10",영등포구,431.6
"2013","10",용산구,650.4
"2013","10",은평구,365.0
"2013","10",종로구,551.0
"2013","10",중구,558.5
"2013","10",중랑구,371.6
"2013","11",강남구,733.7
"2013","11",강동구,452.8
"2013","11",강북구,350.6
"2013","11",강서구,409.5
"2013","11",관악구,438.4
"2013","11",광진구,473.5
"2013","11",구로구,390.1
"2013","11",금천구,352.5
"2013","11",노원구,373.2
"2013","11",도봉구,319.6
"2013","11",동대문구,408.9
"2013","11",동작구,436.7
"2013","11",마포구,539.6
"2013","11",서대문구,420.8
"2013","11",서초구,623.4
"2013","11",성동구,461.5
"2013","11",성북구,399.9
"2013","11",송파구,560.4
"2013","11",양천구,432.7
"2013","11",영등포구,455.4
"2013","11",용산구,704.1
"2013","11",은평구,391.0
"2013","11",종로구,597.1
"2013","11",중구,671.0
"2013","11",중랑구,357.2
"2013","12",강남구,752.0
"2013","12",강동구,474.4
"2013","12",강북구,353.4
"2013","12",강서구,393.2
"2013","12",관악구,386.9
"2013","12",광진구,505.3
"2013","12",구로구,396.8
"2013","12",금천구,446.0
"2013","12",노원구,408.2
"2013","12",도봉구,362.3
"2013","12",동대문구,420.8
"2013","12",동작구,462.4
"2013","12",마포구,568.4
"2013","12",서대문구,434.7
"2013","12",서초구,695.1
"2013","12",성동구,465.4
"2013","12",성북구,426.5
"2013","12",송파구,563.2
"2013","12",양천구,409.2
"2013","12",영등포구,430.4
"2013","12",용산구,668.8
"2013","12",은평구,403.7
"2013","12",종로구,620.1
"2013","12",중구,558.8
"2013","12",중랑구,391.2
"2014","01",강남구,799.7
"2014","01",강동구,439.4
"2014","01",강북구,366.9
"2014","01",강서구,375.6
"2014","01",관악구,454.1
"2014","01",광진구,511.2
"2014","01",구로구,397.2
"2014","01",금천구,389.0
"2014","01",노원구,369.5
"2014","01",도봉구,303.9
"2014","01",동대문구,518.6
"2014","01",동작구,499.9
"2014","01",마포구,575.3
"2014","01",서대문구,433.7
"2014","01",서초구,623.2
"2014","01",성동구,516.5
"2014","01",성북구,441.3
"2014","01",송파구,562.2
"2014","01",양천구,410.4
"2014","01",영등포구,481.6
"2014","01",용산구,709.6
"2014","01",은평구,387.1
"2014","01",종로구,545.8
"2014","01",중구,538.3
"2014","01",중랑구,366.0
"2014","02",강남구,874.1
"2014","02",강동구,454.7
"2014","02",강북구,352.1
"2014","02",강서구,401.3
"2014","02",관악구,423.2
"2014","02",광진구,531.2
"2014","02",구로구,377.0
"2014","02",금천구,370.8
"2014","02",노원구,441.2
"2014","02",도봉구,337.8
"2014","02",동대문구,408.4
"2014","02",동작구,463.3
"2014","02",마포구,575.7
"2014","02",서대문구,447.3
"2014","02",서초구,674.2
"2014","02",성동구,511.7
"2014","02",성북구,405.2
"2014","02",송파구,577.8
"2014","02",양천구,429.7
"2014","02",영등포구,492.9
"2014","02",용산구,738.4
"2014","02",은평구,360.8
"2014","02",종로구,536.3
"2014","02",중구,577.8
"2014","02",중랑구,380.3
"2014","03",강남구,708.1
"2014","03",강동구,474.4
"2014","03",강북구,343.9
"2014","03",강서구,393.3
"2014","03",관악구,456.2
"2014","03",광진구,485.3
"2014","03",구로구,368.1
"2014","03",금천구,378.2
"2014","03",노원구,365.0
"2014","03",도봉구,341.8
"2014","03",동대문구,389.5
"2014","03",동작구,456.6
"2014","03",마포구,544.7
"2014","03",서대문구,411.6
"2014","03",서초구,652.6
"2014","03",성동구,537.5
"2014","03",성북구,419.1
"2014","03",송파구,542.8
"2014","03",양천구,407.1
"2014","03",영등포구,461.6
"2014","03",용산구,676.3
"2014","03",은평구,363.8
"2014","03",종로구,564.4
"2014","03",중구,601.1
"2014","03",중랑구,371.4
"2014","04",강남구,785.9
"2014","04",강동구,451.9
"2014","04",강북구,343.4
"2014","04",강서구,374.8
"2014","04",관악구,419.2
"2014","04",광진구,498.1
"2014","04",구로구,386.4
"2014","04",금천구,377.3
"2014","04",노원구,369.2
"2014","04",도봉구,325.0
"2014","04",동대문구,413.2
"2014","04",동작구,490.4
"2014","04",마포구,569.9
"2014","04",서대문구,420.7
"2014","04",서초구,657.6
"2014","04",성동구,533.0
"2014","04",성북구,420.5
"2014","04",송파구,558.3
"2014","04",양천구,410.5
"2014","04",영등포구,479.0
"2014","04",용산구,775.0
"2014","04",은평구,363.2
"2014","04",종로구,572.3
"2014","04",중구,586.0
"2014","04",중랑구,396.2
"2014","05",강남구,730.1
"2014","05",강동구,471.3
"2014","05",강북구,362.4
"2014","05",강서구,355.9
"2014","05",관악구,445.2
"2014","05",광진구,500.4
"2014","05",구로구,398.3
"2014","05",금천구,352.4
"2014","05",노원구,363.6
"2014","05",도봉구,327.9
"2014","05",동대문구,414.5
"2014","05",동작구,486.1
"2014","05",마포구,541.5
"2014","05",서대문구,474.2
"2014","05",서초구,674.8
"2014","05",성동구,472.3
"2014","05",성북구,424.9
"2014","05",송파구,539.9
"2014","05",양천구,393.0
"2014","05",영등포구,440.3
"2014","05",용산구,660.1
"2014","05",은평구,395.9
"2014","05",종로구,590.2
"2014","05",중구,552.6
"2014","05",중랑구,360.2
"2014","06",강남구,840.5
"2014","06",강동구,450.1
"2014","06",강북구,367.8
"2014","06",강서구,367.4
"2014","06",관악구,465.0
"2014","06",광진구,504.9
"2014","06",구로구,394.1
"2014","06",금천구,351.1
"2014","06",노원구,390.1
"2014","06",도봉구,309.4
"2014","06",동대문구,417.2
"2014","06",동작구,476.6
"2014","06",마포구,533.5
"2014","06",서대문구,434.2
"2014","06",서초구,736.4
"2014","06",성동구,451.1
"2014","06",성북구,479.4
"2014","06",송파구,525.5
"2014","06",양천구,387.0
"2014","06",영등포구,474.6
"2014","06",용산구,716.1
"2014","06",은평구,386.2
"2014","06",종로구,645.0
"2014","06",중구,472.1
"2014","06",중랑구,365.3
"2014","07",강남구,771.6
"2014","07",강동구,483.7
"2014","07",강북구,354.5
"2014","07",강서구,365.1
"2014","07",관악구,439.9
"2014","07",광진구,504.3
"2014","07",구로구,388.7
"2014","07",금천구,415.7
"2014","07",노원구,397.3
"2014","07",도봉구,347.2
"2014","07",동대문구,441.7
"2014","07",동작구,486.9
"2014","07",마포구,568.5
"2014","07",서대문구,436.2
"2014","07",서초구,671.3
"2014","07",성동구,571.7
"2014","07",성북구,420.6
"2014","07",송파구,563.5
"2014","07",양천구,402.3
"2014","07",영등포구,485.0
"2014","07",용산구,707.6
"2014","07",은평구,404.8
"2014","07",종로구,596.8
"2014","07",중구,583.5
"2014","07",중랑구,389.8
"2014","08",강남구,804.2
"2014","08",강동구,459.6
"2014","08",강북구,342.2
"2014","08",강서구,377.0
"2014","08",관악구,434.6
"2014","08",광진구,504.7
"2014","08",구로구,407.0
"2014","08",금천구,420.8
"2014","08",노원구,408.2
"2014","08",도봉구,317.0
"2014","08",동대문구,430.7
"2014","08",동작구,450.6
"2014","08",마포구,545.0
"2014","08",서대문구,464.8
"2014","08",서초구,661.0
"2014","08",성동구,540.9
"2014","08",성북구,416.6
"2014","08",송파구,546.6
"2014","08",양천구,419.2
"2014","08",영등포구,489.9
"2014","08",용산구,713.8
"2014","08",은평구,402.6
"2014","08",종로구,566.4
"2014","08",중구,561.2
"2014","08",중랑구,401.1
"2014","09",강남구,824.5
"2014","09",강동구,463.6
"2014","09",강북구,362.0
"2014","09",강서구,385.1
"2014","09",관악구,423.0
"2014","09",광진구,489.0
"2014","09",구로구,395.4
"2014","09",금천구,436.7
"2014","09",노원구,366.7
"2014","09",도봉구,328.6
"2014","09",동대문구,419.4
"2014","09",동작구,472.6
"2014","09",마포구,566.7
"2014","09",서대문구,463.0
"2014","09",서초구,694.3
"2014","09",성동구,523.6
"2014","09",성북구,433.7
"2014","09",송파구,584.3
"2014","09",양천구,458.9
"2014","09",영등포구,469.4
"2014","09",용산구,730.1
"2014","09",은평구,399.0
"2014","09",종로구,644.5
"2014","09",중구,614.1
"2014","09",중랑구,401.8
"2014","10",강남구,758.3
"2014","10",강동구,481.8
"2014","10",강북구,357.3
"2014","10",강서구,393.9
"2014","10",관악구,445.4
"2014","10",광진구,524.1
"2014","10",구로구,391.3
"2014","10",금천구,426.8
"2014","10",노원구,381.1
"2014","10",도봉구,324.9
"2014","10",동대문구,430.9
"2014","10",동작구,517.3
"2014","10",마포구,566.6
"2014","10",서대문구,451.6
"2014","10",서초구,662.9
"2014","10",성동구,549.3
"2014","10",성북구,421.6
"2014","10",송파구,540.9
"2014","10",양천구,418.4
"2014","10",영등포구,484.0
"2014","10",용산구,681.2
"2014","10",은평구,431.1
"2014","10",종로구,623.4
"2014","10",중구,588.9
"2014","10",중랑구,381.2
"2014","11",강남구,754.6
"2014","11",강동구,481.3
"2014","11",강북구,356.2
"2014","11",강서구,408.1
"2014","11",관악구,448.3
"2014","11",광진구,575.9
"2014","11",구로구,402.8
"2014","11",금천구,400.4
"2014","11",노원구,366.4
"2014","11",도봉구,321.7
"2014","11",동대문구,436.4
"2014","11",동작구,520.2
"2014","11",마포구,567.6
"2014","11",서대문구,488.5
"2014","11",서초구,669.1
"2014","11",성동구,516.7
"2014","11",성북구,478.6
"2014","11",송파구,540.7
"2014","11",양천구,428.5
"2014","11",영등포구,460.3
"2014","11",용산구,698.9
"2014","11",은평구,428.0
"2014","11",종로구,597.6
"2014","11",중구,607.6
"2014","11",중랑구,375.2
"2014","12",강남구,736.1
"2014","12",강동구,505.6
"2014","12",강북구,373.1
"2014","12",강서구,391.0
"2014","12",관악구,450.5
"2014","12",광진구,528.0
"2014","12",구로구,390.3
"2014","12",금천구,434.9
"2014","12",노원구,381.1
"2014","12",도봉구,335.0
"2014","12",동대문구,424.0
"2014","12",동작구,478.4
"2014","12",마포구,592.7
"2014","12",서대문구,475.5
"2014","12",서초구,683.0
"2014","12",성동구,511.2
"2014","12",성북구,427.7
"2014","12",송파구,575.5
"2014","12",양천구,423.2
"2014","12",영등포구,476.1
"2014","12",용산구,728.8
"2014","12",은평구,446.5
"2014","12",종로구,626.8
"2014","12",중구,866.2
"2014","12",중랑구,393.0
"2015","01",강남구,731.1
"2015","01",강동구,463.8
"2015","01",강북구,360.1
"2015","01",강서구,388.8
"2015","01",관악구,451.2
"2015","01",광진구,526.4
"2015","01",구로구,388.8
"2015","01",금천구,442.4
"2015","01",노원구,368.7
"2015","01",도봉구,336.4
"2015","01",동대문구,427.3
"2015","01",동작구,527.3
"2015","01",마포구,544.2
"2015","01",서대문구,470.0
"2015","01",서초구,718.0
"2015","01",성동구,520.4
"2015","01",성북구,442.5
"2015","01",송파구,569.2
"2015","01",양천구,419.2
"2015","01",영등포구,504.0
"2015","01",용산구,794.9
"2015","01",은평구,436.4
"2015","01",종로구,656.1
"2015","01",중구,666.2
"2015","01",중랑구,390.4
"2015","02",강남구,811.9
"2015","02",강동구,487.4
"2015","02",강북구,373.9
"2015","02",강서구,394.0
"2015","02",관악구,462.5
"2015","02",광진구,533.1
"2015","02",구로구,380.0
"2015","02",금천구,433.5
"2015","02",노원구,364.4
"2015","02",도봉구,325.0
"2015","02",동대문구,440.4
"2015","02",동작구,520.6
"2015","02",마포구,647.2
"2015","02",서대문구,457.6
"2015","02",서초구,747.9
"2015","02",성동구,502.3
"2015","02",성북구,499.2
"2015","02",송파구,575.8
"2015","02",양천구,420.8
"2015","02",영등포구,472.2
"2015","02",용산구,773.2
"2015","02",은평구,433.8
"2015","02",종로구,568.0
"2015","02",중구,600.1
"2015","02",중랑구,374.5
"2015","03",강남구,812.7
"2015","03",강동구,478.7
"2015","03",강북구,379.2
"2015","03",강서구,402.7
"2015","03",관악구,433.8
"2015","03",광진구,523.0
"2015","03",구로구,393.0
"2015","03",금천구,404.0
"2015","03",노원구,396.9
"2015","03",도봉구,332.3
"2015","03",동대문구,445.5
"2015","03",동작구,488.4
"2015","03",마포구,571.8
"2015","03",서대문구,446.6
"2015","03",서초구,715.9
"2015","03",성동구,552.4
"2015","03",성북구,458.6
"2015","03",송파구,557.8
"2015","03",양천구,450.5
"2015","03",영등포구,459.1
"2015","03",용산구,744.1
"2015","03",은평구,418.0
"2015","03",종로구,625.1
"2015","03",중구,605.9
"2015","03",중랑구,394.4
"2015","04",강남구,795.8
"2015","04",강동구,489.3
"2015","04",강북구,395.1
"2015","04",강서구,410.1
"2015","04",관악구,447.8
"2015","04",광진구,508.2
"2015","04",구로구,388.7
"2015","04",금천구,390.5
"2015","04",노원구,364.8
"2015","04",도봉구,318.9
"2015","04",동대문구,446.2
"2015","04",동작구,477.9
"2015","04",마포구,604.1
"2015","04",서대문구,475.4
"2015","04",서초구,733.6
"2015","04",성동구,538.7
"2015","04",성북구,442.5
"2015","04",송파구,588.5
"2015","04",양천구,434.4
"2015","04",영등포구,457.3
"2015","04",용산구,769.8
"2015","04",은평구,407.3
"2015","04",종로구,615.1
"2015","04",중구,605.2
"2015","04",중랑구,387.1
"2015","05",강남구,804.9
"2015","05",강동구,482.7
"2015","05",강북구,378.9
"2015","05",강서구,395.5
"2015","05",관악구,439.2
"2015","05",광진구,534.4
"2015","05",구로구,384.9
"2015","05",금천구,411.2
"2015","05",노원구,437.2
"2015","05",도봉구,354.9
"2015","05",동대문구,426.4
"2015","05",동작구,501.1
"2015","05",마포구,591.8
"2015","05",서대문구,450.2
"2015","05",서초구,719.2
"2015","05",성동구,548.2
"2015","05",성북구,445.2
"2015","05",송파구,638.9
"2015","05",양천구,440.3
"2015","05",영등포구,457.4
"2015","05",용산구,759.2
"2015","05",은평구,432.5
"2015","05",종로구,665.4
"2015","05",중구,634.0
"2015","05",중랑구,385.4
"2015","06",강남구,817.1
"2015","06",강동구,482.1
"2015","06",강북구,386.4
"2015","06",강서구,394.5
"2015","06",관악구,462.7
"2015","06",광진구,553.4
"2015","06",구로구,390.9
"2015","06",금천구,425.3
"2015","06",노원구,366.6
"2015","06",도봉구,348.0
"2015","06",동대문구,452.0
"2015","06",동작구,471.2
"2015","06",마포구,612.5
"2015","06",서대문구,493.7
"2015","06",서초구,751.0
"2015","06",성동구,499.2
"2015","06",성북구,492.4
"2015","06",송파구,587.2
"2015","06",양천구,432.0
"2015","06",영등포구,502.6
"2015","06",용산구,778.5
"2015","06",은평구,421.7
"2015","06",종로구,602.3
"2015","06",중구,693.3
"2015","06",중랑구,398.2
"2015","07",강남구,846.0
"2015","07",강동구,513.2
"2015","07",강북구,379.1
"2015","07",강서구,391.3
"2015","07",관악구,432.6
"2015","07",광진구,563.8
"2015","07",구로구,403.8
"2015","07",금천구,394.8
"2015","07",노원구,388.8
"2015","07",도봉구,341.0
"2015","07",동대문구,471.8
"2015","07",동작구,502.6
"2015","07",마포구,600.1
"2015","07",서대문구,481.5
"2015","07",서초구,734.0
"2015","07",성동구,518.9
"2015","07",성북구,437.6
"2015","07",송파구,564.8
"2015","07",양천구,442.2
"2015","07",영등포구,461.4
"2015","07",용산구,728.0
"2015","07",은평구,466.7
"2015","07",종로구,594.8
"2015","07",중구,636.6
"2015","07",중랑구,374.7
"2015","08",강남구,782.7
"2015","08",강동구,504.4
"2015","08",강북구,369.4
"2015","08",강서구,415.5
"2015","08",관악구,441.9
"2015","08",광진구,527.9
"2015","08",구로구,415.4
"2015","08",금천구,379.2
"2015","08",노원구,383.0
"2015","08",도봉구,338.3
"2015","08",동대문구,499.7
"2015","08",동작구,602.0
"2015","08",마포구,607.4
"2015","08",서대문구,446.5
"2015","08",서초구,746.4
"2015","08",성동구,533.1
"2015","08",성북구,438.5
"2015","08",송파구,585.9
"2015","08",양천구,444.1
"2015","08",영등포구,482.0
"2015","08",용산구,721.1
"2015","08",은평구,424.8
"2015","08",종로구,588.9
"2015","08",중구,554.5
"2015","08",중랑구,391.3
"2015","09",강남구,841.3
"2015","09",강동구,517.4
"2015","09",강북구,393.4
"2015","09",강서구,392.8
"2015","09",관악구,445.5
"2015","09",광진구,540.1
"2015","09",구로구,406.5
"2015","09",금천구,377.5
"2015","09",노원구,390.8
"2015","09",도봉구,349.9
"2015","09",동대문구,464.2
"2015","09",동작구,656.9
"2015","09",마포구,603.1
"2015","09",서대문구,483.6
"2015","09",서초구,738.8
"2015","09",성동구,559.8
"2015","09",성북구,433.9
"2015","09",송파구,596.3
"2015","09",양천구,495.9
"2015","09",영등포구,480.1
"2015","09",용산구,743.8
"2015","09",은평구,433.2
"2015","09",종로구,622.1
"2015","09",중구,636.8
"2015","09",중랑구,397.6
"2015","10",강남구,872.3
"2015","10",강동구,499.7
"2015","10",강북구,380.3
"2015","10",강서구,416.2
"2015","10",관악구,437.1
"2015","10",광진구,547.8
"2015","10",구로구,422.1
"2015","10",금천구,424.4
"2015","10",노원구,381.0
"2015","10",도봉구,345.0
"2015","10",동대문구,460.9
"2015","10",동작구,599.1
"2015","10",마포구,602.7
"2015","10",서대문구,464.5
"2015","10",서초구,779.8
"2015","10",성동구,534.2
"2015","10",성북구,477.5
"2015","10",송파구,616.7
"2015","10",양천구,464.5
"2015","10",영등포구,485.0
"2015","10",용산구,742.2
"2015","10",은평구,418.3
"2015","10",종로구,590.4
"2015","10",중구,622.5
"2015","10",중랑구,416.4
"2015","11",강남구,855.5
"2015","11",강동구,512.7
"2015","11",강북구,379.2
"2015","11",강서구,415.4
"2015","11",관악구,444.8
"2015","11",광진구,563.8
"2015","11",구로구,421.5
"2015","11",금천구,435.5
"2015","11",노원구,396.7
"2015","11",도봉구,345.6
"2015","11",동대문구,478.6
"2015","11",동작구,602.2
"2015","11",마포구,624.6
"2015","11",서대문구,487.2
"2015","11",서초구,768.9
"2015","11",성동구,570.8
"2015","11",성북구,466.9
"2015","11",송파구,628.7
"2015","11",양천구,463.8
"2015","11",영등포구,505.8
"2015","11",용산구,717.0
"2015","11",은평구,436.8
"2015","11",종로구,556.0
"2015","11",중구,598.2
"2015","11",중랑구,417.9
"2015","12",강남구,870.9
"2015","12",강동구,540.9
"2015","12",강북구,391.9
"2015","12",강서구,447.0
"2015","12",관악구,499.1
"2015","12",광진구,549.4
"2015","12",구로구,415.8
"2015","12",금천구,412.9
"2015","12",노원구,388.4
"2015","12",도봉구,367.1
"2015","12",동대문구,481.2
"2015","12",동작구,579.1
"2015","12",마포구,624.8
"2015","12",서대문구,520.2
"2015","12",서초구,758.1
"2015","12",성동구,577.9
"2015","12",성북구,477.4
"2015","12",송파구,595.0
"2015","12",양천구,455.1
"2015","12",영등포구,486.3
"2015","12",용산구,774.8
"2015","12",은평구,443.6
"2015","12",종로구,605.1
"2015","12",중구,698.1
"2015","12",중랑구,421.3
"2016","01",강남구,915.6
"2016","01",강동구,518.4
"2016","01",강북구,408.0
"2016","01",강서구,410.4
"2016","01",관악구,497.7
"2016","01",광진구,557.6
"2016","01",구로구,425.6
"2016","01",금천구,425.3
"2016","01",노원구,390.7
"2016","01",도봉구,366.8
"2016","01",동대문구,466.4
"2016","01",동작구,511.7
"2016","01",마포구,582.2
"2016","01",서대문구,477.7
"2016","01",서초구,772.7
"2016","01",성동구,553.0
"2016","01",성북구,446.4
"2016","01",송파구,590.3
"2016","01",양천구,442.9
"2016","01",영등포구,477.6
"2016","01",용산구,721.0
"2016","01",은평구,419.1
"2016","01",종로구,614.6
"2016","01",중구,667.3
"2016","01",중랑구,428.3
"2016","02",강남구,891.9
"2016","02",강동구,522.5
"2016","02",강북구,422.3
"2016","02",강서구,403.9
"2016","02",관악구,463.3
"2016","02",광진구,572.2
"2016","02",구로구,434.5
"2016","02",금천구,395.7
"2016","02",노원구,401.6
"2016","02",도봉구,347.5
"2016","02",동대문구,499.7
"2016","02",동작구,537.4
"2016","02",마포구,574.0
"2016","02",서대문구,560.7
"2016","02",서초구,778.7
"2016","02",성동구,584.4
"2016","02",성북구,528.6
"2016","02",송파구,576.0
"2016","02",양천구,449.3
"2016","02",영등포구,510.8
"2016","02",용산구,767.2
"2016","02",은평구,424.2
"2016","02",종로구,597.5
"2016","02",중구,629.6
"2016","02",중랑구,426.9
"2016","03",강남구,868.3
"2016","03",강동구,523.4
"2016","03",강북구,389.4
"2016","03",강서구,444.3
"2016","03",관악구,481.8
"2016","03",광진구,547.4
"2016","03",구로구,405.8
"2016","03",금천구,417.5
"2016","03",노원구,377.8
"2016","03",도봉구,362.8
"2016","03",동대문구,476.3
"2016","03",동작구,566.7
"2016","03",마포구,599.6
"2016","03",서대문구,543.4
"2016","03",서초구,824.6
"2016","03",성동구,603.3
"2016","03",성북구,430.6
"2016","03",송파구,621.3
"2016","03",양천구,421.2
"2016","03",영등포구,506.4
"2016","03",용산구,776.1
"2016","03",은평구,444.6
"2016","03",종로구,671.7
"2016","03",중구,645.6
"2016","03",중랑구,417.7
"2016","04",강남구,871.6
"2016","04",강동구,553.8
"2016","04",강북구,396.7
"2016","04",강서구,426.8
"2016","04",관악구,484.2
"2016","04",광진구,556.7
"2016","04",구로구,407.6
"2016","04",금천구,409.7
"2016","04",노원구,392.2
"2016","04",도봉구,379.1
"2016","04",동대문구,451.2
"2016","04",동작구,560.6
"2016","04",마포구,623.4
"2016","04",서대문구,494.9
"2016","04",서초구,779.7
"2016","04",성동구,566.6
"2016","04",성북구,497.5
"2016","04",송파구,622.2
"2016","04",양천구,470.9
"2016","04",영등포구,510.5
"2016","04",용산구,791.4
"2016","04",은평구,441.0
"2016","04",종로구,631.6
"2016","04",중구,635.5
"2016","04",중랑구,422.0
"2016","05",강남구,877.2
"2016","05",강동구,554.8
"2016","05",강북구,397.9
"2016","05",강서구,468.3
"2016","05",관악구,455.5
"2016","05",광진구,576.3
"2016","05",구로구,422.2
"2016","05",금천구,434.6
"2016","05",노원구,411.8
"2016","05",도봉구,359.5
"2016","05",동대문구,479.2
"2016","05",동작구,612.7
"2016","05",마포구,626.3
"2016","05",서대문구,511.0
"2016","05",서초구,819.1
"2016","05",성동구,612.9
"2016","05",성북구,474.6
"2016","05",송파구,678.0
"2016","05",양천구,452.8
"2016","05",영등포구,512.4
"2016","05",용산구,824.3
"2016","05",은평구,425.9
"2016","05",종로구,665.3
"2016","05",중구,609.5
"2016","05",중랑구,432.1
"2016","06",강남구,894.5
"2016","06",강동구,539.6
"2016","06",강북구,402.4
"2016","06",강서구,433.6
"2016","06",관악구,490.1
"2016","06",광진구,570.0
"2016","06",구로구,431.7
"2016","06",금천구,392.5
"2016","06",노원구,394.2
"2016","06",도봉구,356.4
"2016","06",동대문구,473.1
"2016","06",동작구,577.3
"2016","06",마포구,625.9
"2016","06",서대문구,523.1
"2016","06",서초구,803.8
"2016","06",성동구,612.5
"2016","06",성북구,499.9
"2016","06",송파구,646.7
"2016","06",양천구,488.7
"2016","06",영등포구,495.9
"2016","06",용산구,827.3
"2016","06",은평구,432.7
"2016","06",종로구,623.2
"2016","06",중구,712.2
"2016","06",중랑구,430.3
"2016","07",강남구,915.5
"2016","07",강동구,555.7
"2016","07",강북구,400.8
"2016","07",강서구,449.3
"2016","07",관악구,498.6
"2016","07",광진구,565.2
"2016","07",구로구,441.4
"2016","07",금천구,406.6
"2016","07",노원구,405.4
"2016","07",도봉구,373.2
"2016","07",동대문구,490.6
"2016","07",동작구,570.9
"2016","07",마포구,669.9
"2016","07",서대문구,546.4
"2016","07",서초구,799.8
"2016","07",성동구,572.3
"2016","07",성북구,502.0
"2016","07",송파구,644.2
"2016","07",양천구,463.1
"2016","07",영등포구,510.2
"2016","07",용산구,842.7
