"year","month","gu","price","kind"
"2017","09",동작구,547.7,"2"
"2017","09",관악구,508.3,"2"
"2017","09",서초구,870.7,"2"
"2017","09",강남구,796.3,"2"
"2017","09",송파구,610.4,"2"
"2017","09",강동구,583.7,"2"
"2018","01",종로구,483.7,"2"
"2018","01",중구,562.3,"2"
"2018","01",용산구,1018.3,"2"
"2018","01",성동구,1009.3,"2"
"2018","01",광진구,606.9,"2"
"2018","01",동대문구,588.0,"2"
"2018","01",중랑구,445.5,"2"
"2018","01",성북구,466.1,"2"
"2018","01",강북구,344.1,"2"
"2018","01",도봉구,341.1,"2"
"2018","01",노원구,382.0,"2"
"2018","01",은평구,448.2,"2"
"2018","01",서대문구,468.8,"2"
"2018","01",마포구,629.2,"2"
"2018","01",양천구,437.1,"2"
"2018","01",강서구,415.0,"2"
"2018","01",구로구,426.2,"2"
"2018","01",금천구,445.7,"2"
"2018","01",영등포구,587.0,"2"
"2018","01",동작구,603.5,"2"
"2018","01",관악구,466.6,"2"
"2018","01",서초구,835.2,"2"
"2018","01",강남구,921.4,"2"
"2018","01",송파구,670.9,"2"
"2018","01",강동구,665.5,"2"
"2018","10",종로구,458.9,"2"
"2018","10",중구,741.7,"2"
"2018","10",용산구,819.2,"2"
"2018","10",성동구,676.1,"2"
"2018","10",광진구,650.7,"2"
"2018","10",동대문구,704.5,"2"
"2018","10",중랑구,460.6,"2"
"2018","10",성북구,475.4,"2"
"2018","10",강북구,374.6,"2"
"2018","10",도봉구,330.9,"2"
"2018","10",노원구,414.8,"2"
"2018","10",은평구,463.5,"2"
"2018","10",서대문구,462.8,"2"
"2018","10",마포구,675.6,"2"
"2018","10",양천구,411.1,"2"
"2018","10",강서구,434.3,"2"
"2018","10",구로구,451.9,"2"
"2018","10",금천구,431.2,"2"
"2018","10",영등포구,683.7,"2"
"2018","10",동작구,599.1,"2"
"2018","10",관악구,504.0,"2"
"2018","10",서초구,931.4,"2"
"2018","10",강남구,1092.0,"2"
"2018","10",송파구,683.1,"2"
"2018","10",강동구,607.4,"2"
"2018","11",종로구,575.8,"2"
"2018","11",중구,803.6,"2"
"2018","11",용산구,817.4,"2"
"2018","11",성동구,587.9,"2"
"2018","11",광진구,646.1,"2"
"2018","11",동대문구,736.4,"2"
"2018","11",중랑구,478.2,"2"
"2018","11",성북구,512.9,"2"
"2018","11",강북구,366.3,"2"
"2018","11",도봉구,316.5,"2"
"2018","11",노원구,498.7,"2"
"2018","11",은평구,484.4,"2"
"2018","11",서대문구,561.4,"2"
"2018","11",마포구,720.0,"2"
"2018","11",양천구,466.4,"2"
"2018","11",강서구,461.6,"2"
"2018","11",구로구,417.0,"2"
"2018","11",금천구,529.1,"2"
"2018","11",영등포구,695.0,"2"
"2018","11",동작구,624.1,"2"
"2018","11",관악구,569.3,"2"
"2018","11",서초구,928.3,"2"
"2018","11",강남구,1074.1,"2"
"2018","11",송파구,669.5,"2"
"2018","11",강동구,617.0,"2"
"2018","12",종로구,465.8,"2"
"2018","12",중구,544.1,"2"
"2018","12",용산구,925.4,"2"
"2018","12",성동구,862.6,"2"
"2018","12",광진구,685.1,"2"
"2018","12",동대문구,632.5,"2"
"2018","12",중랑구,566.4,"2"
"2018","12",성북구,548.0,"2"
"2018","12",강북구,526.2,"2"
"2018","12",도봉구,415.7,"2"
"2018","12",노원구,371.2,"2"
"2018","12",은평구,463.3,"2"
"2018","12",서대문구,553.0,"2"
"2018","12",마포구,748.6,"2"
"2018","12",양천구,439.7,"2"
"2018","12",강서구,461.5,"2"
"2018","12",구로구,460.9,"2"
"2018","12",금천구,554.7,"2"
"2018","12",영등포구,690.8,"2"
"2018","12",동작구,597.4,"2"
"2018","12",관악구,541.5,"2"
"2018","12",서초구,908.5,"2"
"2018","12",강남구,897.0,"2"
"2018","12",송파구,713.4,"2"
"2018","12",강동구,716.8,"2"
"2018","02",종로구,474.7,"2"
"2018","02",중구,590.2,"2"
"2018","02",용산구,1003.8,"2"
"2018","02",성동구,987.1,"2"
"2018","02",광진구,637.5,"2"
"2018","02",동대문구,572.8,"2"
"2018","02",중랑구,448.2,"2"
"2018","02",성북구,469.8,"2"
"2018","02",강북구,377.2,"2"
"2018","02",도봉구,340.2,"2"
"2018","02",노원구,443.1,"2"
"2018","02",은평구,451.5,"2"
"2018","02",서대문구,536.4,"2"
"2018","02",마포구,618.2,"2"
"2018","02",양천구,400.7,"2"
"2018","02",강서구,457.0,"2"
"2018","02",구로구,409.7,"2"
"2018","02",금천구,404.4,"2"
"2018","02",영등포구,606.0,"2"
"2018","02",동작구,551.6,"2"
"2018","02",관악구,507.2,"2"
"2018","02",서초구,858.3,"2"
"2018","02",강남구,880.7,"2"
"2018","02",송파구,677.0,"2"
"2018","02",강동구,738.1,"2"
"2018","03",종로구,472.5,"2"
"2018","03",중구,551.9,"2"
"2018","03",용산구,924.5,"2"
"2018","03",성동구,771.7,"2"
"2018","03",광진구,587.0,"2"
"2018","03",동대문구,618.0,"2"
"2018","03",중랑구,481.6,"2"
"2018","03",성북구,445.0,"2"
"2018","03",강북구,362.7,"2"
"2018","03",도봉구,331.0,"2"
"2018","03",노원구,380.0,"2"
"2018","03",은평구,453.6,"2"
"2018","03",서대문구,467.0,"2"
"2018","03",마포구,640.5,"2"
"2018","03",양천구,418.7,"2"
"2018","03",강서구,422.6,"2"
"2018","03",구로구,427.8,"2"
"2018","03",금천구,485.1,"2"
"2018","03",영등포구,720.2,"2"
"2018","03",동작구,600.9,"2"
"2018","03",관악구,483.2,"2"
"2018","03",서초구,865.2,"2"
"2018","03",강남구,919.3,"2"
"2018","03",송파구,605.9,"2"
"2018","03",강동구,617.2,"2"
"2018","04",종로구,492.2,"2"
"2018","04",중구,657.4,"2"
"2018","04",용산구,826.4,"2"
"2018","04",성동구,733.9,"2"
"2018","04",광진구,665.4,"2"
"2018","04",동대문구,650.3,"2"
"2018","04",중랑구,458.9,"2"
"2018","04",성북구,432.5,"2"
"2018","04",강북구,371.3,"2"
"2018","04",도봉구,348.1,"2"
"2018","04",노원구,361.5,"2"
"2018","04",은평구,459.7,"2"
"2018","04",서대문구,475.5,"2"
"2018","04",마포구,625.3,"2"
"2018","04",양천구,440.4,"2"
"2018","04",강서구,402.9,"2"
"2018","04",구로구,449.6,"2"
"2018","04",금천구,480.3,"2"
"2018","04",영등포구,593.9,"2"
"2018","04",동작구,562.8,"2"
"2018","04",관악구,459.5,"2"
"2018","04",서초구,995.5,"2"
"2018","04",강남구,1000.7,"2"
"2018","04",송파구,631.8,"2"
"2018","04",강동구,629.6,"2"
"2018","05",종로구,462.7,"2"
"2018","05",중구,678.0,"2"
"2018","05",용산구,894.1,"2"
"2018","05",성동구,803.7,"2"
"2018","05",광진구,605.6,"2"
"2018","05",동대문구,587.8,"2"
"2018","05",중랑구,462.7,"2"
"2018","05",성북구,445.0,"2"
"2018","05",강북구,383.3,"2"
"2018","05",도봉구,363.3,"2"
"2018","05",노원구,419.6,"2"
"2018","05",은평구,446.5,"2"
"2018","05",서대문구,450.4,"2"
"2018","05",마포구,644.8,"2"
"2018","05",양천구,399.6,"2"
"2018","05",강서구,434.6,"2"
"2018","05",구로구,437.6,"2"
"2018","05",금천구,466.1,"2"
"2018","05",영등포구,626.7,"2"
"2018","05",동작구,646.9,"2"
"2018","05",관악구,539.8,"2"
"2018","05",서초구,921.1,"2"
"2018","05",강남구,859.5,"2"
"2018","05",송파구,697.2,"2"
"2018","05",강동구,654.2,"2"
"2018","06",종로구,467.7,"2"
"2018","06",중구,666.2,"2"
"2018","06",용산구,850.5,"2"
"2018","06",성동구,981.7,"2"
"2018","06",광진구,664.2,"2"
"2018","06",동대문구,634.0,"2"
"2018","06",중랑구,451.3,"2"
"2018","06",성북구,455.7,"2"
"2018","06",강북구,382.3,"2"
"2018","06",도봉구,338.6,"2"
"2018","06",노원구,399.8,"2"
"2018","06",은평구,466.9,"2"
"2018","06",서대문구,540.2,"2"
"2018","06",마포구,718.2,"2"
"2018","06",양천구,469.3,"2"
"2018","06",강서구,450.3,"2"
"2018","06",구로구,458.0,"2"
"2018","06",금천구,461.7,"2"
"2018","06",영등포구,578.7,"2"
"2018","06",동작구,659.0,"2"
"2018","06",관악구,483.2,"2"
"2018","06",서초구,970.7,"2"
"2018","06",강남구,948.3,"2"
"2018","06",송파구,696.2,"2"
"2018","06",강동구,569.2,"2"
"2018","07",종로구,527.6,"2"
"2018","07",중구,561.6,"2"
"2018","07",용산구,991.0,"2"
"2018","07",성동구,897.1,"2"
"2018","07",광진구,584.7,"2"
"2018","07",동대문구,631.4,"2"
"2018","07",중랑구,477.8,"2"
"2018","07",성북구,518.8,"2"
"2018","07",강북구,363.7,"2"
"2018","07",도봉구,330.1,"2"
"2018","07",노원구,418.4,"2"
"2018","07",은평구,464.5,"2"
"2018","07",서대문구,528.2,"2"
"2018","07",마포구,688.6,"2"
"2018","07",양천구,487.6,"2"
"2018","07",강서구,450.5,"2"
"2018","07",구로구,427.2,"2"
"2018","07",금천구,425.3,"2"
"2018","07",영등포구,620.7,"2"
"2018","07",동작구,743.8,"2"
"2018","07",관악구,484.8,"2"
"2018","07",서초구,980.5,"2"
"2018","07",강남구,1023.6,"2"
"2018","07",송파구,635.8,"2"
"2018","07",강동구,647.8,"2"
"2018","08",종로구,533.1,"2"
"2018","08",중구,728.8,"2"
"2018","08",용산구,1008.7,"2"
"2018","08",성동구,1213.9,"2"
"2018","08",광진구,621.9,"2"
"2018","08",동대문구,669.4,"2"
"2018","08",중랑구,458.5,"2"
"2018","08",성북구,468.1,"2"
"2018","08",강북구,380.5,"2"
"2018","08",도봉구,330.7,"2"
"2018","08",노원구,431.4,"2"
"2018","08",은평구,498.2,"2"
"2018","08",서대문구,547.8,"2"
"2018","08",마포구,737.2,"2"
"2018","08",양천구,407.0,"2"
"2018","08",강서구,444.1,"2"
"2018","08",구로구,440.1,"2"
"2018","08",금천구,424.9,"2"
"2018","08",영등포구,646.6,"2"
"2018","08",동작구,653.4,"2"
"2018","08",관악구,504.8,"2"
"2018","08",서초구,1008.0,"2"
"2018","08",강남구,1084.7,"2"
"2018","08",송파구,704.7,"2"
"2018","08",강동구,691.5,"2"
"2018","09",종로구,527.5,"2"
"2018","09",중구,773.6,"2"
"2018","09",용산구,998.0,"2"
"2018","09",성동구,889.8,"2"
"2018","09",광진구,685.9,"2"
"2018","09",동대문구,613.6,"2"
"2018","09",중랑구,487.7,"2"
"2018","09",성북구,506.4,"2"
"2018","09",강북구,382.2,"2"
"2018","09",도봉구,367.8,"2"
"2018","09",노원구,412.4,"2"
"2018","09",은평구,482.4,"2"
"2018","09",서대문구,558.8,"2"
"2018","09",마포구,692.9,"2"
"2018","09",양천구,432.2,"2"
"2018","09",강서구,424.1,"2"
"2018","09",구로구,458.9,"2"
"2018","09",금천구,436.2,"2"
"2018","09",영등포구,611.7,"2"
"2018","09",동작구,679.2,"2"
"2018","09",관악구,503.9,"2"
"2018","09",서초구,968.5,"2"
"2018","09",강남구,1083.7,"2"
"2018","09",송파구,693.6,"2"
"2018","09",강동구,625.9,"2"
"2019","01",종로구,493.7,"2"
"2019","01",중구,573.7,"2"
"2019","01",용산구,843.8,"2"
"2019","01",성동구,807.3,"2"
"2019","01",광진구,580.2,"2"
"2019","01",동대문구,656.2,"2"
"2019","01",중랑구,495.9,"2"
"2019","01",성북구,513.7,"2"
"2019","01",강북구,374.7,"2"
"2019","01",도봉구,333.9,"2"
"2019","01",노원구,410.5,"2"
"2019","01",은평구,485.0,"2"
"2019","01",서대문구,503.5,"2"
"2019","01",마포구,696.9,"2"
"2019","01",양천구,467.8,"2"
"2019","01",강서구,447.4,"2"
"2019","01",구로구,447.9,"2"
"2019","01",금천구,513.7,"2"
"2019","01",영등포구,685.5,"2"
"2019","01",동작구,607.4,"2"
"2019","01",관악구,447.2,"2"
"2019","01",서초구,914.6,"2"
"2019","01",강남구,1179.0,"2"
"2019","01",송파구,696.4,"2"
"2019","01",강동구,687.0,"2"
"2019","10",종로구,493.2,"2"
"2019","10",중구,717.5,"2"
"2019","10",용산구,1183.5,"2"
"2019","10",성동구,1136.8,"2"
"2019","10",광진구,659.8,"2"
"2019","10",동대문구,760.2,"2"
"2019","10",중랑구,492.4,"2"
"2019","10",성북구,563.3,"2"
"2019","10",강북구,405.1,"2"
"2019","10",도봉구,384.1,"2"
"2019","10",노원구,486.3,"2"
"2019","10",은평구,525.6,"2"
"2019","10",서대문구,586.7,"2"
"2019","10",마포구,720.0,"2"
"2019","10",양천구,480.0,"2"
"2019","10",강서구,476.4,"2"
"2019","10",구로구,455.9,"2"
"2019","10",금천구,538.4,"2"
"2019","10",영등포구,703.4,"2"
"2019","10",동작구,757.8,"2"
"2019","10",관악구,552.1,"2"
"2019","10",서초구,1119.1,"2"
"2019","10",강남구,1158.8,"2"
"2019","10",송파구,801.3,"2"
"2019","10",강동구,710.2,"2"
"2019","11",종로구,504.1,"2"
"2019","11",중구,697.7,"2"
"2019","11",용산구,1241.9,"2"
"2019","11",성동구,1148.2,"2"
"2019","11",광진구,769.5,"2"
"2019","11",동대문구,820.3,"2"
"2019","11",중랑구,570.6,"2"
"2019","11",성북구,619.9,"2"
"2019","11",강북구,473.3,"2"
"2019","11",도봉구,371.9,"2"
"2019","11",노원구,498.4,"2"
"2019","11",은평구,534.6,"2"
"2019","11",서대문구,647.2,"2"
"2019","11",마포구,767.3,"2"
"2019","11",양천구,549.8,"2"
"2019","11",강서구,511.2,"2"
"2019","11",구로구,474.0,"2"
"2019","11",금천구,527.9,"2"
"2019","11",영등포구,828.3,"2"
"2019","11",동작구,710.2,"2"
"2019","11",관악구,556.0,"2"
"2019","11",서초구,1092.2,"2"
"2019","11",강남구,1154.4,"2"
"2019","11",송파구,786.1,"2"
"2019","11",강동구,678.9,"2"
"2019","12",종로구,532.7,"2"
"2019","12",중구,902.3,"2"
"2019","12",용산구,1165.6,"2"
"2019","12",성동구,927.4,"2"
"2019","12",광진구,707.2,"2"
"2019","12",동대문구,786.1,"2"
"2019","12",중랑구,590.8,"2"
"2019","12",성북구,581.8,"2"
"2019","12",강북구,430.0,"2"
"2019","12",도봉구,463.4,"2"
"2019","12",노원구,530.4,"2"
"2019","12",은평구,567.6,"2"
"2019","12",서대문구,630.4,"2"
"2019","12",마포구,766.7,"2"
"2019","12",양천구,544.4,"2"
"2019","12",강서구,554.4,"2"
"2019","12",구로구,528.2,"2"
"2019","12",금천구,551.9,"2"
"2019","12",영등포구,720.7,"2"
"2019","12",동작구,736.2,"2"
"2019","12",관악구,556.8,"2"
"2019","12",서초구,1052.3,"2"
"2019","12",강남구,1261.1,"2"
"2019","12",송파구,796.7,"2"
"2019","12",강동구,766.9,"2"
"2019","02",종로구,432.2,"2"
"2019","02",중구,529.5,"2"
"2019","02",용산구,853.5,"2"
"2019","02",성동구,800.8,"2"
"2019","02",광진구,594.9,"2"
"2019","02",동대문구,628.7,"2"
"2019","02",중랑구,452.0,"2"
"2019","02",성북구,472.0,"2"
"2019","02",강북구,349.8,"2"
"2019","02",도봉구,378.4,"2"
"2019","02",노원구,372.7,"2"
"2019","02",은평구,486.6,"2"
"2019","02",서대문구,455.0,"2"
"2019","02",마포구,636.5,"2"
"2019","02",양천구,469.5,"2"
"2019","02",강서구,472.7,"2"
"2019","02",구로구,448.5,"2"
"2019","02",금천구,470.8,"2"
"2019","02",영등포구,718.2,"2"
"2019","02",동작구,498.4,"2"
"2019","02",관악구,535.4,"2"
"2019","02",서초구,918.6,"2"
"2019","02",강남구,1021.4,"2"
"2019","02",송파구,684.9,"2"
"2019","02",강동구,653.4,"2"
"2019","03",종로구,510.7,"2"
"2019","03",중구,626.3,"2"
"2019","03",용산구,846.6,"2"
"2019","03",성동구,634.0,"2"
"2019","03",광진구,625.2,"2"
"2019","03",동대문구,676.6,"2"
"2019","03",중랑구,493.4,"2"
"2019","03",성북구,501.1,"2"
"2019","03",강북구,373.0,"2"
"2019","03",도봉구,354.3,"2"
"2019","03",노원구,415.0,"2"
"2019","03",은평구,470.7,"2"
"2019","03",서대문구,472.4,"2"
"2019","03",마포구,649.7,"2"
"2019","03",양천구,470.6,"2"
"2019","03",강서구,452.5,"2"
"2019","03",구로구,484.1,"2"
"2019","03",금천구,454.8,"2"
"2019","03",영등포구,665.6,"2"
"2019","03",동작구,599.2,"2"
"2019","03",관악구,511.2,"2"
"2019","03",서초구,927.9,"2"
"2019","03",강남구,962.0,"2"
"2019","03",송파구,662.7,"2"
"2019","03",강동구,729.0,"2"
"2019","04",종로구,531.3,"2"
"2019","04",중구,618.0,"2"
"2019","04",용산구,829.2,"2"
"2019","04",성동구,1192.6,"2"
"2019","04",광진구,668.0,"2"
"2019","04",동대문구,650.6,"2"
"2019","04",중랑구,486.5,"2"
"2019","04",성북구,527.3,"2"
"2019","04",강북구,356.2,"2"
"2019","04",도봉구,347.5,"2"
"2019","04",노원구,420.3,"2"
"2019","04",은평구,462.0,"2"
"2019","04",서대문구,477.8,"2"
"2019","04",마포구,648.6,"2"
"2019","04",양천구,471.4,"2"
"2019","04",강서구,444.0,"2"
"2019","04",구로구,426.0,"2"
"2019","04",금천구,497.9,"2"
"2019","04",영등포구,693.7,"2"
"2019","04",동작구,624.5,"2"
"2019","04",관악구,575.9,"2"
"2019","04",서초구,897.1,"2"
"2019","04",강남구,1042.3,"2"
"2019","04",송파구,711.1,"2"
"2019","04",강동구,575.9,"2"
"2019","05",종로구,532.0,"2"
"2019","05",중구,615.8,"2"
"2019","05",용산구,992.3,"2"
"2019","05",성동구,750.5,"2"
"2019","05",광진구,769.2,"2"
"2019","05",동대문구,678.4,"2"
"2019","05",중랑구,449.5,"2"
"2019","05",성북구,483.0,"2"
"2019","05",강북구,417.8,"2"
"2019","05",도봉구,361.0,"2"
"2019","05",노원구,524.0,"2"
"2019","05",은평구,487.7,"2"
"2019","05",서대문구,571.0,"2"
"2019","05",마포구,778.8,"2"
"2019","05",양천구,457.2,"2"
"2019","05",강서구,504.3,"2"
"2019","05",구로구,450.8,"2"
"2019","05",금천구,482.6,"2"
"2019","05",영등포구,676.6,"2"
"2019","05",동작구,603.2,"2"
"2019","05",관악구,533.9,"2"
"2019","05",서초구,962.9,"2"
"2019","05",강남구,1076.0,"2"
"2019","05",송파구,695.7,"2"
"2019","05",강동구,660.0,"2"
"2019","06",종로구,529.3,"2"
"2019","06",중구,724.5,"2"
"2019","06",용산구,1062.2,"2"
"2019","06",성동구,926.6,"2"
"2019","06",광진구,583.6,"2"
"2019","06",동대문구,741.2,"2"
"2019","06",중랑구,503.7,"2"
"2019","06",성북구,542.8,"2"
"2019","06",강북구,397.7,"2"
"2019","06",도봉구,325.6,"2"
"2019","06",노원구,482.8,"2"
"2019","06",은평구,494.3,"2"
"2019","06",서대문구,579.3,"2"
"2019","06",마포구,757.9,"2"
"2019","06",양천구,494.7,"2"
"2019","06",강서구,480.2,"2"
"2019","06",구로구,445.9,"2"
"2019","06",금천구,534.4,"2"
"2019","06",영등포구,755.5,"2"
"2019","06",동작구,739.6,"2"
"2019","06",관악구,522.0,"2"
"2019","06",서초구,1008.5,"2"
"2019","06",강남구,987.9,"2"
"2019","06",송파구,768.5,"2"
"2019","06",강동구,657.0,"2"
"2019","07",종로구,572.8,"2"
"2019","07",중구,632.7,"2"
"2019","07",용산구,987.3,"2"
"2019","07",성동구,949.6,"2"
"2019","07",광진구,639.7,"2"
"2019","07",동대문구,792.1,"2"
"2019","07",중랑구,462.2,"2"
"2019","07",성북구,531.0,"2"
"2019","07",강북구,416.7,"2"
"2019","07",도봉구,335.7,"2"
"2019","07",노원구,489.1,"2"
"2019","07",은평구,455.7,"2"
"2019","07",서대문구,551.0,"2"
"2019","07",마포구,682.5,"2"
"2019","07",양천구,477.3,"2"
"2019","07",강서구,470.9,"2"
"2019","07",구로구,526.5,"2"
"2019","07",금천구,523.5,"2"
"2019","07",영등포구,752.1,"2"
"2019","07",동작구,715.9,"2"
"2019","07",관악구,524.3,"2"
"2019","07",서초구,1025.6,"2"
"2019","07",강남구,1189.8,"2"
"2019","07",송파구,755.8,"2"
"2019","07",강동구,683.2,"2"
"2019","08",종로구,526.0,"2"
"2019","08",중구,592.6,"2"
"2019","08",용산구,1016.4,"2"
"2019","08",성동구,1081.1,"2"
"2019","08",광진구,698.9,"2"
"2019","08",동대문구,720.5,"2"
"2019","08",중랑구,494.0,"2"
"2019","08",성북구,521.6,"2"
"2019","08",강북구,429.4,"2"
"2019","08",도봉구,411.3,"2"
"2019","08",노원구,341.9,"2"
"2019","08",은평구,500.6,"2"
"2019","08",서대문구,540.8,"2"
"2019","08",마포구,712.4,"2"
"2019","08",양천구,480.1,"2"
"2019","08",강서구,507.0,"2"
"2019","08",구로구,487.9,"2"
"2019","08",금천구,528.0,"2"
"2019","08",영등포구,706.8,"2"
"2019","08",동작구,692.5,"2"
"2019","08",관악구,594.6,"2"
"2019","08",서초구,983.1,"2"
"2019","08",강남구,1152.5,"2"
"2019","08",송파구,759.7,"2"
"2019","08",강동구,657.3,"2"
"2019","09",종로구,482.5,"2"
"2019","09",중구,693.5,"2"
"2019","09",용산구,1025.9,"2"
"2019","09",성동구,1049.1,"2"
"2019","09",광진구,747.3,"2"
"2019","09",동대문구,792.8,"2"
"2019","09",중랑구,496.1,"2"
"2019","09",성북구,520.3,"2"
"2019","09",강북구,367.1,"2"
"2019","09",도봉구,359.3,"2"
"2019","09",노원구,568.9,"2"
"2019","09",은평구,506.1,"2"
"2019","09",서대문구,631.9,"2"
"2019","09",마포구,686.3,"2"
"2019","09",양천구,442.6,"2"
"2019","09",강서구,457.2,"2"
"2019","09",구로구,490.0,"2"
"2019","09",금천구,548.6,"2"
"2019","09",영등포구,632.8,"2"
"2019","09",동작구,715.1,"2"
"2019","09",관악구,531.8,"2"
"2019","09",서초구,1226.9,"2"
"2019","09",강남구,1121.8,"2"
"2019","09",송파구,711.0,"2"
"2019","09",강동구,811.5,"2"
"2010","01",종로구,878.8,"3"
"2010","01",중구,1603.6,"3"
"2010","01",용산구,1142.1,"3"
"2010","01",성동구,736.1,"3"
"2010","01",광진구,384.3,"3"
"2010","01",동대문구,462.3,"3"
"2010","01",중랑구,303.6,"3"
"2010","01",성북구,508.2,"3"
"2010","01",강북구,364.1,"3"
"2010","01",도봉구,352.4,"3"
"2010","01",노원구,252.7,"3"
"2010","01",은평구,375.2,"3"
"2010","01",서대문구,519.8,"3"
"2010","01",마포구,639.4,"3"
"2010","01",양천구,327.5,"3"
"2010","01",강서구,437.9,"3"
"2010","01",구로구,365.1,"3"
"2010","01",금천구,275.4,"3"
"2010","01",영등포구,456.8,"3"
"2010","01",동작구,629.1,"3"
"2010","01",관악구,341.5,"3"
"2010","01",서초구,768.9,"3"
"2010","01",강남구,654.5,"3"
"2010","01",송파구,547.1,"3"
"2010","01",강동구,423.8,"3"
"2010","10",종로구,810.1,"3"
"2010","10",중구,473.9,"3"
"2010","10",용산구,1008.2,"3"
"2010","10",성동구,671.4,"3"
"2010","10",광진구,485.2,"3"
"2010","10",동대문구,352.3,"3"
"2010","10",중랑구,293.6,"3"
"2010","10",성북구,484.7,"3"
"2010","10",강북구,295.2,"3"
"2010","10",도봉구,254.6,"3"
"2010","10",노원구,526.6,"3"
"2010","10",은평구,309.6,"3"
"2010","10",서대문구,367.9,"3"
"2010","10",마포구,497.2,"3"
"2010","10",양천구,293.1,"3"
"2010","10",강서구,327.0,"3"
"2010","10",구로구,323.8,"3"
"2010","10",금천구,239.6,"3"
"2010","10",영등포구,357.8,"3"
"2010","10",동작구,486.8,"3"
"2010","10",관악구,451.5,"3"
"2010","10",서초구,586.8,"3"
"2010","10",강남구,777.2,"3"
"2010","10",송파구,518.0,"3"
"2010","10",강동구,332.6,"3"
"2010","11",종로구,850.5,"3"
"2010","11",중구,619.6,"3"
"2010","11",용산구,905.7,"3"
"2010","11",성동구,715.1,"3"
"2010","11",광진구,353.7,"3"
"2010","11",동대문구,442.7,"3"
"2010","11",중랑구,303.3,"3"
"2010","11",성북구,527.2,"3"
"2010","11",강북구,330.2,"3"
"2010","11",도봉구,365.9,"3"
"2010","11",노원구,345.9,"3"
"2010","11",은평구,285.7,"3"
"2010","11",서대문구,426.9,"3"
"2010","11",마포구,828.9,"3"
"2010","11",양천구,371.0,"3"
"2010","11",강서구,316.7,"3"
"2010","11",구로구,361.2,"3"
"2010","11",금천구,262.3,"3"
"2010","11",영등포구,540.2,"3"
"2010","11",동작구,432.7,"3"
"2010","11",관악구,349.7,"3"
"2010","11",서초구,669.7,"3"
"2010","11",강남구,757.3,"3"
"2010","11",송파구,370.9,"3"
"2010","11",강동구,266.1,"3"
"2010","12",종로구,507.2,"3"
"2010","12",중구,388.3,"3"
"2010","12",용산구,1039.4,"3"
"2010","12",성동구,495.4,"3"
"2010","12",광진구,327.7,"3"
"2010","12",동대문구,381.4,"3"
"2010","12",중랑구,318.5,"3"
"2010","12",성북구,469.9,"3"
"2010","12",강북구,298.6,"3"
"2010","12",도봉구,322.5,"3"
"2010","12",노원구,419.0,"3"
"2010","12",은평구,368.6,"3"
"2010","12",서대문구,552.0,"3"
"2010","12",마포구,816.3,"3"
"2010","12",양천구,379.7,"3"
"2010","12",강서구,445.6,"3"
"2010","12",구로구,333.6,"3"
"2010","12",금천구,227.3,"3"
"2010","12",영등포구,463.6,"3"
"2010","12",동작구,410.9,"3"
"2010","12",관악구,378.8,"3"
"2010","12",서초구,618.9,"3"
"2010","12",강남구,579.4,"3"
"2010","12",송파구,385.4,"3"
"2010","12",강동구,306.6,"3"
"2010","02",종로구,833.9,"3"
"2010","02",중구,787.1,"3"
"2010","02",용산구,991.7,"3"
"2010","02",성동구,713.4,"3"
"2010","02",광진구,397.0,"3"
"2010","02",동대문구,571.5,"3"
"2010","02",중랑구,318.4,"3"
"2010","02",성북구,574.9,"3"
"2010","02",강북구,344.3,"3"
"2010","02",도봉구,343.5,"3"
"2010","02",노원구,381.6,"3"
"2010","02",은평구,389.7,"3"
"2010","02",서대문구,444.6,"3"
"2010","02",마포구,652.7,"3"
"2010","02",양천구,285.7,"3"
"2010","02",강서구,391.9,"3"
"2010","02",구로구,380.6,"3"
"2010","02",금천구,290.4,"3"
"2010","02",영등포구,485.9,"3"
"2010","02",동작구,529.3,"3"
"2010","02",관악구,337.8,"3"
"2010","02",서초구,589.1,"3"
"2010","02",강남구,650.6,"3"
"2010","02",송파구,464.7,"3"
"2010","02",강동구,347.2,"3"
"2010","03",종로구,719.0,"3"
"2010","03",중구,1430.7,"3"
"2010","03",용산구,1058.1,"3"
"2010","03",성동구,477.7,"3"
"2010","03",광진구,413.0,"3"
"2010","03",동대문구,429.9,"3"
"2010","03",중랑구,304.5,"3"
"2010","03",성북구,487.0,"3"
"2010","03",강북구,360.1,"3"
"2010","03",도봉구,367.3,"3"
"2010","03",노원구,376.9,"3"
"2010","03",은평구,330.0,"3"
"2010","03",서대문구,468.1,"3"
"2010","03",마포구,635.8,"3"
"2010","03",양천구,338.9,"3"
"2010","03",강서구,439.1,"3"
"2010","03",구로구,293.6,"3"
"2010","03",금천구,239.0,"3"
"2010","03",영등포구,543.5,"3"
"2010","03",동작구,585.9,"3"
"2010","03",관악구,350.4,"3"
"2010","03",서초구,489.7,"3"
"2010","03",강남구,552.1,"3"
"2010","03",송파구,442.1,"3"
"2010","03",강동구,496.7,"3"
"2010","04",종로구,783.7,"3"
"2010","04",중구,1648.6,"3"
"2010","04",용산구,1000.8,"3"
"2010","04",성동구,462.5,"3"
"2010","04",광진구,400.4,"3"
"2010","04",동대문구,395.4,"3"
"2010","04",중랑구,316.8,"3"
"2010","04",성북구,486.5,"3"
"2010","04",강북구,439.6,"3"
"2010","04",도봉구,303.7,"3"
"2010","04",노원구,403.1,"3"
