건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2005,2011,길음동,"16,000",길음뉴타운4단지(e편한세상),1,0,7,59.97,1281,11290,10
2005,2011,길음동,"18,000",길음뉴타운4단지(e편한세상),1,0,7,59.97,1281,11290,5
2007,2011,길음동,"19,000",길음뉴타운6단지(래미안),1,0,7,59.373,1283,11290,10
2003,2011,길음동,"18,500",길음뉴타운1단지(래미안길음1차),1,0,8,59.99,1279,11290,10
2003,2011,길음동,"23,000",길음동동부센트레빌(1278-0),1,0,8,114.912,1278,11290,10
2003,2011,길음동,"18,000",길음동동부센트레빌(1278-0),1,0,8,59.998,1278,11290,14
2003,2011,길음동,"18,500",길음뉴타운1단지(래미안길음1차),1,0,8,59.99,1279,11290,17
2006,2011,길음동,"19,000",길음뉴타운5단지(래미안),1,0,8,59.75,1282,11290,8
2006,2011,길음동,"15,000",길음뉴타운5단지(래미안),1,0,8,59.75,1282,11290,1
2005,2011,길음동,"17,000",길음뉴타운2단지푸르지오,1,0,8,59.77,1280,11290,17
2010,2011,길음동,"10,000",길음뉴타운8단지(래미안),1,80,9,84.92,1284,11290,26
2003,2011,길음동,"20,000",길음뉴타운1단지(래미안길음1차),1,0,10,59.99,1279,11290,13
2006,2011,길음동,"23,000",길음뉴타운5단지(래미안),1,0,10,84.96,1282,11290,7
2003,2011,길음동,"22,000",길음뉴타운1단지(래미안길음1차),1,0,10,84.96,1279,11290,6
1998,2011,길음동,"18,000",돈암2-1삼부,1,0,10,84.13,1276,11290,12
2005,2011,길음동,"21,000",길음뉴타운2단지푸르지오,1,0,11,84.97,1280,11290,8
2007,2011,길음동,"5,000",길음뉴타운6단지(래미안),1,130,11,84.049,1283,11290,7
1998,2011,길음동,"4,000",돈암2-1삼부,1,70,11,59.94,1276,11290,14
2006,2011,길음동,"25,000",길음뉴타운5단지(래미안),1,0,11,84.96,1282,11290,8
2010,2011,길음동,"25,000",길음뉴타운7단지(두산위브),1,0,11,84.99,1285,11290,5
2010,2011,길음동,"22,000",길음뉴타운9단지(래미안),1,0,11,59.96,1286,11290,26
2010,2011,길음동,"20,900",길음뉴타운8단지(래미안),1,0,11,59.99,1284,11290,1
2007,2011,길음동,"8,000",길음뉴타운6단지(래미안),1,80,12,59.373,1283,11290,17
2003,2011,길음동,"18,000",길음동동부센트레빌(1278-0),1,0,12,59.998,1278,11290,2
2007,2011,길음동,"20,000",길음뉴타운6단지(래미안),1,0,12,59.373,1283,11290,16
2005,2011,길음동,"21,000",길음뉴타운3단지푸르지오,1,0,12,84.97,1280-1,11290,17
2003,2011,길음동,"20,000",길음뉴타운1단지(래미안길음1차),1,0,12,59.99,1279,11290,8
2005,2011,길음동,"26,000",길음뉴타운2단지푸르지오,1,0,13,143.43,1280,11290,1
2003,2011,길음동,"21,500",길음동동부센트레빌(1278-0),1,0,13,84.844,1278,11290,5
1998,2011,길음동,"3,800",돈암2-1삼부,1,60,13,59.94,1276,11290,12
2010,2011,길음동,"39,500",길음뉴타운8단지(래미안),1,0,13,84.82,1284,11290,3
2010,2011,길음동,"35,000",길음뉴타운8단지(래미안),1,0,13,114.99,1284,11290,7
2003,2011,길음동,"18,000",길음동동부센트레빌(1278-0),1,0,13,59.998,1278,11290,21
2005,2011,길음동,"22,000",길음뉴타운2단지푸르지오,1,0,14,84.97,1280,11290,6
2005,2011,길음동,"22,000",길음뉴타운2단지푸르지오,1,0,14,84.97,1280,11290,17
2003,2011,길음동,"16,000",길음뉴타운1단지(래미안길음1차),1,0,14,84.96,1279,11290,18
2005,2011,길음동,"22,500",길음뉴타운2단지푸르지오,1,0,14,84.97,1280,11290,6
2003,2011,길음동,"27,000",길음뉴타운1단지(래미안길음1차),1,0,14,114.98,1279,11290,16
2010,2011,길음동,"28,000",길음뉴타운8단지(래미안),1,0,14,84.82,1284,11290,7
2006,2011,길음동,"20,000",길음뉴타운5단지(래미안),1,0,14,59.75,1282,11290,3
