건축년도,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,지번,지역코드,층
2003,2011,카펠라오피스텔,월계동,"6,500",노원구,7,0,20,30,366-3,11350,7
2003,2011,카펠라오피스텔,월계동,"1,000",노원구,7,60,23,33.75,366-3,11350,7
2004,2011,로우폴리스,공릉동,"5,000",노원구,7,10,2,27.6,670-11,11350,9
2004,2011,진주오피스텔,공릉동,"8,000",노원구,7,0,26,44.4,683-20,11350,8
2004,2011,오피앙,상계동,"5,500",노원구,7,0,5,23.37,1258,11350,6
2003,2011,하이베라스,상계동,"8,000",노원구,7,0,5,39.29,1262,11350,3
2004,2011,오피앙,상계동,"2,000",노원구,7,35,6,23.37,1258,11350,15
2004,2011,노빌리안골드,상계동,"8,000",노원구,7,0,8,27.58,734-3,11350,7
2004,2011,오피앙,상계동,"7,500",노원구,7,0,9,27.78,1258,11350,15
2004,2011,오피앙,상계동,"5,300",노원구,7,0,14,23.37,1258,11350,15
2004,2011,오피앙,상계동,"1,000",노원구,7,45,18,23.37,1258,11350,6
2005,2011,토마토파르코,상계동,"9,500",노원구,7,0,19,36.77,1267,11350,7
2004,2011,오피앙,상계동,500,노원구,7,48,22,23.37,1258,11350,14
2005,2011,토마토파르코,상계동,"3,000",노원구,7,45,29,31.07,1267,11350,10
2005,2011,(506),중계동,"20,000",노원구,7,0,9,83.62,506,11350,3
2002,2011,새롬스타빌,중계동,"1,500",노원구,7,30,12,28.2,360-12,11350,3
2004,2011,씨앤미,중계동,"3,000",노원구,7,70,16,50.35,509-1,11350,4
2005,2011,(506),중계동,"10,000",노원구,7,0,20,41.68,506,11350,11
2005,2011,(506),중계동,"20,000",노원구,7,0,20,80.96,506,11350,6
2002,2011,새롬스타빌,중계동,800,노원구,7,47,21,28.2,360-12,11350,4
2004,2011,씨앤미,중계동,"1,000",노원구,7,68,29,34.04,509-1,11350,7
2003,2011,우암에이스타워,중계동,"1,000",노원구,7,50,30,33.06,143,11350,6
2003,2011,카펠라오피스텔,월계동,500,노원구,8,55,20,30,366-3,11350,2
2003,2011,건양노블레스,월계동,"13,000",노원구,8,0,31,88.57,938,11350,1
2003,2011,엘네스트빌 오피스텔,공릉동,"1,000",노원구,8,50,6,24,653-5,11350,3
2003,2011,엘네스트빌 오피스텔,공릉동,"1,000",노원구,8,45,9,22.8,653-5,11350,4
2004,2011,진주오피스텔,공릉동,"8,000",노원구,8,0,11,42.05,683-20,11350,2
2005,2011,토마토파르코,상계동,"7,500",노원구,8,5,3,31.07,1267,11350,5
2004,2011,오피앙,상계동,"7,000",노원구,8,0,5,23.37,1258,11350,11
2003,2011,하이베라스,상계동,"8,500",노원구,8,0,8,37.57,1262,11350,8
2004,2011,오피앙,상계동,500,노원구,8,50,8,23.37,1258,11350,12
2004,2011,오피앙,상계동,"2,000",노원구,8,35,9,23.37,1258,11350,7
2003,2011,수락네스트죤,상계동,"8,500",노원구,8,0,9,29.97,1132-28,11350,4
2004,2011,오피앙,상계동,"1,000",노원구,8,55,16,27.78,1258,11350,14
2005,2011,토마토파르코,상계동,"1,000",노원구,8,65,18,36.77,1267,11350,11
2004,2011,오피앙,상계동,"7,000",노원구,8,0,18,23.37,1258,11350,8
2005,2011,토마토파르코,상계동,"9,000",노원구,8,0,20,36.77,1267,11350,4
2003,2011,하이베라스,상계동,"1,000",노원구,8,55,20,36.29,1262,11350,9
2004,2011,오피앙,상계동,"1,000",노원구,8,45,20,23.37,1258,11350,10
2003,2011,하이베라스,상계동,"7,000",노원구,8,20,22,39.29,1262,11350,3
2005,2011,토마토파르코,상계동,"10,000",노원구,8,0,29,36.77,1267,11350,7
2005,2011,(506),중계동,"18,000",노원구,8,0,9,80.96,506,11350,5
2005,2011,(506),중계동,"20,000",노원구,8,0,16,72.55,506,11350,9
2005,2011,(506),중계동,"10,000",노원구,8,80,19,89.12,506,11350,6
2005,2011,(506),중계동,"23,000",노원구,8,0,23,89.12,506,11350,5
2004,2011,씨앤미,중계동,"12,000",노원구,8,0,23,50.35,509-1,11350,4
2003,2011,하이베라스,상계동,"9,000",노원구,9,0,3,41.44,1262,11350,7
2004,2011,오피앙,상계동,500,노원구,9,50,6,23.37,1258,11350,10
2003,2011,마블러스1,상계동,"6,000",노원구,9,0,15,25.3,341-7,11350,4
2005,2011,토마토파르코,상계동,"10,000",노원구,9,0,16,36.77,1267,11350,10
2005,2011,토마토파르코,상계동,"12,500",노원구,9,0,17,72.76,1267,11350,12
2005,2011,토마토파르코,상계동,"2,000",노원구,9,100,17,72.76,1267,11350,13
2004,2011,오피앙,상계동,"7,000",노원구,9,0,19,23.37,1258,11350,4
2004,2011,오피앙,상계동,500,노원구,9,50,21,23.37,1258,11350,11
2005,2011,토마토파르코,상계동,"1,000",노원구,9,65,22,36.77,1267,11350,10
2005,2011,토마토파르코,상계동,"9,300",노원구,9,0,22,36.77,1267,11350,3
2005,2011,(506),중계동,"14,000",노원구,9,0,2,69.03,506,11350,10
2005,2011,(506),중계동,"19,000",노원구,9,0,16,72.55,506,11350,10
2002,2011,새롬스타빌,중계동,500,노원구,9,50,19,28.2,360-12,11350,4
2005,2011,(506),중계동,"20,000",노원구,9,0,22,72.45,506,11350,11
2005,2011,(506),중계동,"18,000",노원구,9,0,24,72.45,506,11350,9
2004,2011,로우폴리스,공릉동,"6,500",노원구,10,0,20,27.6,670-11,11350,8
2004,2011,로우폴리스,공릉동,"6,000",노원구,10,0,29,22.99,670-11,11350,10
2005,2011,토마토파르코,상계동,"8,500",노원구,10,10,1,36.77,1267,11350,11
2003,2011,하이베라스,상계동,"8,500",노원구,10,0,5,38.28,1262,11350,6
2005,2011,토마토파르코,상계동,"9,000",노원구,10,0,8,36.77,1267,11350,5
2004,2011,오피앙,상계동,500,노원구,10,50,10,23.37,1258,11350,10
2005,2011,토마토파르코,상계동,"8,000",노원구,10,10,12,36.77,1267,11350,7
2003,2011,수락네스트죤,상계동,"8,500",노원구,10,0,21,31.99,1132-28,11350,5
2004,2011,오피앙,상계동,"1,000",노원구,10,50,26,27.78,1258,11350,4
2003,2011,하이베라스,상계동,"8,500",노원구,10,0,26,41.44,1262,11350,4
2005,2011,(506),중계동,"20,000",노원구,10,0,3,72.45,506,11350,10
2005,2011,(506),중계동,"20,500",노원구,10,0,3,72.45,506,11350,5
2005,2011,(506),중계동,"17,000",노원구,10,0,5,72.45,506,11350,10
2004,2011,씨앤미,중계동,"8,000",노원구,10,0,6,34.29,509-1,11350,9
2005,2011,(506),중계동,"22,000",노원구,10,0,7,83.62,506,11350,7
2005,2011,(506),중계동,"16,000",노원구,10,0,11,59.64,506,11350,11
2005,2011,(506),중계동,"8,000",노원구,10,50,12,69.03,506,11350,7
2005,2011,(506),중계동,"5,000",노원구,10,100,18,72.45,506,11350,6
2005,2011,(506),중계동,"19,000",노원구,10,0,21,72.55,506,11350,9
2004,2011,씨앤미,중계동,"12,000",노원구,10,0,24,50.35,509-1,11350,6
2003,2011,카펠라오피스텔,월계동,"7,000",노원구,11,0,4,30,366-3,11350,6
2003,2011,건양노블레스,월계동,"13,000",노원구,11,0,11,88.57,938,11350,1
2003,2011,카펠라오피스텔,월계동,"6,500",노원구,11,0,12,30,366-3,11350,5
2003,2011,카펠라오피스텔,월계동,"7,000",노원구,11,0,30,30,366-3,11350,5
2004,2011,로우폴리스,공릉동,"6,000",노원구,11,0,18,22.99,670-11,11350,12
2004,2011,진주오피스텔,공릉동,"8,500",노원구,11,0,26,42.05,683-20,11350,5
