건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2011,2011,홍은동,"21,000",반석블레스,1,0,15,84.96,440-1,11410,3
1997,2011,홍은동,"18,000",홍은동벽산,1,0,15,84.78,455,11410,12
1990,2011,홍은동,"16,000",풍림2,1,0,15,58.5,453-2,11410,15
1997,2011,홍은동,"18,000",홍은동벽산,1,0,15,84.78,455,11410,10
1997,2011,홍은동,"18,000",두산,1,0,17,84.84,456,11410,5
2011,2011,홍은동,"16,000",반석블레스,1,0,18,59.98,440-1,11410,4
1985,2011,홍은동,"13,500",홍은미성,1,0,19,65.43,186-1,11410,5
1995,2011,홍은동,"13,500",극동,1,0,19,84.92,454,11410,6
1997,2011,홍은동,"5,000",홍은동벽산,1,65,19,58.64,455,11410,3
2011,2011,홍은동,"23,000",반석블레스,1,0,20,84.96,440-1,11410,4
2005,2011,홍은동,"36,000",신원지벤스타6,1,0,20,147.33,393-3,11410,4
1970,2011,홍은동,"20,000",유진맨션,1,0,21,220.96,48-84,11410,2
1997,2011,홍은동,"19,000",홍은동벽산,1,0,21,84.96,455,11410,6
1987,2011,홍은동,"13,000",유원,1,0,22,64.26,22,11410,4
2011,2011,홍은동,"23,000",반석블레스,1,0,22,84.96,440-1,11410,7
1995,2011,홍은동,"18,200",극동,1,0,24,84.92,454,11410,15
1988,2011,홍은동,"6,500",초원,1,0,24,49.26,8-26,11410,2
2009,2011,홍은동,"26,000",홍은센트레빌,1,0,24,84.84,461,11410,15
2011,2011,홍은동,"21,000",반석블레스,1,0,26,84.92,440-1,11410,12
2002,2011,홍은동,"19,000",홍은동풍림아이원,1,0,27,84.918,460,11410,5
2002,2011,홍은동,"16,500",세한숲속마을,1,0,28,83.9,산11-244,11410,14
2002,2011,홍은동,"19,000",홍은동풍림아이원,1,0,28,84.918,460,11410,12
2002,2011,홍은동,"19,000",홍은동풍림아이원,1,0,28,84.918,460,11410,20
1988,2011,홍은동,"13,000",풍림1차,1,0,29,64.53,440-3,11410,9
2011,2011,홍은동,"20,000",반석블레스,1,0,29,84.92,440-1,11410,13
1997,2011,홍은동,"20,000",홍은동벽산,1,0,29,114.96,455,11410,14
1995,2011,홍은동,"14,000",극동,1,0,29,84.92,454,11410,7
2002,2011,홍은동,"23,000",홍은동풍림아이원,1,0,29,130.539,460,11410,2
2002,2011,홍은동,"20,000",홍은동풍림아이원,1,0,29,84.918,460,11410,12
1995,2011,홍은동,"14,000",극동,1,0,31,84.92,454,11410,10
2002,2011,홍은동,"18,000",진흥,1,0,31,78.02,459,11410,4
1990,2011,홍은동,"16,000",풍림2,1,0,31,66.69,453-2,11410,2
1998,2011,북가좌동,"15,000",월드컵현대,1,0,2,59.76,371-1,11410,15
2008,2011,북가좌동,"18,500",휴먼빌,1,0,3,84.99,456,11410,3
1987,2011,북가좌동,"17,000",연희한양,1,0,6,116.76,431,11410,7
1987,2011,북가좌동,"13,000",연희한양,1,0,7,65.34,431,11410,7
2007,2011,북가좌동,"20,000",북가좌동두산위브,1,0,7,84.992,459,11410,4
1987,2011,북가좌동,"11,500",연희한양,1,0,8,65.34,431,11410,13
1998,2011,북가좌동,"15,000",월드컵현대,1,0,9,59.76,371-1,11410,13
2009,2011,북가좌동,"21,000",DMC아이파크,1,0,10,84.93,458,11410,1
1996,2011,북가좌동,"21,000",북가좌삼호,1,0,10,114.03,449,11410,2
2002,2011,북가좌동,"3,000",세라,1,50,10,84.8,3-74,11410,2
