건축년도,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,지번,지역코드,층
2005,2011,한강로1가,"60,000",용산파크자이,1,0,20,162.04,50-1,11170,12
2005,2011,한강로1가,"47,000",용산파크자이,1,0,25,133.09,50-1,11170,14
2007,2011,한강로2가,"33,000",용산파크e-편한세상,1,0,6,84.67,417,11170,15
2004,2011,한강로2가,"14,000",한강로대우아이빌,1,0,12,29.53,2-11,11170,11
2007,2011,한강로2가,"21,000",용산아이피아대주피오레,1,0,19,84.6,2-185,11170,9
2004,2011,한강로2가,"2,000",한강로대우아이빌,1,78,20,34.02,2-11,11170,14
2005,2011,한강로2가,"35,000",벽산메가트리움,1,0,21,84.97,2-8,11170,21
2007,2011,한강로2가,"33,000",용산파크e-편한세상,1,0,22,84.67,417,11170,17
2004,2011,한강로2가,"15,000",한강로대우아이빌,1,0,24,32.39,2-11,11170,11
2005,2011,한강로2가,"33,000",벽산메가트리움,1,0,26,84.87,2-8,11170,21
2004,2011,한강로2가,"15,000",한강로대우아이빌,1,0,27,31.05,2-11,11170,15
2009,2011,용산동5가,"55,000",용산파크타워(24-0),1,0,3,118.2,24,11170,34
2009,2011,용산동5가,"60,000",용산파크타워(24-1),1,0,5,128.36,24-1,11170,19
2009,2011,용산동5가,"70,000",용산파크타워(24-0),1,0,6,131.53,24,11170,36
2009,2011,용산동5가,"58,000",용산파크타워(24-1),1,0,25,128.36,24-1,11170,11
2009,2011,용산동5가,"62,500",용산파크타워(24-0),1,0,28,134.02,24,11170,33
2009,2011,용산동5가,"43,000",용산파크타워(24-0),1,0,29,100.29,24,11170,11
2009,2011,용산동5가,"65,000",용산파크타워(24-0),1,0,31,137.63,24,11170,35
2003,2011,한강로3가,"30,000",쌍용스윗닷홈,1,0,5,84.97,89,11170,6
2007,2011,한강로3가,"49,000",시티파크(2단지),1,0,7,124.05,63-387,11170,7
1978,2011,한강로3가,"16,000",철우,1,0,7,68.76,65-500,11170,3
2006,2011,한강로3가,"25,000",우림필유,1,0,11,84.99,91,11170,8
2006,2011,한강로3가,"25,000",우림필유,1,0,15,84.99,91,11170,8
2006,2011,한강로3가,"25,000",우림필유,1,0,18,84.99,91,11170,12
2006,2011,한강로3가,"24,000",우림필유,1,0,19,84.99,91,11170,7
2003,2011,한강로3가,"30,000",쌍용스윗닷홈,1,0,22,84.97,89,11170,8
2006,2011,한강로3가,"26,000",우림필유,1,0,26,84.99,91,11170,4
1974,2011,이촌동,"20,000",현대맨숀,1,0,1,173.16,301-162,11170,6
2001,2011,이촌동,"2,000",북한강(성원),1,100,3,59.55,422,11170,12
1997,2011,이촌동,"20,000",현대한강,1,0,3,59.55,400,11170,13
2008,2011,이촌동,"40,000",한강동부,1,0,4,83.77,302-63,11170,3
1971,2011,이촌동,"28,000",한강맨숀,1,0,4,101.95,300-23,11170,2
1998,2011,이촌동,"28,000",한가람,1,0,4,59.88,404,11170,5
2002,2011,이촌동,"70,000",이촌동삼성리버스위트,1,0,4,134.9,426,11170,5
2000,2011,이촌동,"41,000",한강(대우),1,0,4,84.98,415,11170,15
2001,2011,이촌동,"17,500",북한강(성원),1,0,5,59.55,422,11170,5
1976,2011,이촌동,"38,000",두산위브트레지움,1,0,5,89.09,301-155,11170,6
1998,2011,이촌동,"10,000",한가람,1,100,5,59.88,404,11170,15
1997,2011,이촌동,"21,000",현대한강,1,0,6,59.55,400,11170,6
1998,2011,이촌동,"27,000",한가람,1,0,6,59.88,404,11170,12
1999,2011,이촌동,"18,000",동아그린,1,0,6,59.58,411,11170,11
1971,2011,이촌동,"31,000",한강맨숀,1,0,6,101.95,300-23,11170,3
1979,2011,이촌동,"31,000",삼익,1,0,6,104.86,300-301,11170,4
1998,2011,이촌동,"26,000",강촌,1,0,7,59.12,402,11170,11
1999,2011,이촌동,"25,000",이촌코오롱(A),1,0,7,59.82,412,11170,13
1998,2011,이촌동,"27,000",강촌,1,0,7,59.12,402,11170,11
1971,2011,이촌동,"30,000",한강맨숀,1,0,7,120.56,300-23,11170,5
2002,2011,이촌동,"90,000",이촌동삼성리버스위트,1,0,7,180.82,426,11170,7
1999,2011,이촌동,"50,000",이촌코오롱(A),1,0,7,114.69,412,11170,18
1971,2011,이촌동,"2,000",한강맨숀,1,180,8,101.95,300-23,11170,5
1998,2011,이촌동,"28,000",강촌,1,0,8,59.12,402,11170,20
1974,2011,이촌동,"40,000",점보,1,0,9,177.62,300-10,11170,9
1998,2011,이촌동,"41,000",강촌,1,0,9,84.905,402,11170,19
1999,2011,이촌동,"19,000",동아그린,1,0,9,59.58,411,11170,8
1971,2011,이촌동,"31,000",한강맨숀,1,0,10,101.95,300-23,11170,1
1971,2011,이촌동,"30,000",한강맨숀,1,0,10,101.95,300-23,11170,3
1998,2011,이촌동,"25,000",한가람,1,0,10,59.88,404,11170,12
1998,2011,이촌동,0,한가람,1,40,10,84.89,404,11170,4
1999,2011,이촌동,"40,500",이촌코오롱(A),1,0,10,84.78,412,11170,6
2003,2011,이촌동,"100,000",LG한강자이,1,0,11,202.32,430,11170,17
1995,2011,이촌동,"3,000",우성,1,270,11,114.74,399-1,11170,8
2000,2011,이촌동,"31,000",한강(대우),1,0,11,60,415,11170,10
1999,2011,이촌동,"45,000",이촌코오롱(A),1,0,12,114.69,412,11170,1
1998,2011,이촌동,"38,000",한가람,1,0,12,84.96,404,11170,3
1971,2011,이촌동,"30,000",한강맨숀,1,0,12,101.95,300-23,11170,1
1998,2011,이촌동,"23,000",강촌,1,0,12,59.12,402,11170,3
1999,2011,이촌동,"26,000",이촌코오롱(A),1,0,13,59.82,412,11170,12
1994,2011,이촌동,"17,000",대림,1,0,14,84.78,395,11170,12
1970,2011,이촌동,"8,140",이촌시범,1,0,14,69.42,206-27,11170,2
1998,2011,이촌동,500,한가람,1,150,14,59.88,404,11170,22
1998,2011,이촌동,"27,000",강촌,1,0,14,59.12,402,11170,22
1995,2011,이촌동,"40,000",우성,1,0,14,114.74,399-1,11170,1
1998,2011,이촌동,"22,000",한가람,1,0,17,59.88,404,11170,22
1999,2011,이촌동,"7,500",퀸스리버빌,1,0,17,200.55,302-140,11170,10
1998,2011,이촌동,"27,500",한가람,1,0,17,59.88,404,11170,19
1998,2011,이촌동,"40,000",한가람,1,0,17,84.96,404,11170,2
1999,2011,이촌동,"8,000",퀸스리버빌,1,0,17,200.55,302-140,11170,10
1998,2011,이촌동,"62,000",한가람,1,0,17,114.96,404,11170,21
1998,2011,이촌동,"2,000",한가람,1,140,17,59.88,404,11170,12
1998,2011,이촌동,"2,000",한가람,1,160,17,59.88,404,11170,12
1995,2011,이촌동,"43,000",우성,1,0,18,114.74,399-1,11170,3
2005,2011,이촌동,"3,000",동원베네스트,1,135,18,84.97,434,11170,12
1979,2011,이촌동,"19,000",삼익,1,25,19,104.86,300-301,11170,5
1971,2011,이촌동,"25,000",한강맨숀,1,0,19,101.95,300-23,11170,5
1998,2011,이촌동,"38,000",강촌,1,0,19,84.85,402,11170,5
1999,2011,이촌동,"37,000",이촌코오롱(A),1,0,20,114.69,412,11170,1
1998,2011,이촌동,"48,000",강촌,1,0,20,106.645,402,11170,7
1998,2011,이촌동,"26,000",한가람,1,0,20,59.88,404,11170,12
1999,2011,이촌동,"14,000",동아그린,1,0,20,43.02,411,11170,5
1998,2011,이촌동,"53,000",한가람,1,0,20,114.96,404,11170,7
