거래금액,건축년도,년,단지,법정동,시군구,월,일,전용면적,지번,지역코드,층
"10,700",2003,2010,수락네스트죤,상계동,노원구,5,14,29.97,1132-28,11350,7
"11,600",2004,2010,노빌리안골드,상계동,노원구,5,14,26.64,734-3,11350,14
"22,000",2005,2010,토마토파르코,상계동,노원구,5,14,70.16,1267,11350,14
"9,500",2004,2010,오피앙,상계동,노원구,5,20,23.37,1258,11350,9
"13,300",2005,2010,토마토파르코,상계동,노원구,5,20,36.77,1267,11350,8
"11,000",2004,2010,오피앙,상계동,노원구,5,21,27.78,1258,11350,6
"11,900",2003,2010,하이베라스,상계동,노원구,5,24,41.35,1262,11350,4
"10,450",2004,2010,오피앙,상계동,노원구,5,25,27.78,1258,11350,11
"9,500",2004,2010,오피앙,상계동,노원구,5,25,23.37,1258,11350,14
"9,500",2003,2010,우암에이스타워,중계동,노원구,5,7,33.06,143,11350,6
"15,000",2004,2010,씨앤미,중계동,노원구,5,10,50.35,509-1,11350,5
"10,300",2002,2010,새롬스타빌,중계동,노원구,5,11,28.2,360-12,11350,2
"15,100",2004,2010,씨앤미,중계동,노원구,5,13,50.35,509-1,11350,9
"15,450",2004,2010,씨앤미,중계동,노원구,5,14,50.35,509-1,11350,7
"31,000",2005,2010,(506),중계동,노원구,5,17,80.96,506,11350,10
"11,400",2000,2010,중계동 두타빌,중계동,노원구,5,19,27.85,360-9,11350,6
"11,500",2004,2010,씨앤미,중계동,노원구,5,20,34.67,509-1,11350,9
"17,050",2004,2010,씨앤미,중계동,노원구,5,20,59,509-1,11350,9
"15,000",2005,2010,(506),중계동,노원구,5,24,41.68,506,11350,7
"15,500",2005,2010,(506),중계동,노원구,5,26,80.96,506,11350,5
"14,000",2005,2010,(506),중계동,노원구,5,27,41.68,506,11350,4
"13,500",2000,2010,중계동 두타빌,중계동,노원구,5,28,33.96,360-9,11350,2
"10,500",2002,2010,그랑디오피스텔,월계동,노원구,6,4,40.31,635-4,11350,4
"10,420",2003,2010,카펠라오피스텔,월계동,노원구,6,10,30,366-3,11350,6
"8,300",2004,2010,로우폴리스,공릉동,노원구,6,1,22.99,670-11,11350,9
"8,000",2003,2010,엘네스트빌 오피스텔,공릉동,노원구,6,2,24,653-5,11350,5
"7,650",2004,2010,로우폴리스,공릉동,노원구,6,5,22.99,670-11,11350,12
"23,250",2005,2010,토마토파르코,상계동,노원구,6,5,70.16,1267,11350,14
"13,000",2005,2010,토마토파르코,상계동,노원구,6,7,36.77,1267,11350,10
"13,750",2005,2010,토마토파르코,상계동,노원구,6,7,32.97,1267,11350,8
"12,000",2003,2010,하이베라스,상계동,노원구,6,10,39.29,1262,11350,4
"11,000",2004,2010,오피앙,상계동,노원구,6,15,27.78,1258,11350,4
"9,350",2004,2010,오피앙,상계동,노원구,6,17,23.37,1258,11350,7
"11,500",2003,2010,하이베라스,상계동,노원구,6,21,41.35,1262,11350,4
"22,000",2005,2010,토마토파르코,상계동,노원구,6,24,72.76,1267,11350,14
"22,000",2005,2010,토마토파르코,상계동,노원구,6,24,72.76,1267,11350,14
"12,000",2003,2010,하이베라스,상계동,노원구,6,28,36.29,1262,11350,6
"22,500",2005,2010,(506),중계동,노원구,6,5,66.09,506,11350,9
"11,000",2000,2010,중계동 두타빌,중계동,노원구,6,19,27.85,360-9,11350,6
"15,850",2004,2010,씨앤미,중계동,노원구,6,21,50.35,509-1,11350,4
"31,000",2005,2010,(506),중계동,노원구,6,25,80.96,506,11350,11
"6,850",2002,2010,그랑디오피스텔,월계동,노원구,7,21,19.81,635-4,11350,6
"7,000",2004,2010,로우폴리스,공릉동,노원구,7,28,22.99,670-11,11350,7
"11,300",2004,2010,노빌리안골드,상계동,노원구,7,1,27.58,734-3,11350,13
"14,200",2005,2010,토마토파르코,상계동,노원구,7,8,36.77,1267,11350,7
"12,000",2004,2010,노빌리안골드,상계동,노원구,7,10,26.64,734-3,11350,8
"9,500",2004,2010,오피앙,상계동,노원구,7,16,23.37,1258,11350,11
"20,600",2005,2010,토마토파르코,상계동,노원구,7,19,72.76,1267,11350,13
"16,000",2004,2010,씨앤미,중계동,노원구,7,1,50.35,509-1,11350,5
"20,000",2005,2010,(506),중계동,노원구,7,5,59.64,506,11350,6
"11,600",2000,2010,중계동 두타빌,중계동,노원구,7,8,27.85,360-9,11350,3
"12,000",2000,2010,중계동 두타빌,중계동,노원구,7,8,29.88,360-9,11350,3
"15,150",2004,2010,씨앤미,중계동,노원구,7,14,50.35,509-1,11350,4
"20,300",2005,2010,(506),중계동,노원구,7,17,59.64,506,11350,6
"18,500",2005,2010,(506),중계동,노원구,7,22,59.64,506,11350,3
"9,500",2003,2010,우암에이스타워,중계동,노원구,7,26,35.02,143,11350,7
"11,900",2000,2010,중계동 두타빌,중계동,노원구,7,30,27.85,360-9,11350,3
"10,100",2002,2010,새롬스타빌,중계동,노원구,7,30,27.26,360-12,11350,6
"10,900",2003,2010,마블러스1,상계동,노원구,8,9,25.53,341-7,11350,4
"9,500",2004,2010,오피앙,상계동,노원구,8,17,23.37,1258,11350,10
"12,300",2005,2010,토마토파르코,상계동,노원구,8,18,36.77,1267,11350,4
"9,500",2004,2010,오피앙,상계동,노원구,8,23,23.37,1258,11350,12
"15,600",2004,2010,씨앤미,중계동,노원구,8,4,50.35,509-1,11350,4
"23,000",2005,2010,(506),중계동,노원구,8,12,72.55,506,11350,3
"16,000",2004,2010,씨앤미,중계동,노원구,8,13,50.35,509-1,11350,6
"14,000",2005,2010,(506),중계동,노원구,8,16,41.68,506,11350,7
"15,000",2005,2010,(506),중계동,노원구,8,20,41.68,506,11350,7
"11,500",2000,2010,중계동 두타빌,중계동,노원구,8,30,27.85,360-9,11350,4
"10,700",2002,2010,그랑디오피스텔,월계동,노원구,9,9,40.31,635-4,11350,3
"10,000",2003,2010,카펠라오피스텔,월계동,노원구,9,18,30,366-3,11350,5
"10,400",2003,2010,카펠라오피스텔,월계동,노원구,9,28,30,366-3,11350,6
"11,500",2003,2010,하이베라스,상계동,노원구,9,6,39.29,1262,11350,4
"9,400",2004,2010,오피앙,상계동,노원구,9,9,23.37,1258,11350,11
"11,500",2003,2010,마블러스2,상계동,노원구,9,11,25.05,341-15,11350,9
"9,300",2004,2010,오피앙,상계동,노원구,9,16,23.37,1258,11350,15
"11,500",2003,2010,하이베라스,상계동,노원구,9,18,39.29,1262,11350,5
"9,500",2004,2010,오피앙,상계동,노원구,9,18,27.78,1258,11350,4
"13,000",2005,2010,토마토파르코,상계동,노원구,9,18,36.77,1267,11350,7
"9,400",2004,2010,오피앙,상계동,노원구,9,18,23.37,1258,11350,8
"12,900",2005,2010,토마토파르코,상계동,노원구,9,27,36.77,1267,11350,8
"11,650",2004,2010,노빌리안골드,상계동,노원구,9,30,30.24,734-3,11350,7
"12,000",2000,2010,중계동 두타빌,중계동,노원구,9,1,29.5,360-9,11350,5
"13,000",2000,2010,중계동 두타빌,중계동,노원구,9,1,31.02,360-9,11350,6
"16,000",2004,2010,씨앤미,중계동,노원구,9,3,50.35,509-1,11350,7
"14,800",2005,2010,(506),중계동,노원구,9,3,41.68,506,11350,11
"15,900",2004,2010,씨앤미,중계동,노원구,9,7,50.35,509-1,11350,8
"21,700",2005,2010,(506),중계동,노원구,9,7,59.64,506,11350,6
"18,800",2004,2010,씨앤미,중계동,노원구,9,9,59,509-1,11350,7
"15,000",2005,2010,(506),중계동,노원구,9,13,41.68,506,11350,10
"25,000",2005,2010,(506),중계동,노원구,9,18,72.45,506,11350,10
"19,600",2005,2010,(506),중계동,노원구,9,28,51.3,506,11350,11
"10,500",2002,2010,그랑디오피스텔,월계동,노원구,10,15,40.31,635-4,11350,4
"10,500",2003,2010,카펠라오피스텔,월계동,노원구,10,21,30,366-3,11350,6
"6,700",2002,2010,그랑디오피스텔,월계동,노원구,10,21,19.81,635-4,11350,7
"11,800",2003,2010,삼정 이오니아,하계동,노원구,10,15,36,256-13,11350,6
"11,000",2003,2010,하이베라스,상계동,노원구,10,2,39.29,1262,11350,6
"13,300",2005,2010,토마토파르코,상계동,노원구,10,6,36.77,1267,11350,7
"12,700",2005,2010,토마토파르코,상계동,노원구,10,7,36.77,1267,11350,5
"9,300",2004,2010,오피앙,상계동,노원구,10,11,23.37,1258,11350,6
"11,900",2004,2010,노빌리안골드,상계동,노원구,10,13,26.64,734-3,11350,13
"9,500",2004,2010,오피앙,상계동,노원구,10,15,23.37,1258,11350,8
"9,500",2004,2010,오피앙,상계동,노원구,10,17,23.37,1258,11350,11
"9,500",2004,2010,오피앙,상계동,노원구,10,19,23.37,1258,11350,15
"10,000",2003,2010,수락네스트죤,상계동,노원구,10,20,30.38,1132-28,11350,6
"24,000",2005,2010,토마토파르코,상계동,노원구,10,21,72.76,1267,11350,13
"23,650",2005,2010,토마토파르코,상계동,노원구,10,22,70.16,1267,11350,13
"11,500",2003,2010,하이베라스,상계동,노원구,10,25,39.29,1262,11350,4
"12,000",2005,2010,토마토파르코,상계동,노원구,10,27,36.77,1267,11350,3
"13,800",2005,2010,토마토파르코,상계동,노원구,10,27,36.77,1267,11350,8
"15,000",2005,2010,토마토파르코,상계동,노원구,10,27,36.77,1267,11350,7
"12,500",2005,2010,토마토파르코,상계동,노원구,10,27,31.07,1267,11350,10
"11,600",2003,2010,마블러스1,상계동,노원구,10,28,25.53,341-7,11350,7
"11,500",2003,2010,마블러스1,상계동,노원구,10,30,25.53,341-7,11350,8
"9,100",2003,2010,우암에이스타워,중계동,노원구,10,4,33.06,143,11350,5
"10,500",2002,2010,새롬스타빌,중계동,노원구,10,6,28.2,360-12,11350,3
"19,500",2005,2010,(506),중계동,노원구,10,11,59.64,506,11350,13
