거래금액,건축년도,년,단지,법정동,시군구,월,일,전용면적,지번,지역코드,층
"22,850",2006,2010,강동역에스케이허브,길동,강동구,3,6,47.43,445-1,11740,4
"8,200",2002,2010,탑스위트,길동,강동구,3,6,26.14,413-1,11740,7
"8,300",2002,2010,탑스위트,길동,강동구,3,8,25.6,413-1,11740,7
"6,500",1993,2010,일성하이츠오피스텔,길동,강동구,3,15,22.77,454-1,11740,9
"22,000",2006,2010,강동역에스케이허브,길동,강동구,3,16,50.96,445-1,11740,3
"8,700",2002,2010,탑스위트,길동,강동구,3,17,25.6,413-1,11740,4
"10,000",2004,2010,광남벨라스,길동,강동구,3,19,31.14,385-3,11740,2
"21,000",2006,2010,강동역에스케이허브,길동,강동구,3,22,50.96,445-1,11740,2
"8,900",2002,2010,솔목오피스텔,길동,강동구,3,30,31.44,416-4,11740,4
"9,950",1980,2010,강동리시온,암사동,강동구,3,9,28.44,501-19,11740,5
"32,300",2007,2010,브라운스톤천호,성내동,강동구,3,16,59.9,64-13,11740,15
"16,600",2007,2010,브라운스톤천호,성내동,강동구,3,29,30.09,64-13,11740,7
"14,000",2004,2010,두산위브센티움,천호동,강동구,3,4,33.4,414,11740,13
"12,400",2004,2010,(431-5),천호동,강동구,3,4,27.45,431-5,11740,10
"11,000",2004,2010,청광노블하임,천호동,강동구,3,5,29.08,447-3,11740,15
"13,700",2004,2010,두산위브센티움,천호동,강동구,3,6,31.37,414,11740,9
"13,800",2004,2010,두산위브센티움,천호동,강동구,3,6,31.37,414,11740,20
"17,000",2004,2010,쌍용플래티넘리버,천호동,강동구,3,6,33.45,432-10,11740,11
"19,700",2007,2010,대우 한강 베네시티,천호동,강동구,3,9,43.72,425-5,11740,5
"14,450",2004,2010,대동피렌체리버,천호동,강동구,3,10,32.67,442-34,11740,12
"13,500",2004,2010,강동역두산위브센티움,천호동,강동구,3,10,31.43,155-5,11740,10
"20,900",2007,2010,대우 한강 베네시티,천호동,강동구,3,11,47.28,425-5,11740,6
"13,900",2004,2010,두산위브센티움,천호동,강동구,3,16,31.37,414,11740,15
"24,500",2007,2010,대우 한강 베네시티,천호동,강동구,3,18,55.24,425-5,11740,5
"13,900",2004,2010,두산위브센티움,천호동,강동구,3,23,31.37,414,11740,13
"11,000",2004,2010,청광노블하임,천호동,강동구,3,23,27.96,447-3,11740,9
"18,000",2007,2010,대우 한강 베네시티,천호동,강동구,3,24,40.4,425-5,11740,5
"9,800",1994,2010,힐탑프라자,천호동,강동구,3,24,30.56,449-49,11740,6
"16,500",2004,2010,쌍용플래티넘리버,천호동,강동구,3,25,34.2,432-10,11740,9
"18,900",2007,2010,대우 한강 베네시티,천호동,강동구,3,27,40.4,425-5,11740,6
"9,000",2003,2010,정암하이빌,천호동,강동구,3,30,23.12,161-17,11740,9
"13,500",1997,2010,세종프라자,명일동,강동구,4,5,46.8,47-1,11740,7
"13,000",1997,2010,세종프라자,명일동,강동구,4,24,46.8,47-1,11740,6
"7,000",1993,2010,일성하이츠오피스텔,길동,강동구,4,1,22.77,454-1,11740,9
"15,400",2004,2010,노블레스,길동,강동구,4,5,40.55,383-8,11740,7
"9,400",2002,2010,탑스위트,길동,강동구,4,5,26.14,413-1,11740,8
"9,400",2002,2010,탑스위트,길동,강동구,4,7,25.6,413-1,11740,8
"9,800",2002,2010,솔목오피스텔,길동,강동구,4,9,30.57,416-4,11740,5
"9,360",2002,2010,탑스위트,길동,강동구,4,10,29.02,413-1,11740,6
"10,300",2002,2010,탑스위트,길동,강동구,4,13,30.65,413-1,11740,10
"6,350",1993,2010,일성하이츠오피스텔,길동,강동구,4,13,22.77,454-1,11740,3
"7,200",1993,2010,일성하이츠오피스텔,길동,강동구,4,14,22.77,454-1,11740,4
"9,000",2002,2010,탑스위트,길동,강동구,4,14,25.6,413-1,11740,6
"13,400",2002,2010,탑스위트,길동,강동구,4,15,40.74,413-1,11740,6
"10,600",2004,2010,광남벨라스,길동,강동구,4,15,32.4,385-3,11740,2
"10,600",2002,2010,솔목오피스텔,길동,강동구,4,16,31.44,416-4,11740,9
"10,700",2002,2010,탑스위트,길동,강동구,4,17,30.65,413-1,11740,9
"9,000",2002,2010,솔목오피스텔,길동,강동구,4,20,31.44,416-4,11740,5
"9,500",2002,2010,탑스위트,길동,강동구,4,23,27.28,413-1,11740,5
"10,000",2002,2010,솔목오피스텔,길동,강동구,4,27,30.57,416-4,11740,6
"18,000",2007,2010,브라운스톤천호,성내동,강동구,4,24,37.38,64-13,11740,11
"16,800",2007,2010,브라운스톤천호,성내동,강동구,4,30,30.09,64-13,11740,11
"10,800",2003,2010,정암하이빌,천호동,강동구,4,1,23.12,161-17,11740,7
"11,000",2004,2010,청광노블하임,천호동,강동구,4,3,27.96,447-3,11740,7
"11,000",2004,2010,청광노블하임,천호동,강동구,4,3,29.08,447-3,11740,3
"14,400",2004,2010,대동피렌체리버,천호동,강동구,4,7,33.57,442-34,11740,7
"14,000",2004,2010,두산위브센티움,천호동,강동구,4,7,33.4,414,11740,22
"13,800",2004,2010,두산위브센티움,천호동,강동구,4,8,31.37,414,11740,20
"24,300",2007,2010,대우 한강 베네시티,천호동,강동구,4,8,55.24,425-5,11740,6
"13,700",2004,2010,두산위브센티움,천호동,강동구,4,14,31.37,414,11740,23
"17,000",2004,2010,쌍용플래티넘리버,천호동,강동구,4,17,34.2,432-10,11740,3
"13,500",2004,2010,두산위브센티움,천호동,강동구,4,23,31.37,414,11740,12
"11,800",2003,2010,오피스텔 트레벨,천호동,강동구,4,24,26.33,451-20,11740,6
"23,400",2007,2010,강동 상떼빌,천호동,강동구,4,26,56.04,450,11740,2
"13,950",2004,2010,강동역두산위브센티움,천호동,강동구,4,26,31.43,155-5,11740,4
"11,000",2004,2010,청광노블하임,천호동,강동구,4,26,29.08,447-3,11740,3
"11,300",2004,2010,청광노블하임,천호동,강동구,4,26,29.08,447-3,11740,14
"11,600",1997,2010,신구오피스텔,천호동,강동구,4,27,43.29,151-2,11740,10
"24,500",2007,2010,대우 한강 베네시티,천호동,강동구,4,30,55.24,425-5,11740,5
"12,500",1997,2010,세종프라자,명일동,강동구,5,12,46.8,47-1,11740,7
"48,000",2005,2010,한화오벨리스크스위트,명일동,강동구,5,20,125.84,48-17,11740,13
"14,700",2004,2010,노블레스,길동,강동구,5,11,40.55,383-8,11740,6
"7,000",1993,2010,일성하이츠오피스텔,길동,강동구,5,11,22.77,454-1,11740,7
"12,000",2005,2010,광남캐스빌,길동,강동구,5,15,37.46,389-9,11740,4
"10,200",2002,2010,탑스위트,길동,강동구,5,25,30.65,413-1,11740,10
"11,000",1993,2010,일성하이츠오피스텔,길동,강동구,5,27,45.54,454-1,11740,6
"13,000",2005,2010,한솔애리즈601동,성내동,강동구,5,3,29.97,199-19,11740,2
"12,400",1988,2010,(120-89),성내동,강동구,5,14,50.64,120-89,11740,3
"13,650",2004,2010,두산위브센티움,천호동,강동구,5,4,31.37,414,11740,10
"14,000",2004,2010,두산위브센티움,천호동,강동구,5,4,33.4,414,11740,15
"11,000",2003,2010,오피스텔 트레벨,천호동,강동구,5,5,28.43,451-20,11740,3
"6,900",1994,2010,힐탑프라자,천호동,강동구,5,5,20.48,449-49,11740,13
"12,500",2004,2010,두산위브센티움,천호동,강동구,5,8,27.1,414,11740,22
"11,900",2003,2010,오피스텔 트레벨,천호동,강동구,5,12,31.95,451-20,11740,15
"13,500",2004,2010,두산위브센티움,천호동,강동구,5,14,31.97,414,11740,11
"6,900",1994,2010,힐탑프라자,천호동,강동구,5,19,20.48,449-49,11740,11
"14,000",2004,2010,두산위브센티움,천호동,강동구,5,19,31.37,414,11740,22
"13,600",2004,2010,두산위브센티움,천호동,강동구,5,25,31.37,414,11740,13
"13,000",1997,2010,세종프라자,명일동,강동구,6,2,46.8,47-1,11740,7
"13,500",1997,2010,세종프라자,명일동,강동구,6,18,45.6,47-1,11740,4
"10,500",2002,2010,탑스위트,길동,강동구,6,2,30.65,413-1,11740,9
"6,900",1993,2010,일성하이츠오피스텔,길동,강동구,6,3,22.77,454-1,11740,3
"7,800",1990,2010,(386-8),길동,강동구,6,7,33.2,386-8,11740,4
"6,500",1993,2010,일성하이츠오피스텔,길동,강동구,6,7,22.77,454-1,11740,8
"15,800",2006,2010,강동역에스케이허브,길동,강동구,6,15,30.68,445-1,11740,6
"6,450",1993,2010,일성하이츠오피스텔,길동,강동구,6,17,22.77,454-1,11740,3
"7,300",1993,2010,일성하이츠오피스텔,길동,강동구,6,17,22.77,454-1,11740,7
"10,000",2002,2010,탑스위트,길동,강동구,6,25,26.92,413-1,11740,7
"15,150",2004,2010,노블레스,길동,강동구,6,26,40.55,383-8,11740,5
"12,700",1993,2010,일성하이츠오피스텔,길동,강동구,6,30,45.54,454-1,11740,10
"12,000",2005,2010,한솔애리즈601동,성내동,강동구,6,14,29.97,199-19,11740,2
"16,900",2007,2010,브라운스톤천호,성내동,강동구,6,16,30.26,64-13,11740,15
"11,300",2004,2010,청광노블하임,천호동,강동구,6,1,29.08,447-3,11740,14
"14,000",2004,2010,두산위브센티움,천호동,강동구,6,2,31.37,414,11740,13
"19,500",2007,2010,대우 한강 베네시티,천호동,강동구,6,3,43.72,425-5,11740,4
"18,000",2007,2010,대우 한강 베네시티,천호동,강동구,6,3,40.4,425-5,11740,5
"15,750",2004,2010,쌍용플래티넘리버,천호동,강동구,6,7,34.2,432-10,11740,8
"11,950",2004,2010,(431-5),천호동,강동구,6,15,27.45,431-5,11740,11
"13,000",2004,2010,두산위브센티움,천호동,강동구,6,15,31.37,414,11740,22
"14,500",2004,2010,강동역두산위브센티움,천호동,강동구,6,15,31.43,155-5,11740,14
"16,300",2004,2010,쌍용플래티넘리버,천호동,강동구,6,16,34.2,432-10,11740,8
"17,000",2004,2010,쌍용플래티넘리버,천호동,강동구,6,17,34.2,432-10,11740,5
"7,000",1994,2010,힐탑프라자,천호동,강동구,6,24,20.48,449-49,11740,9
"7,000",1994,2010,힐탑프라자,천호동,강동구,6,24,20.48,449-49,11740,7
"16,500",2004,2010,쌍용플래티넘리버,천호동,강동구,6,24,34.2,432-10,11740,10
"14,000",2004,2010,두산위브센티움,천호동,강동구,6,26,31.37,414,11740,18
"13,000",2004,2010,대동피렌체리버,천호동,강동구,6,30,31.08,442-34,11740,7
"12,000",1991,2010,(47-4),명일동,강동구,7,28,74.61,47-4,11740,7
